onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.839	1.369	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.208	1.85	rating	0.3932	sex	surprise	female	African	old	n/a
5.458	1.6	rating_mouse_trajectory	0.3932	sex	surprise	female	African	old	n/a
7.249	1.327	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.575	0.904	rating	0.1566	sex	disgust	male	EA	young	n/a
8.925	0.554	rating_mouse_trajectory	0.1566	sex	disgust	male	EA	young	n/a
10.516	1.327	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.843	0.802	rating	0.2435	sex	sad	female	WC	young	n/a
12.193	0.452	rating_mouse_trajectory	0.2435	sex	sad	female	WC	young	n/a
14.768	2.044	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.812	0.768	rating	0.021	sex	pleasure	male	EA	old	n/a
17.229	0.352	rating_mouse_trajectory	0.021	sex	pleasure	male	EA	old	n/a
18.74	2.04	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.78	1.169	rating	0.193	sex	pain	male	EA	young	n/a
21.147	0.802	rating_mouse_trajectory	0.193	sex	pain	male	EA	young	n/a
26.721	2.045	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.766	0.928	rating	0.199	sex	pleasure	female	African	young	n/a
29.216	0.478	rating_mouse_trajectory	0.199	sex	pleasure	female	African	young	n/a
30.689	1.311	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
32.001	0.752	rating	0.466	sex	surprise	female	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	surprise	female	EA	young	n/a
33.923	1.312	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.235	0.924	rating	0.2557	sex	disgust	female	African	old	n/a
35.619	0.541	rating_mouse_trajectory	0.2557	sex	disgust	female	African	old	n/a
37.159	1.311	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.47	1.007	rating	0.2678	sex	fear	female	African	young	n/a
38.92	0.557	rating_mouse_trajectory	0.2678	sex	fear	female	African	young	n/a
40.393	2.045	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.438	1.505	rating	0.4033	sex	pain	female	EA	old	n/a
43.338	0.605	rating_mouse_trajectory	0.4033	sex	pain	female	EA	old	n/a
46.348	1.309	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.657	1.136	rating	0.466	sex	fear	female	WC	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	sex	fear	female	WC	young	n/a
50.581	1.311	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.892	1.401	rating	0.5874	sex	happy	female	EA	young	n/a
52.275	1.018	rating_mouse_trajectory	0.5874	sex	happy	female	EA	young	n/a
55.798	2.046	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
57.844	0.801	rating	0.2456	sex	pain	female	African	old	n/a
57.911	0.735	rating_mouse_trajectory	0.2456	sex	pain	female	African	old	n/a
60.765	1.314	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.079	0.818	rating	0.1828	sex	disgust	female	African	young	n/a
62.345	0.551	rating_mouse_trajectory	0.1828	sex	disgust	female	African	young	n/a
64.999	1.332	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.33	1.852	rating	0.1161	sex	surprise	male	WC	old	n/a
67.08	1.102	rating_mouse_trajectory	0.1161	sex	surprise	male	WC	old	n/a
69.248	1.317	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.565	0.762	rating	0.1525	sex	sad	female	African	old	n/a
70.782	0.545	rating_mouse_trajectory	0.1525	sex	sad	female	African	old	n/a
73.472	2.045	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.517	0.852	rating	0.6056	sex	pleasure	female	WC	old	n/a
75.917	0.452	rating_mouse_trajectory	0.6056	sex	pleasure	female	WC	old	n/a
78.424	1.311	face	n/a	sex	surprise	male	African	old	task-faces/2Surprise_Model2_2Male_3African_2Old.mp4
79.735	1.608	rating	0.3123	sex	surprise	male	African	old	n/a
80.669	0.674	rating_mouse_trajectory	0.3123	sex	surprise	male	African	old	n/a
84.659	1.312	face	n/a	sex	disgust	male	EA	old	task-faces/4Disgust_Model2_2Male_2EA_2Old.mp4
85.971	1.506	rating	0.2658	sex	disgust	male	EA	old	n/a
86.321	1.156	rating_mouse_trajectory	0.2658	sex	disgust	male	EA	old	n/a
87.893	1.312	face	n/a	sex	happy	female	African	young	task-faces/1Happy_Model3_1Female_3African_1Young.mp4
89.206	1.855	rating	0.2233	sex	happy	female	African	young	n/a
89.589	1.471	rating_mouse_trajectory	0.2233	sex	happy	female	African	young	n/a
92.13	1.311	face	n/a	sex	fear	female	African	old	task-faces/3Fear_Model3_1Female_3African_2Old.mp4
93.44	0.903	rating	0.2779	sex	fear	female	African	old	n/a
93.857	0.486	rating_mouse_trajectory	0.2779	sex	fear	female	African	old	n/a
95.345	1.313	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
96.658	1.852	rating	0.1323	sex	fear	male	WC	old	n/a
97.208	1.302	rating_mouse_trajectory	0.1323	sex	fear	male	WC	old	n/a
99.565	1.312	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
100.877	1.868	rating	0.2799	sex	disgust	male	African	young	n/a
101.51	1.235	rating_mouse_trajectory	0.2799	sex	disgust	male	African	young	n/a
103.801	1.311	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
105.111	0.868	rating	0.1222	sex	fear	male	African	old	n/a
105.211	0.768	rating_mouse_trajectory	0.1222	sex	fear	male	African	old	n/a
108.032	1.314	face	n/a	sex	surprise	female	EA	old	task-faces/2Surprise_Model3_1Female_2EA_2Old.mp4
109.346	1.018	rating	0.6319	sex	surprise	female	EA	old	n/a
109.83	0.535	rating_mouse_trajectory	0.6319	sex	surprise	female	EA	old	n/a
111.252	1.312	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
112.564	1.552	rating	0.284	sex	disgust	male	African	old	n/a
112.948	1.169	rating_mouse_trajectory	0.284	sex	disgust	male	African	old	n/a
114.481	1.318	face	n/a	sex	sad	male	African	old	task-faces/6Sad_Model1_2Male_3African_2Old.mp4
115.799	1.819	rating	0.1748	sex	sad	male	African	old	n/a
116.332	1.285	rating_mouse_trajectory	0.1748	sex	sad	male	African	old	n/a
117.715	1.302	face	n/a	sex	disgust	female	EA	old	task-faces/4Disgust_Model5_1Female_2EA_2Old.mp4
119.017	0.91	rating	0.29	sex	disgust	female	EA	old	n/a
119.45	0.477	rating_mouse_trajectory	0.29	sex	disgust	female	EA	old	n/a
121.924	2.045	face	n/a	sex	pleasure	male	African	young	task-faces/8Pleasure_Model3_2Male_3African_1Young.mp4
123.968	0.958	rating	0.2112	sex	pleasure	male	African	young	n/a
124.285	0.642	rating_mouse_trajectory	0.2112	sex	pleasure	male	African	young	n/a
126.893	1.311	face	n/a	sex	disgust	male	WC	old	task-faces/4Disgust_Model2_2Male_1WC_2Old.mp4
128.203	0.906	rating	0.1606	sex	disgust	male	WC	old	n/a
128.52	0.59	rating_mouse_trajectory	0.1606	sex	disgust	male	WC	old	n/a
131.127	1.311	face	n/a	sex	happy	male	EA	old	task-faces/1Happy_Model3_2Male_2EA_2Old.mp4
132.438	1.757	rating	0.4155	sex	happy	male	EA	old	n/a
133.055	1.14	rating_mouse_trajectory	0.4155	sex	happy	male	EA	old	n/a
134.346	1.311	face	n/a	sex	fear	male	EA	old	task-faces/3Fear_Model4_2Male_2EA_2Old.mp4
135.656	1.154	rating	0.3022	sex	fear	male	EA	old	n/a
136.056	0.754	rating_mouse_trajectory	0.3022	sex	fear	male	EA	old	n/a
137.579	1.312	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
138.891	1.069	rating	0.2112	sex	happy	male	WC	old	n/a
139.391	0.569	rating_mouse_trajectory	0.2112	sex	happy	male	WC	old	n/a
141.798	1.311	face	n/a	sex	happy	female	WC	old	task-faces/1Happy_Model2_1Female_1WC_2Old.mp4
143.109	1.117	rating	0.3265	sex	happy	female	WC	old	n/a
143.742	0.483	rating_mouse_trajectory	0.3265	sex	happy	female	WC	old	n/a
145.014	1.313	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
