onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
6.865	0.2	posner	valid_cue	correct	left	n/a	n/a	1
7.081	0.415	posner	target_response	correct	left	left	left	1
10.9	0.2	posner	valid_cue	correct	right	n/a	n/a	2
11.1	0.364	posner	target_response	correct	right	right	right	2
18.386	0.2	posner	invalid_cue	correct	right	n/a	n/a	3
18.586	0.391	posner	target_response	correct	right	left	left	3
21.854	0.2	posner	invalid_cue	correct	left	n/a	n/a	4
22.054	0.364	posner	target_response	correct	left	right	right	4
25.722	0.2	posner	invalid_cue	correct	left	n/a	n/a	5
25.922	0.363	posner	target_response	correct	left	right	right	5
29.607	0.2	posner	invalid_cue	correct	right	n/a	n/a	6
29.807	0.319	posner	target_response	correct	right	left	left	6
34.058	0.2	posner	valid_cue	correct	right	n/a	n/a	7
34.258	0.309	posner	target_response	correct	right	right	right	7
41.528	0.2	posner	valid_cue	correct	left	n/a	n/a	8
41.728	0.368	posner	target_response	correct	left	left	left	8
48.997	0.2	posner	invalid_cue	correct	left	n/a	n/a	9
49.197	0.327	posner	target_response	correct	left	right	right	9
52.065	0.2	posner	valid_cue	correct	right	n/a	n/a	10
52.265	0.318	posner	target_response	correct	right	right	right	10
55.033	0.2	posner	invalid_cue	correct	right	n/a	n/a	11
55.233	0.329	posner	target_response	correct	right	left	left	11
58.401	0.2	posner	invalid_cue	correct	right	n/a	n/a	12
58.601	0.307	posner	target_response	correct	right	left	left	12
65.67	0.2	posner	invalid_cue	correct	right	n/a	n/a	13
65.87	0.317	posner	target_response	correct	right	left	left	13
69.338	0.2	posner	invalid_cue	correct	right	n/a	n/a	14
69.538	0.305	posner	target_response	correct	right	left	left	14
72.606	0.2	posner	invalid_cue	correct	left	n/a	n/a	15
72.806	0.314	posner	target_response	correct	left	right	right	15
80.776	0.2	posner	invalid_cue	correct	right	n/a	n/a	16
80.976	0.316	posner	target_response	correct	right	left	left	16
84.244	0.2	posner	invalid_cue	correct	right	n/a	n/a	17
84.444	0.299	posner	target_response	correct	right	left	left	17
87.712	0.2	posner	valid_cue	correct	left	n/a	n/a	18
87.912	0.283	posner	target_response	correct	left	left	left	18
95.181	0.2	posner	valid_cue	correct	left	n/a	n/a	19
95.381	0.295	posner	target_response	correct	left	left	left	19
100.45	0.2	posner	valid_cue	correct	left	n/a	n/a	20
100.65	0.255	posner	target_response	correct	left	left	left	20
106.819	0.2	posner	invalid_cue	correct	right	n/a	n/a	21
107.019	0.29	posner	target_response	correct	right	left	left	21
112.187	0.2	posner	valid_cue	correct	right	n/a	n/a	22
112.387	0.333	posner	target_response	correct	right	right	right	22
115.655	0.2	posner	valid_cue	correct	right	n/a	n/a	23
115.855	0.328	posner	target_response	correct	right	right	right	23
122.425	0.2	posner	invalid_cue	correct	right	n/a	n/a	24
122.625	0.271	posner	target_response	correct	right	left	left	24
126.993	0.2	posner	valid_cue	correct	left	n/a	n/a	25
127.193	0.298	posner	target_response	correct	left	left	left	25
133.162	0.2	posner	invalid_cue	correct	right	n/a	n/a	26
133.362	0.292	posner	target_response	correct	right	left	left	26
136.53	0.2	posner	valid_cue	correct	left	n/a	n/a	27
136.73	0.249	posner	target_response	correct	left	left	left	27
140.098	0.2	posner	valid_cue	correct	right	n/a	n/a	28
140.298	0.26	posner	target_response	correct	right	right	right	28
148.768	0.2	posner	valid_cue	correct	right	n/a	n/a	29
148.968	0.318	posner	target_response	correct	right	right	right	29
151.735	0.2	posner	invalid_cue	correct	left	n/a	n/a	30
151.936	0.322	posner	target_response	correct	left	right	right	30
154.703	0.2	posner	valid_cue	correct	right	n/a	n/a	31
154.903	0.301	posner	target_response	correct	right	right	right	31
157.771	0.2	posner	valid_cue	correct	right	n/a	n/a	32
157.971	0.261	posner	target_response	correct	right	right	right	32
165.24	0.2	posner	invalid_cue	correct	left	n/a	n/a	33
165.441	0.351	posner	target_response	correct	left	right	right	33
168.408	0.2	posner	invalid_cue	correct	left	n/a	n/a	34
168.608	0.317	posner	target_response	correct	left	right	right	34
171.776	0.2	posner	valid_cue	correct	right	n/a	n/a	35
171.976	0.305	posner	target_response	correct	right	right	right	35
176.645	0.2	posner	valid_cue	correct	left	n/a	n/a	36
176.845	0.258	posner	target_response	correct	left	left	left	36
180.713	0.2	posner	valid_cue	correct	left	n/a	n/a	37
180.913	0.226	posner	target_response	correct	left	left	left	37
188.182	0.2	posner	valid_cue	correct	left	n/a	n/a	38
188.382	0.297	posner	target_response	correct	left	left	left	38
191.75	0.2	posner	invalid_cue	correct	right	n/a	n/a	39
191.95	0.321	posner	target_response	correct	right	left	left	39
197.319	0.2	posner	valid_cue	correct	right	n/a	n/a	40
197.519	0.315	posner	target_response	correct	right	right	right	40
203.288	0.2	posner	valid_cue	correct	right	n/a	n/a	41
203.488	0.327	posner	target_response	correct	right	right	right	41
210.757	0.2	posner	invalid_cue	correct	left	n/a	n/a	42
