onset	duration	trial_type	response_value	stim_file
2.786	50.501	video	n/a	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
55.31	1.943	rating_relevance	2.92	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
59.561	1.172	rating_happy	7.08	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
64.597	1.198	rating_sad	5.83	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
69.832	1.415	rating_afraid	1.77	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
74.517	1.075	rating_disgusted	3.23	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
80.286	1.832	rating_warm	3.96	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
86.021	2.55	rating_engaged	17.5	task-alignvideo/ses-04_run-01_order-01_content-universe.mp4
88.563	179.46	video	n/a	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
270.973	2.902	rating_relevance	6.04	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
274.875	1.783	rating_happy	19.48	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
279.627	1.516	rating_sad	3.23	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
284.278	1.152	rating_afraid	5.73	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
289.697	1.549	rating_disgusted	2.81	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
295.833	2.671	rating_warm	44.69	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
300.034	1.853	rating_engaged	47.81	task-alignvideo/ses-04_run-01_order-02_content-gockskumara.mp4
303.246	56.911	video	n/a	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
363.508	3.282	rating_relevance	2.5	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
367.61	2.367	rating_happy	3.96	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
371.561	1.299	rating_sad	2.92	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
377.447	2.167	rating_afraid	44.48	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
381.715	1.422	rating_disgusted	1.15	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
386.483	1.17	rating_warm	4.17	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
392.252	1.915	rating_engaged	47.19	task-alignvideo/ses-04_run-01_order-03_content-skiing.mp4
395.382	147.772	video	n/a	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
545.843	2.651	rating_relevance	4.38	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
549.744	1.532	rating_happy	6.77	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
554.096	0.866	rating_sad	5.83	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
559.848	1.605	rating_afraid	0.31	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
563.616	0.354	rating_disgusted	0.0	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
570.035	1.752	rating_warm	5.31	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
575.554	2.249	rating_engaged	18.44	task-alignvideo/ses-04_run-01_order-04_content-cyclegraphics.mp4
