onset	duration	trial_type	response_value	stim_file
2.766	142.358	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
147.608	2.451	rating_relevance	37.71	n/a
152.093	1.915	rating_happy	41.15	n/a
156.128	0.933	rating_sad	3.65	n/a
161.446	1.232	rating_afraid	1.46	n/a
166.382	1.149	rating_disgusted	1.67	n/a
171.534	1.283	rating_warm	4.69	n/a
177.419	2.15	rating_engaged	71.67	n/a
180.301	339.064	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
522.131	2.728	rating_relevance	4.27	n/a
526.199	1.783	rating_happy	38.75	n/a
531.318	1.883	rating_sad	8.23	n/a
535.786	1.333	rating_afraid	1.15	n/a
540.438	0.966	rating_disgusted	1.15	n/a
547.774	3.283	rating_warm	75.52	n/a
552.192	2.689	rating_engaged	64.69	n/a
