onset	duration	trial_type	response_value	stim_file
2.766	142.365	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
148.07	2.903	rating_relevance	15.0	n/a
152.555	2.356	rating_happy	27.19	n/a
156.807	1.599	rating_sad	0.1	n/a
161.575	1.349	rating_afraid	0.21	n/a
167.36	2.116	rating_disgusted	0.21	n/a
172.746	2.483	rating_warm	0.21	n/a
178.098	2.816	rating_engaged	29.06	n/a
180.313	339.067	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
521.776	2.362	rating_relevance	33.96	n/a
528.945	n/a	rating_happy	n/a	n/a
533.981	n/a	rating_sad	n/a	n/a
536.832	2.333	rating_afraid	0.62	n/a
541.45	1.933	rating_disgusted	10.31	n/a
548.119	3.584	rating_warm	33.75	n/a
552.654	3.1	rating_engaged	40.94	n/a
