onset	duration	subtask_type	event_type	value	response_accuracy	stim_file_TODO	participant_response	reaction_time
7.971	1.034	memory	dummy	study_dummy	n/a	task-memory/obj036bread.png	n/a	n/a
10.039	1.017	memory	dummy	study_dummy	n/a	task-memory/obj062cigarette.png	n/a	n/a
12.089	1.017	memory	dummy	study_dummy	n/a	task-memory/obj213pen.png	n/a	n/a
14.124	1.017	memory	study	study	n/a	task-memory/obj231pumpkin.png	n/a	n/a
16.158	1.017	memory	study	study	n/a	task-memory/obj047can.png	n/a	n/a
18.192	1.017	memory	study	study	n/a	task-memory/obj233pyramid.png	n/a	n/a
20.226	1.017	memory	study	study	n/a	task-memory/obj307tomato.png	n/a	n/a
22.26	1.017	memory	study	study	n/a	task-memory/obj172lobster.png	n/a	n/a
24.294	1.017	memory	study	study	n/a	task-memory/obj319typewriter.png	n/a	n/a
26.328	1.017	memory	study	study	n/a	task-memory/obj076cup.png	n/a	n/a
28.362	1.017	memory	study	study	n/a	task-memory/obj102finger.png	n/a	n/a
30.396	1.017	memory	study	study	n/a	task-memory/obj210peacock.png	n/a	n/a
32.43	1.034	memory	study	study	n/a	task-memory/obj113fox.png	n/a	n/a
34.481	1.034	memory	study	study	n/a	task-memory/obj173lock.png	n/a	n/a
36.532	1.017	memory	study	study	n/a	task-memory/obj040butterfly.png	n/a	n/a
38.583	1.017	memory	study	study	n/a	task-memory/obj202package.png	n/a	n/a
40.617	1.017	memory	study	study	n/a	task-memory/obj142hook.png	n/a	n/a
42.667	1.017	memory	study	study	n/a	task-memory/obj291swing.png	n/a	n/a
44.718	1.017	memory	study	study	n/a	task-memory/obj180medal.png	n/a	n/a
46.769	1.017	memory	study	study	n/a	task-memory/obj065clown.png	n/a	n/a
48.803	1.017	memory	study	study	n/a	task-memory/obj239rake.png	n/a	n/a
50.837	1.017	memory	study	study	n/a	task-memory/obj169lips.png	n/a	n/a
52.871	1.017	memory	study	study	n/a	task-memory/obj126gun.png	n/a	n/a
54.905	1.017	memory	dummy	study_dummy	n/a	task-memory/obj218pig.png	n/a	n/a
56.939	1.017	memory	dummy	study_dummy	n/a	task-memory/obj270skeleton.png	n/a	n/a
58.974	1.017	memory	dummy	study_dummy	n/a	task-memory/obj318tweezers.png	n/a	n/a
71.245	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.322	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.382	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.443	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.005	1.199	memory	test	test_new	correct	task-memory/obj242road.png	new	n/a
191.606	0.857	memory	test	test_old	correct	task-memory/obj231pumpkin.png	old	n/a
194.274	1.248	memory	test	test_new	correct	task-memory/obj168lion.png	new	n/a
196.925	0.842	memory	test	test_new	correct	task-memory/obj027blimp.png	new	n/a
199.609	1.003	memory	test	test_old	correct	task-memory/obj239rake.png	old	n/a
