onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.839	1.338	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
5.176	1.872	rating	0.8645	age	surprise	male	WC	old	n/a
5.91	1.139	rating_mouse_trajectory	0.8645	age	surprise	male	WC	old	n/a
7.218	1.31	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
8.528	1.852	rating	0.64	age	happy	male	EA	old	n/a
8.811	1.569	rating_mouse_trajectory	0.64	age	happy	male	EA	old	n/a
10.468	1.311	face	n/a	age	anger	male	EA	old	task-faces/5Anger_Model3_2Male_2EA_2Old.mp4
11.779	1.452	rating	0.6117	age	anger	male	EA	old	n/a
11.829	1.402	rating_mouse_trajectory	0.6117	age	anger	male	EA	old	n/a
14.721	1.309	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
16.03	0.918	rating	0.6703	age	happy	female	EA	old	n/a
16.114	0.835	rating_mouse_trajectory	0.6703	age	happy	female	EA	old	n/a
17.959	2.056	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
20.015	1.092	rating	0.824	age	pain	male	WC	old	n/a
20.232	0.876	rating_mouse_trajectory	0.824	age	pain	male	WC	old	n/a
25.981	1.304	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
27.285	1.106	rating	0.4033	age	happy	female	EA	young	n/a
27.418	0.973	rating_mouse_trajectory	0.4033	age	happy	female	EA	young	n/a
29.212	1.307	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
30.519	1.438	rating	0.284	age	sad	male	WC	young	n/a
30.903	1.055	rating_mouse_trajectory	0.284	age	sad	male	WC	young	n/a
32.443	1.311	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
33.754	1.004	rating	0.2718	age	sad	female	WC	young	n/a
33.937	0.821	rating_mouse_trajectory	0.2718	age	sad	female	WC	young	n/a
35.677	1.311	face	n/a	age	disgust	male	EA	old	task-faces/4Disgust_Model4_2Male_2EA_2Old.mp4
36.988	1.47	rating	0.6218	age	disgust	male	EA	old	n/a
37.488	0.97	rating_mouse_trajectory	0.6218	age	disgust	male	EA	old	n/a
38.912	1.311	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
40.223	n/a	rating	n/a	age	sad	male	EA	young	n/a
44.147	1.311	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
45.458	1.202	rating	0.2091	age	anger	male	EA	young	n/a
45.775	0.885	rating_mouse_trajectory	0.2091	age	anger	male	EA	young	n/a
48.364	1.312	face	n/a	age	surprise	female	WC	young	task-faces/2Surprise_Model2_1Female_1WC_1Young.mp4
49.676	1.052	rating	0.0837	age	surprise	female	WC	young	n/a
49.76	0.968	rating_mouse_trajectory	0.0837	age	surprise	female	WC	young	n/a
53.596	2.05	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
55.645	1.479	rating	0.1181	age	pleasure	female	African	young	n/a
56.029	1.096	rating_mouse_trajectory	0.1181	age	pleasure	female	African	young	n/a
58.563	1.317	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.88	1.478	rating	0.557	age	sad	female	African	old	n/a
60.163	1.194	rating_mouse_trajectory	0.557	age	sad	female	African	old	n/a
62.787	1.312	face	n/a	age	surprise	male	EA	old	task-faces/2Surprise_Model1_2Male_2EA_2Old.mp4
64.098	1.568	rating	0.8281	age	surprise	male	EA	old	n/a
64.482	1.185	rating_mouse_trajectory	0.8281	age	surprise	male	EA	old	n/a
67.014	1.303	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
68.317	1.858	rating	0.1727	age	anger	male	WC	young	n/a
68.367	1.808	rating_mouse_trajectory	0.1727	age	anger	male	WC	young	n/a
71.241	1.311	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
72.552	1.622	rating	0.5995	age	happy	male	WC	old	n/a
73.568	0.606	rating_mouse_trajectory	0.5995	age	happy	male	WC	old	n/a
75.475	1.311	face	n/a	age	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
76.786	1.104	rating	0.1646	age	happy	female	African	young	n/a
77.12	0.771	rating_mouse_trajectory	0.1646	age	happy	female	African	young	n/a
81.711	1.311	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
83.022	1.585	rating	0.1566	age	fear	male	African	young	n/a
83.139	1.469	rating_mouse_trajectory	0.1566	age	fear	male	African	young	n/a
84.926	2.048	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
86.974	1.818	rating	0.5651	age	pain	female	African	young	n/a
87.54	1.252	rating_mouse_trajectory	0.5651	age	pain	female	African	young	n/a
89.88	1.312	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
91.192	n/a	rating	n/a	age	surprise	male	WC	young	n/a
93.113	2.047	face	n/a	age	pain	female	WC	old	task-faces/7Pain_Model5_1Female_1WC_2Old.mp4
95.16	1.669	rating	0.9353	age	pain	female	WC	old	n/a
95.36	1.469	rating_mouse_trajectory	0.9353	age	pain	female	WC	old	n/a
98.079	1.299	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model5_1Female_2EA_1Young.mp4
99.378	0.952	rating	0.1768	age	disgust	female	EA	young	n/a
99.728	0.602	rating_mouse_trajectory	0.1768	age	disgust	female	EA	young	n/a
102.285	1.312	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model1_1Female_2EA_2Old.mp4
103.596	0.352	rating	0.466	age	sad	female	EA	old	n/a
106.504	1.311	face	n/a	age	sad	female	WC	old	task-faces/6Sad_Model1_1Female_1WC_2Old.mp4
107.815	1.118	rating	0.6865	age	sad	female	WC	old	n/a
108.348	0.585	rating_mouse_trajectory	0.6865	age	sad	female	WC	old	n/a
109.721	1.312	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model4_1Female_3African_1Young.mp4
111.033	1.092	rating	0.1242	age	disgust	female	African	young	n/a
111.149	0.975	rating_mouse_trajectory	0.1242	age	disgust	female	African	young	n/a
112.955	1.295	face	n/a	age	fear	female	WC	young	task-faces/3Fear_Model2_1Female_1WC_1Young.mp4
114.25	1.158	rating	0.2314	age	fear	female	WC	young	n/a
114.567	0.841	rating_mouse_trajectory	0.2314	age	fear	female	WC	young	n/a
116.173	1.312	face	n/a	age	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
117.485	1.623	rating	0.824	age	sad	male	EA	old	n/a
117.685	1.423	rating_mouse_trajectory	0.824	age	sad	male	EA	old	n/a
120.409	1.311	face	n/a	age	happy	female	African	old	task-faces/1Happy_Model4_1Female_3African_2Old.mp4
121.72	1.85	rating	0.4337	age	happy	female	African	old	n/a
