onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
6.87385320663452	0.2	valid_cue	correct	right	n/a	n/a	1
7.07392859458923	0.488743543624878	target_response	correct	right	right	right	1
10.1417379379272	0.2	invalid_cue	correct	left	n/a	n/a	2
10.3418135643005	0.412198543548584	target_response	correct	left	right	right	2
13.5096611976624	0.2	invalid_cue	correct	right	n/a	n/a	3
13.7097365856171	0.350743532180786	target_response	correct	right	left	left	3
17.0776581764221	0.2	invalid_cue	correct	left	n/a	n/a	4
17.2777333259583	0.340065717697144	target_response	correct	left	right	right	4
20.7456939220428	0.2	valid_cue	correct	right	n/a	n/a	5
20.9457669258118	0.377676248550415	target_response	correct	right	right	right	5
28.7153315544128	0.2	valid_cue	correct	left	n/a	n/a	6
28.9154057502747	0.317192316055298	target_response	correct	left	left	left	6
36.5849335193634	0.2	valid_cue	correct	right	n/a	n/a	7
36.7850069999695	0.374588012695312	target_response	correct	right	right	right	7
41.8535640239716	0.2	invalid_cue	correct	right	n/a	n/a	8
42.0536391735077	0.35175895690918	target_response	correct	right	left	left	8
48.4226822853088	0.2	valid_cue	correct	left	n/a	n/a	9
48.6227557659149	0.336666345596313	target_response	correct	left	left	left	9
55.8921329975128	0.2	valid_cue	correct	left	n/a	n/a	10
56.0922088623047	0.312596321105957	target_response	correct	left	left	left	10
63.2615482807159	0.2	valid_cue	correct	left	n/a	n/a	11
63.4616229534149	0.308759212493896	target_response	correct	left	left	left	11
66.7295088768005	0.2	invalid_cue	correct	left	n/a	n/a	12
66.9295835494995	0.417677640914917	target_response	correct	left	right	right	12
70.1974687576294	0.2	valid_cue	correct	right	n/a	n/a	13
70.3975427150726	0.335930347442627	target_response	correct	right	right	right	13
73.2652785778046	0.2	invalid_cue	correct	right	n/a	n/a	14
73.4653539657593	0.330078125	target_response	correct	right	left	left	14
80.7347309589386	0.2	valid_cue	correct	left	n/a	n/a	15
80.9348051548004	0.28700590133667	target_response	correct	left	left	left	15
84.1026530265808	0.2	invalid_cue	correct	right	n/a	n/a	16
84.3027284145355	0.343341588973999	target_response	correct	right	left	left	16
88.2708745002747	0.2	valid_cue	correct	right	n/a	n/a	17
