onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
7.984	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj006apple.png	n/a	n/a
10.035	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj108flute.png	n/a	n/a
12.102	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj190mousetrap.png	n/a	n/a
14.137	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj102finger.png	n/a	n/a
16.171	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj146igloo.png	n/a	n/a
18.221	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj176man.png	n/a	n/a
20.272	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj017barbecue.png	n/a	n/a
22.306	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj150jar.png	n/a	n/a
24.357	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj115funnel.png	n/a	n/a
26.408	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj057cherry.png	n/a	n/a
28.459	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj248roof.png	n/a	n/a
30.493	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj067comb.png	n/a	n/a
32.543	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj256sandwich.png	n/a	n/a
34.577	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj066dime.png	n/a	n/a
36.612	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj004anchor.png	n/a	n/a
38.646	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj001accordion.png	n/a	n/a
40.68	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj330watch.png	n/a	n/a
42.714	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj337whip.png	n/a	n/a
44.748	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj247rollerskate.png	n/a	n/a
46.782	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj003alligator.png	n/a	n/a
48.816	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj013balloon.png	n/a	n/a
50.85	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj223pirate.png	n/a	n/a
52.884	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj275slingshot.png	n/a	n/a
54.918	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj224pitchfork.png	n/a	n/a
56.952	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj263seahorse.png	n/a	n/a
58.987	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj317turtle.png	n/a	n/a
