onset	duration	trial_type	response_value	stim_file
2.767	47.372	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
51.913	1.74	rating_relevance	8.54	n/a
56.281	1.082	rating_happy	2.19	n/a
61.183	0.967	rating_sad	38.12	n/a
66.735	1.504	rating_afraid	83.23	n/a
72.154	1.902	rating_disgusted	20.0	n/a
77.006	1.732	rating_warm	10.52	n/a
82.458	2.167	rating_engaged	61.77	n/a
85.325	47.818	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
135.827	2.639	rating_relevance	13.12	n/a
140.246	2.038	rating_happy	41.98	n/a
145.198	1.982	rating_sad	2.19	n/a
151.367	3.132	rating_afraid	28.96	n/a
154.668	1.416	rating_disgusted	5.73	n/a
158.836	0.566	rating_warm	5.94	n/a
164.305	1.015	rating_engaged	61.04	n/a
168.316	146.129	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
316.211	1.732	rating_relevance	23.85	n/a
320.68	1.183	rating_happy	5.52	n/a
326.365	1.85	rating_sad	90.94	n/a
331.067	1.538	rating_afraid	9.48	n/a
335.519	0.97	rating_disgusted	5.83	n/a
341.254	1.685	rating_warm	54.06	n/a
346.389	1.799	rating_engaged	65.62	n/a
349.62	33.037	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
383.937	1.237	rating_relevance	50.21	n/a
389.305	1.583	rating_happy	32.6	n/a
393.84	1.1	rating_sad	45.52	n/a
399.342	1.583	rating_afraid	44.17	n/a
404.328	1.549	rating_disgusted	46.35	n/a
408.896	1.099	rating_warm	2.08	n/a
414.731	1.916	rating_engaged	27.19	n/a
