onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.0277698040008545	1.3359100818634033	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
6.678380012512207	1.3850898742675781	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
8.37900996208191	1.270129919052124	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
9.962939977645874	0.9689798355102539	reaching?	how_hand	no	no	correct	task-tomspunt/H_438.jpg
11.246749877929688	0.970440149307251	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_364.jpg
12.53056001663208	0.918219804763794	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
13.764359951019287	1.0981600284576416	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
15.16487979888916	0.9975800514221191	reaching?	how_hand	no	no	correct	task-tomspunt/H_132.jpg
22.55096983909607	1.7802000045776367	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_627.jpg
24.60172986984253	n/a	healthy?	why_hand	n/a	yes	incorrect	task-tomspunt/H_438.jpg
26.635819911956787	0.9682900905609131	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
27.919639825820923	1.5422401428222656	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
29.77032995223999	0.875499963760376	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
30.954099893569946	1.058579921722412	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
32.321280002593994	0.7242398262023926	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_167.jpg
33.355000019073486	1.3849198818206787	healthy?	why_hand	no	no	correct	task-tomspunt/H_019.jpg
41.65808987617493	0.7211000919342041	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.69180989265442	0.820310115814209	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
43.82556986808777	0.9203100204467773	admiring?	why_face	no	no	correct	task-tomspunt/F_110.jpg
45.05936002731323	0.8361499309539795	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
46.209789991378784	0.9526498317718506	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
47.476929903030396	0.7014601230621338	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
48.49396991729736	0.7686400413513184	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
49.577709913253784	0.8012299537658691	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.63182997703552	0.6513199806213379	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
