onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
8.842	32.167	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
41.008	3.018	rating_feeling	730	453	Slaying of kin unrecognized	town	Text	n/a
42.608	1.418	feeling_mouse_trajectory	730	453	Slaying of kin unrecognized	town	Text	n/a
45.058	2.518	rating_expectation	670	445	Slaying of kin unrecognized	town	Text	n/a
45.992	1.585	expectation_mouse_trajectory	670	445	Slaying of kin unrecognized	town	Text	n/a
53.125	17.095	narrative_presentation	n/a	n/a	Erroneous judgement	town	Text	task-narratives/Narrative3Situation2.txt
70.22	3.152	rating_feeling	888	484	Erroneous judgement	town	Text	n/a
71.754	1.618	feeling_mouse_trajectory	888	484	Erroneous judgement	town	Text	n/a
74.236	3.533	rating_expectation	986	464	Erroneous judgement	town	Text	n/a
75.086	2.683	expectation_mouse_trajectory	986	464	Erroneous judgement	town	Text	n/a
80.302	10.392	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
90.694	2.318	rating_feeling	804	503	Revolt	town	Text	n/a
91.61	1.401	feeling_mouse_trajectory	804	503	Revolt	town	Text	n/a
94.709	1.851	rating_expectation	698	448	Revolt	town	Text	n/a
95.443	1.118	expectation_mouse_trajectory	698	448	Revolt	town	Text	n/a
99.775	28.148	narrative_presentation	n/a	n/a	The enigma	city	Text	task-narratives/Narrative3Situation4.txt
127.924	3.969	rating_feeling	937	444	The enigma	city	Text	n/a
128.624	3.269	feeling_mouse_trajectory	937	444	The enigma	city	Text	n/a
131.94	0.017	rating_expectation	960	707	The enigma	city	Text	n/a
132.007	-0.05	expectation_mouse_trajectory	960	707	The enigma	city	Text	n/a
139.007	15.08	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.086	1.835	rating_feeling	834	547	Deliverance	city	Text	n/a
154.87	1.051	feeling_mouse_trajectory	834	547	Deliverance	city	Text	n/a
158.1	2.418	rating_expectation	767	493	Deliverance	city	Text	n/a
158.65	1.868	expectation_mouse_trajectory	767	493	Deliverance	city	Text	n/a
165.167	15.076	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
180.242	3.168	rating_feeling	985	445	Remorse	city	Text	n/a
180.959	2.452	feeling_mouse_trajectory	985	445	Remorse	city	Text	n/a
184.26	2.702	rating_expectation	1056	443	Remorse	city	Text	n/a
185.343	1.618	expectation_mouse_trajectory	1056	443	Remorse	city	Text	n/a
192.327	36.85	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
229.176	2.268	rating_feeling	601	394	Loss of loved one	forest	Text	n/a
229.76	1.685	feeling_mouse_trajectory	601	394	Loss of loved one	forest	Text	n/a
233.195	3.802	rating_expectation	654	377	Loss of loved one	forest	Text	n/a
235.628	1.369	expectation_mouse_trajectory	654	377	Loss of loved one	forest	Text	n/a
239.261	9.707	narrative_presentation	n/a	n/a	All sacrificed for passion	forest	Text	task-narratives/Narrative3Situation8.txt
248.968	2.385	rating_feeling	1215	418	All sacrificed for passion	forest	Text	n/a
249.501	1.851	feeling_mouse_trajectory	1215	418	All sacrificed for passion	forest	Text	n/a
