onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.81	3.185	cue	n/a	n/a	similarity	n/a	n/a
5.996	6.122	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
12.214	2.721	rating	32.45	Strong	similarity	n/a	n/a
12.597	2.338	rating_mouse_trajectory	32.45	Strong	similarity	n/a	n/a
17.336	5.016	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
22.418	2.051	rating	16.39	Moderate	similarity	n/a	n/a
22.934	1.535	rating_mouse_trajectory	16.39	Moderate	similarity	n/a	n/a
27.495	5.51	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
33.072	1.751	rating	28.84	Moderate	similarity	n/a	n/a
33.805	1.018	rating_mouse_trajectory	28.84	Moderate	similarity	n/a	n/a
38.107	3.123	cue	n/a	n/a	mentalizing	remember	n/a
41.23	5.222	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
46.527	3.918	rating	29.23	Strong	mentalizing	remember	n/a
48.277	2.168	rating_mouse_trajectory	29.23	Strong	mentalizing	remember	n/a
51.636	5.549	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
57.247	4.438	rating	54.89	Strong	mentalizing	remember	n/a
58.631	3.055	rating_mouse_trajectory	54.89	Strong	mentalizing	remember	n/a
62.327	5.508	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
67.885	2.052	rating	159.1	Strongest possible	mentalizing	remember	n/a
68.301	1.635	rating_mouse_trajectory	159.1	Strongest possible	mentalizing	remember	n/a
72.92	3.147	cue	n/a	n/a	similarity	n/a	n/a
76.066	5.557	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
81.69	1.768	rating	18.36	Moderate	similarity	n/a	n/a
82.14	1.318	rating_mouse_trajectory	18.36	Moderate	similarity	n/a	n/a
86.765	5.395	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
92.227	1.434	rating	3.27	Weak	similarity	n/a	n/a
92.577	1.084	rating_mouse_trajectory	3.27	Weak	similarity	n/a	n/a
97.307	5.191	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
102.564	1.054	rating	0.23	Barely detectable	similarity	n/a	n/a
102.997	0.621	rating_mouse_trajectory	0.23	Barely detectable	similarity	n/a	n/a
107.599	3.119	cue	n/a	n/a	likeability	n/a	n/a
110.719	5.501	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
116.286	1.067	rating	160.69	Strongest possible	likeability	n/a	n/a
116.719	0.634	rating_mouse_trajectory	160.69	Strongest possible	likeability	n/a	n/a
121.398	4.075	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
125.539	2.985	rating	26.25	Moderate	likeability	n/a	n/a
127.239	1.285	rating_mouse_trajectory	26.25	Moderate	likeability	n/a	n/a
130.647	6.355	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
137.06	1.041	rating	5.0	Weak	likeability	n/a	n/a
137.444	0.658	rating_mouse_trajectory	5.0	Weak	likeability	n/a	n/a
142.096	3.138	cue	n/a	n/a	mentalizing	danger	n/a
145.234	5.301	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
150.599	2.736	rating	6.01	Weak	mentalizing	danger	n/a
152.149	1.186	rating_mouse_trajectory	6.01	Weak	mentalizing	danger	n/a
155.74	5.112	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
160.919	3.952	rating	94.69	Very strong	mentalizing	danger	n/a
162.369	2.502	rating_mouse_trajectory	94.69	Very strong	mentalizing	danger	n/a
166.028	6.346	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
172.44	1.117	rating	178.55	Strongest possible	mentalizing	danger	n/a
172.874	0.684	rating_mouse_trajectory	178.55	Strongest possible	mentalizing	danger	n/a
177.475	3.111	cue	n/a	n/a	likeability	n/a	n/a
180.587	5.225	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
185.879	2.918	rating	8.43	Weak	likeability	n/a	n/a
186.329	2.468	rating_mouse_trajectory	8.43	Weak	likeability	n/a	n/a
190.954	5.297	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
196.316	2.936	rating	36.57	Strong	likeability	n/a	n/a
197.116	2.136	rating_mouse_trajectory	36.57	Strong	likeability	n/a	n/a
201.463	6.672	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
208.204	1.585	rating	1.62	Barely detectable	likeability	n/a	n/a
208.704	1.085	rating_mouse_trajectory	1.62	Barely detectable	likeability	n/a	n/a
213.222	3.128	cue	n/a	n/a	mentalizing	tired	n/a
216.351	6.192	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
222.609	3.518	rating	7.77	Weak	mentalizing	tired	n/a
224.076	2.051	rating_mouse_trajectory	7.77	Weak	mentalizing	tired	n/a
227.719	5.561	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
233.346	2.401	rating	3.81	Weak	mentalizing	tired	n/a
233.83	1.918	rating_mouse_trajectory	3.81	Weak	mentalizing	tired	n/a
238.449	5.002	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
243.517	2.801	rating	43.58	Strong	mentalizing	tired	n/a
244.417	1.901	rating_mouse_trajectory	43.58	Strong	mentalizing	tired	n/a
248.552	3.139	cue	n/a	n/a	likeability	n/a	n/a
