onset	duration	trial_type	response_value	stim_file_TODO
2.766	105.984	video	n/a	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
111.807	3.014	rating_relevance	38.65	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
115.858	2.049	rating_happy	71.15	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
120.793	1.972	rating_sad	54.48	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
125.812	1.971	rating_afraid	6.46	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
130.764	1.902	rating_disgusted	31.77	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
135.215	1.332	rating_warm	76.15	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
141.134	2.233	rating_engaged	53.96	task-alignvideo/ses-03_run-03_order-01_content-normativeprosocial2.mp4
143.933	74.817	video	n/a	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
221.181	2.396	rating_relevance	31.77	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
225.399	1.598	rating_happy	42.19	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
230.518	1.7	rating_sad	66.35	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
235.086	1.25	rating_afraid	18.33	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
240.888	2.033	rating_disgusted	61.56	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
245.69	1.817	rating_warm	17.92	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
251.559	2.667	rating_engaged	59.58	task-alignvideo/ses-03_run-03_order-02_content-normativeprosocial1.mp4
253.924	196.909	video	n/a	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
454.251	3.377	rating_relevance	4.17	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
457.669	1.783	rating_happy	12.92	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
462.104	1.2	rating_sad	16.67	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
469.507	3.584	rating_afraid	22.71	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
472.575	1.633	rating_disgusted	7.92	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
477.793	1.839	rating_warm	34.9	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
483.195	2.221	rating_engaged	18.65	task-alignvideo/ses-03_run-03_order-03_content-stardust.mp4
