onset	duration	trial_type	response_value	stim_file
2.781	211.371	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
217.036	2.817	rating_relevance	22.92	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
222.488	3.248	rating_happy	75.62	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
225.456	1.199	rating_sad	8.75	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
232.892	3.617	rating_afraid	62.29	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
235.793	1.493	rating_disgusted	3.12	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
241.996	2.682	rating_warm	65.31	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
246.331	1.998	rating_engaged	78.02	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
249.429	20.939	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
273.157	2.751	rating_relevance	2.29	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
276.592	1.166	rating_happy	3.02	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
282.111	1.666	rating_sad	69.06	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
288.079	2.62	rating_afraid	82.71	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
293.798	3.319	rating_disgusted	54.69	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
296.366	0.866	rating_warm	2.71	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
301.751	1.233	rating_engaged	68.23	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
305.572	30.146	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
338.815	3.065	rating_relevance	38.75	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
342.333	1.564	rating_happy	61.56	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
346.668	0.883	rating_sad	15.52	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
352.77	1.966	rating_afraid	2.92	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
358.056	2.233	rating_disgusted	2.08	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
363.391	2.55	rating_warm	57.19	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
368.476	2.616	rating_engaged	12.81	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
370.904	123.286	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
497.107	2.885	rating_relevance	20.52	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
502.976	3.732	rating_happy	58.02	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
506.378	2.116	rating_sad	36.98	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
512.997	3.716	rating_afraid	76.04	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
518.199	3.899	rating_disgusted	41.67	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
521.55	2.232	rating_warm	21.15	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
525.818	1.483	rating_engaged	65.73	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
