onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.838	1.318	face	n/a	age	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.156	1.583	rating	0.8463	age	disgust	female	WC	old	n/a
5.473	1.267	rating_mouse_trajectory	0.8463	age	disgust	female	WC	old	n/a
7.195	2.046	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.241	1.619	rating	0.0049	age	pain	male	African	old	n/a
10.441	0.419	rating_mouse_trajectory	0.0049	age	pain	male	African	old	n/a
11.182	1.31	face	n/a	age	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.492	0.952	rating	0.7633	age	fear	male	EA	old	n/a
12.809	0.635	rating_mouse_trajectory	0.7633	age	fear	male	EA	old	n/a
15.433	1.311	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.744	1.085	rating	0.5934	age	happy	male	EA	old	n/a
17.144	0.685	rating_mouse_trajectory	0.5934	age	happy	male	EA	old	n/a
18.67	1.308	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
19.978	1.235	rating	0.8888	age	happy	female	EA	old	n/a
20.328	0.885	rating_mouse_trajectory	0.8888	age	happy	female	EA	old	n/a
25.919	1.312	face	n/a	age	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.231	0.785	rating	0.0061	age	anger	male	WC	young	n/a
27.564	0.451	rating_mouse_trajectory	0.0061	age	anger	male	WC	young	n/a
29.136	1.313	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.449	0.718	rating	0.0	age	happy	male	WC	young	n/a
30.632	0.535	rating_mouse_trajectory	0.0	age	happy	male	WC	young	n/a
32.363	1.304	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.667	1.076	rating	0.9333	age	disgust	male	WC	old	n/a
33.884	0.859	rating_mouse_trajectory	0.9333	age	disgust	male	WC	old	n/a
35.59	1.311	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.901	0.808	rating	0.0	age	sad	male	WC	young	n/a
36.951	0.758	rating_mouse_trajectory	0.0	age	sad	male	WC	young	n/a
38.824	2.045	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.87	0.889	rating	0.0554	age	pleasure	female	WC	young	n/a
41.17	0.589	rating_mouse_trajectory	0.0554	age	pleasure	female	WC	young	n/a
44.794	1.311	face	n/a	age	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.105	1.171	rating	0.6966	age	surprise	male	WC	old	n/a
46.472	0.804	rating_mouse_trajectory	0.6966	age	surprise	male	WC	old	n/a
49.028	1.311	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.34	1.436	rating	0.1121	age	happy	female	WC	young	n/a
50.756	1.019	rating_mouse_trajectory	0.1121	age	happy	female	WC	young	n/a
54.246	1.312	face	n/a	age	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.558	0.885	rating	0.0	age	happy	male	African	young	n/a
55.892	0.551	rating_mouse_trajectory	0.0	age	happy	male	African	young	n/a
58.481	1.313	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.793	0.418	rating	0.466	age	sad	female	African	old	n/a
62.714	2.048	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.762	1.168	rating	0.0898	age	pain	female	WC	young	n/a
65.012	0.918	rating_mouse_trajectory	0.0898	age	pain	female	WC	young	n/a
67.681	1.316	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
68.997	1.518	rating	0.8523	age	happy	male	WC	old	n/a
69.463	1.052	rating_mouse_trajectory	0.8523	age	happy	male	WC	old	n/a
71.914	2.051	face	n/a	age	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
73.965	1.018	rating	0.1222	age	pain	male	EA	young	n/a
74.399	0.585	rating_mouse_trajectory	0.1222	age	pain	male	EA	young	n/a
76.872	2.045	face	n/a	age	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
78.917	1.442	rating	0.8888	age	pleasure	male	African	old	n/a
79.25	1.108	rating_mouse_trajectory	0.8888	age	pleasure	male	African	old	n/a
83.831	1.305	face	n/a	age	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.136	1.173	rating	0.466	age	disgust	male	African	young	n/a
87.06	1.311	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.371	1.055	rating	0.6703	age	fear	female	African	old	n/a
88.721	0.705	rating_mouse_trajectory	0.6703	age	fear	female	African	old	n/a
91.297	1.308	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.606	1.503	rating	0.3467	age	anger	male	EA	young	n/a
92.989	1.12	rating_mouse_trajectory	0.3467	age	anger	male	EA	young	n/a
