onset	duration	trial_type	response_value	stim_file
2.766	142.352	video	n/a	task-alignvideo/ses-01_run-04_order-01_content-beatbox.mp4
149.681	n/a	rating_relevance	n/a	n/a
154.716	n/a	rating_happy	n/a	n/a
159.751	n/a	rating_sad	n/a	n/a
164.786	n/a	rating_afraid	n/a	n/a
169.821	n/a	rating_disgusted	n/a	n/a
174.857	n/a	rating_warm	n/a	n/a
179.892	n/a	rating_engaged	n/a	n/a
180.423	339.079	video	n/a	task-alignvideo/ses-01_run-04_order-02_content-angrygrandpa.mp4
524.053	n/a	rating_relevance	n/a	n/a
529.072	n/a	rating_happy	n/a	n/a
534.107	n/a	rating_sad	n/a	n/a
539.126	n/a	rating_afraid	n/a	n/a
544.161	n/a	rating_disgusted	n/a	n/a
549.179	n/a	rating_warm	n/a	n/a
554.198	n/a	rating_engaged	n/a	n/a
