onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
151.996	1.384	rating_mouse_trajectory	3.03	Weak	similarity	n/a	n/a
156.671	5.562	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
162.3	3.301	rating	6.54	Weak	similarity	n/a	n/a
162.983	2.618	rating_mouse_trajectory	6.54	Weak	similarity	n/a	n/a
167.376	5.395	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
172.837	2.091	rating	4.44	Weak	similarity	n/a	n/a
173.42	1.508	rating_mouse_trajectory	4.44	Weak	similarity	n/a	n/a
177.856	3.129	cue	n/a	n/a	mentalizing	angry	n/a
180.984	6.193	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
187.242	3.319	rating	3.38	Weak	mentalizing	angry	n/a
188.259	2.302	rating_mouse_trajectory	3.38	Weak	mentalizing	angry	n/a
192.348	5.565	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
197.98	1.267	rating	0.0	No sensation	mentalizing	angry	n/a
198.513	0.734	rating_mouse_trajectory	0.0	No sensation	mentalizing	angry	n/a
203.072	5.012	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
208.15	2.401	rating	9.66	Weak	mentalizing	angry	n/a
208.817	1.734	rating_mouse_trajectory	9.66	Weak	mentalizing	angry	n/a
213.169	3.186	cue	n/a	n/a	likeability	n/a	n/a
216.355	5.106	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
221.538	2.106	rating	2.91	Barely detectable	likeability	n/a	n/a
222.105	1.539	rating_mouse_trajectory	2.91	Barely detectable	likeability	n/a	n/a
226.656	5.555	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
232.276	1.802	rating	20.26	Moderate	likeability	n/a	n/a
232.776	1.302	rating_mouse_trajectory	20.26	Moderate	likeability	n/a	n/a
237.361	6.186	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
243.613	3.218	rating	9.91	Weak	likeability	n/a	n/a
244.913	1.918	rating_mouse_trajectory	9.91	Weak	likeability	n/a	n/a
248.632	3.132	cue	n/a	n/a	mentalizing	remember	n/a
251.764	5.838	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
257.669	2.876	rating	2.56	Barely detectable	mentalizing	remember	n/a
258.469	2.076	rating_mouse_trajectory	2.56	Barely detectable	mentalizing	remember	n/a
262.769	5.193	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
268.022	1.939	rating	0.0	No sensation	mentalizing	remember	n/a
268.672	1.289	rating_mouse_trajectory	0.0	No sensation	mentalizing	remember	n/a
273.134	5.01	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
278.226	1.485	rating	0.0	No sensation	mentalizing	remember	n/a
278.86	0.852	rating_mouse_trajectory	0.0	No sensation	mentalizing	remember	n/a
283.262	3.146	cue	n/a	n/a	likeability	n/a	n/a
286.407	5.008	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
291.481	3.018	rating	26.13	Moderate	likeability	n/a	n/a
292.148	2.351	rating_mouse_trajectory	26.13	Moderate	likeability	n/a	n/a
296.583	5.062	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
301.702	2.618	rating	12.47	Moderate	likeability	n/a	n/a
302.335	1.985	rating_mouse_trajectory	12.47	Moderate	likeability	n/a	n/a
306.805	5.557	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
312.422	3.455	rating	8.67	Weak	likeability	n/a	n/a
312.939	2.939	rating_mouse_trajectory	8.67	Weak	likeability	n/a	n/a
317.441	3.159	cue	n/a	n/a	mentalizing	calm	n/a
320.6	5.178	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
325.844	3.202	rating	23.84	Moderate	mentalizing	calm	n/a
326.644	2.402	rating_mouse_trajectory	23.84	Moderate	mentalizing	calm	n/a
330.989	6.672	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
337.732	1.818	rating	0.7	Barely detectable	mentalizing	calm	n/a
338.248	1.301	rating_mouse_trajectory	0.7	Barely detectable	mentalizing	calm	n/a
342.834	4.077	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
346.985	2.968	rating	26.57	Moderate	mentalizing	calm	n/a
347.635	2.318	rating_mouse_trajectory	26.57	Moderate	mentalizing	calm	n/a
352.02	3.161	cue	n/a	n/a	similarity	n/a	n/a
355.181	5.047	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
360.29	2.338	rating	2.37	Barely detectable	similarity	n/a	n/a
361.007	1.621	rating_mouse_trajectory	2.37	Barely detectable	similarity	n/a	n/a
365.387	4.991	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
370.444	2.301	rating	1.61	Barely detectable	similarity	n/a	n/a
370.927	1.818	rating_mouse_trajectory	1.61	Barely detectable	similarity	n/a	n/a
375.522	5.227	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
380.815	1.684	rating	27.33	Moderate	similarity	n/a	n/a
381.315	1.184	rating_mouse_trajectory	27.33	Moderate	similarity	n/a	n/a
385.85	3.124	cue	n/a	n/a	likeability	n/a	n/a
388.974	5.504	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
394.536	1.692	rating	33.84	Strong	likeability	n/a	n/a
394.936	1.292	rating_mouse_trajectory	33.84	Strong	likeability	n/a	n/a
399.64	4.071	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
403.773	3.805	rating	18.43	Moderate	likeability	n/a	n/a
404.673	2.905	rating_mouse_trajectory	18.43	Moderate	likeability	n/a	n/a
408.878	6.349	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
415.294	2.335	rating	9.04	Weak	likeability	n/a	n/a
416.044	1.585	rating_mouse_trajectory	9.04	Weak	likeability	n/a	n/a
420.313	3.159	cue	n/a	n/a	similarity	n/a	n/a
423.472	6.124	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
429.649	2.101	rating	30.17	Strong	similarity	n/a	n/a
430.266	1.484	rating_mouse_trajectory	30.17	Strong	similarity	n/a	n/a
434.739	5.006	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
439.803	3.358	rating	28.15	Moderate	similarity	n/a	n/a
440.453	2.708	rating_mouse_trajectory	28.15	Moderate	similarity	n/a	n/a
444.879	5.499	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
450.441	3.404	rating	18.07	Moderate	similarity	n/a	n/a
451.491	2.354	rating_mouse_trajectory	18.07	Moderate	similarity	n/a	n/a
455.459	3.139	cue	n/a	n/a	likeability	n/a	n/a
458.598	5.196	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
463.846	2.268	rating	5.71	Weak	likeability	n/a	n/a
464.529	1.584	rating_mouse_trajectory	5.71	Weak	likeability	n/a	n/a
468.956	6.844	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
475.867	2.451	rating	29.55	Strong	likeability	n/a	n/a
476.383	1.935	rating_mouse_trajectory	29.55	Strong	likeability	n/a	n/a
480.941	5.796	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
486.804	1.824	rating	61.39	Strong	likeability	n/a	n/a
487.254	1.374	rating_mouse_trajectory	61.39	Strong	likeability	n/a	n/a
491.839	3.121	cue	n/a	n/a	similarity	n/a	n/a
494.96	5.301	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
500.326	2.969	rating	33.04	Strong	similarity	n/a	n/a
500.992	2.302	rating_mouse_trajectory	33.04	Strong	similarity	n/a	n/a
505.402	5.795	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
511.263	3.585	rating	45.0	Strong	similarity	n/a	n/a
512.097	2.752	rating_mouse_trajectory	45.0	Strong	similarity	n/a	n/a
516.357	6.194	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
522.617	3.185	rating	15.52	Moderate	similarity	n/a	n/a
523.151	2.651	rating_mouse_trajectory	15.52	Moderate	similarity	n/a	n/a
527.636	3.124	cue	n/a	n/a	mentalizing	danger	n/a
530.76	5.801	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
536.623	3.205	rating	0.0	No sensation	mentalizing	danger	n/a
538.073	1.755	rating_mouse_trajectory	0.0	No sensation	mentalizing	danger	n/a
541.727	6.851	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
548.644	2.585	rating	0.23	Barely detectable	mentalizing	danger	n/a
549.227	2.001	rating_mouse_trajectory	0.23	Barely detectable	mentalizing	danger	n/a
553.742	5.053	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
558.864	2.668	rating	9.74	Weak	mentalizing	danger	n/a
559.581	1.951	rating_mouse_trajectory	9.74	Weak	mentalizing	danger	n/a
563.9	3.148	cue	n/a	n/a	likeability	n/a	n/a
567.048	5.172	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
572.286	2.651	rating	26.34	Moderate	likeability	n/a	n/a
572.969	1.968	rating_mouse_trajectory	26.34	Moderate	likeability	n/a	n/a
577.392	5.849	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
583.307	2.821	rating	23.35	Moderate	likeability	n/a	n/a
584.023	2.105	rating_mouse_trajectory	23.35	Moderate	likeability	n/a	n/a
588.404	6.124	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
594.594	3.035	rating	64.17	Very strong	likeability	n/a	n/a
595.628	2.001	rating_mouse_trajectory	64.17	Very strong	likeability	n/a	n/a
599.613	3.156	cue	n/a	n/a	similarity	n/a	n/a
602.769	5.564	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
608.399	2.368	rating	20.48	Moderate	similarity	n/a	n/a
609.349	1.418	rating_mouse_trajectory	20.48	Moderate	similarity	n/a	n/a
613.516	4.079	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
617.67	2.101	rating	5.19	Weak	similarity	n/a	n/a
618.103	1.668	rating_mouse_trajectory	5.19	Weak	similarity	n/a	n/a
622.78	5.315	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
628.157	3.288	rating	7.27	Weak	similarity	n/a	n/a
628.907	2.538	rating_mouse_trajectory	7.27	Weak	similarity	n/a	n/a
633.175	3.116	cue	n/a	n/a	mentalizing	heights	n/a
636.292	5.387	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
641.745	2.118	rating	0.0	No sensation	mentalizing	heights	n/a
642.645	1.218	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
646.852	6.131	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
653.033	3.002	rating	2.76	Barely detectable	mentalizing	heights	n/a
654.233	1.802	rating_mouse_trajectory	2.76	Barely detectable	mentalizing	heights	n/a
658.147	5.331	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
663.537	2.041	rating	0.0	No sensation	mentalizing	heights	n/a
664.12	1.458	rating_mouse_trajectory	0.0	No sensation	mentalizing	heights	n/a
668.555	3.139	cue	n/a	n/a	similarity	n/a	n/a
671.694	6.834	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
678.592	2.702	rating	28.42	Moderate	similarity	n/a	n/a
679.526	1.769	rating_mouse_trajectory	28.42	Moderate	similarity	n/a	n/a
683.725	5.105	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
688.896	1.451	rating	0.0	No sensation	similarity	n/a	n/a
689.579	0.768	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
694.028	6.683	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
700.784	2.718	rating	0.0	No sensation	similarity	n/a	n/a
701.534	1.968	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
705.819	3.118	cue	n/a	n/a	likeability	n/a	n/a
708.937	5.302	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
714.289	1.425	rating	21.72	Moderate	likeability	n/a	n/a
714.922	0.792	rating_mouse_trajectory	21.72	Moderate	likeability	n/a	n/a
719.438	6.657	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
726.16	1.535	rating	0.0	No sensation	likeability	n/a	n/a
726.893	0.801	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
731.244	5.22	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
736.531	2.768	rating	25.91	Moderate	likeability	n/a	n/a
737.364	1.935	rating_mouse_trajectory	25.91	Moderate	likeability	n/a	n/a
