onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.824	25.992	narrative_presentation	n/a	n/a	Recovery-of-a-lost-one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.815	3.268	rating_feeling	635	348	Recovery-of-a-lost-one	town	Audio	n/a
31.299	2.785	feeling_mouse_trajectory	635	348	Recovery-of-a-lost-one	town	Audio	n/a
34.842	2.101	rating_expectation	639	370	Recovery-of-a-lost-one	town	Audio	n/a
35.575	1.368	expectation_mouse_trajectory	639	370	Recovery-of-a-lost-one	town	Audio	n/a
41.912	27.983	narrative_presentation	n/a	n/a	The-enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.894	2.168	rating_feeling	820	569	The-enigma	town	Audio	n/a
70.678	1.384	feeling_mouse_trajectory	820	569	The-enigma	town	Audio	n/a
73.922	1.567	rating_expectation	743	492	The-enigma	town	Audio	n/a
73.955	1.534	expectation_mouse_trajectory	743	492	The-enigma	town	Audio	n/a
82.978	11.98	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.957	2.286	rating_feeling	888	425	Revolt	town	Audio	n/a
95.841	1.403	feeling_mouse_trajectory	888	425	Revolt	town	Audio	n/a
98.981	1.634	rating_expectation	878	472	Revolt	town	Audio	n/a
99.531	1.084	expectation_mouse_trajectory	878	472	Revolt	town	Audio	n/a
105.036	11.985	narrative_presentation	n/a	n/a	Loss-of-loved-one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.021	2.018	rating_feeling	756	468	Loss-of-loved-one	swamp	Audio	n/a
117.721	1.318	feeling_mouse_trajectory	756	468	Loss-of-loved-one	swamp	Audio	n/a
121.039	1.434	rating_expectation	667	517	Loss-of-loved-one	swamp	Audio	n/a
121.389	1.084	expectation_mouse_trajectory	667	517	Loss-of-loved-one	swamp	Audio	n/a
127.111	7.313	narrative_presentation	n/a	n/a	An-enemy-loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.424	2.104	rating_feeling	745	506	An-enemy-loved	swamp	Audio	n/a
135.374	1.154	feeling_mouse_trajectory	745	506	An-enemy-loved	swamp	Audio	n/a
138.448	1.453	rating_expectation	609	368	An-enemy-loved	swamp	Audio	n/a
138.798	1.103	expectation_mouse_trajectory	609	368	An-enemy-loved	swamp	Audio	n/a
144.501	10.811	narrative_presentation	n/a	n/a	Daring-Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.312	1.517	rating_feeling	669	388	Daring-Enterprise	swamp	Audio	n/a
155.712	1.117	feeling_mouse_trajectory	669	388	Daring-Enterprise	swamp	Audio	n/a
159.337	1.267	rating_expectation	631	333	Daring-Enterprise	swamp	Audio	n/a
159.603	1.001	expectation_mouse_trajectory	631	333	Daring-Enterprise	swamp	Audio	n/a
168.393	23.28	narrative_presentation	n/a	n/a	Self-sacrifice-for-kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.673	2.301	rating_feeling	874	493	Self-sacrifice-for-kin	city	Audio	n/a
192.99	0.984	feeling_mouse_trajectory	874	493	Self-sacrifice-for-kin	city	Audio	n/a
195.7	1.101	rating_expectation	731	475	Self-sacrifice-for-kin	city	Audio	n/a
196.1	0.701	expectation_mouse_trajectory	731	475	Self-sacrifice-for-kin	city	Audio	n/a
204.756	5.285	narrative_presentation	n/a	n/a	Falling-prey-to-misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.041	2.935	rating_feeling	870	481	Falling-prey-to-misfortune	city	Audio	n/a
211.491	1.485	feeling_mouse_trajectory	870	481	Falling-prey-to-misfortune	city	Audio	n/a
214.074	2.058	rating_expectation	850	459	Falling-prey-to-misfortune	city	Audio	n/a
214.507	1.625	expectation_mouse_trajectory	850	459	Falling-prey-to-misfortune	city	Audio	n/a
222.146	9.31	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.456	1.968	rating_feeling	585	377	Madness	city	Audio	n/a
231.74	1.685	feeling_mouse_trajectory	585	377	Madness	city	Audio	n/a
235.482	2.168	rating_expectation	655	378	Madness	city	Audio	n/a
235.949	1.701	expectation_mouse_trajectory	655	378	Madness	city	Audio	n/a
244.537	12.646	narrative_presentation	n/a	n/a	Enmity-of-kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.184	3.602	rating_feeling	975	394	Enmity-of-kin	prison	Audio	n/a
258.05	2.735	feeling_mouse_trajectory	975	394	Enmity-of-kin	prison	Audio	n/a
261.208	1.957	rating_expectation	909	358	Enmity-of-kin	prison	Audio	n/a
261.742	1.424	expectation_mouse_trajectory	909	358	Enmity-of-kin	prison	Audio	n/a
268.279	28.111	narrative_presentation	n/a	n/a	All-sacrificed-for-passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.391	2.935	rating_feeling	874	530	All-sacrificed-for-passion	prison	Audio	n/a
297.507	1.818	feeling_mouse_trajectory	874	530	All-sacrificed-for-passion	prison	Audio	n/a
300.422	1.651	rating_expectation	717	462	All-sacrificed-for-passion	prison	Audio	n/a
300.722	1.351	expectation_mouse_trajectory	717	462	All-sacrificed-for-passion	prison	Audio	n/a
307.495	13.312	narrative_presentation	n/a	n/a	Discovery-of-dishonour-of-loved-one	prison	Audio	task-narratives/Narrative5Situation3.mp3
320.806	1.835	rating_feeling	849	473	Discovery-of-dishonour-of-loved-one	prison	Audio	n/a
321.373	1.268	feeling_mouse_trajectory	849	473	Discovery-of-dishonour-of-loved-one	prison	Audio	n/a
324.832	1.251	rating_expectation	778	454	Discovery-of-dishonour-of-loved-one	prison	Audio	n/a
