onset	duration	trial_type	response_value	stim_file
2.765	47.361	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
52.143	1.947	rating_relevance	0.0	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
55.745	0.532	rating_happy	0.0	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
61.914	1.683	rating_sad	100.0	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
66.499	1.25	rating_afraid	100.0	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
71.334	1.066	rating_disgusted	44.9	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
76.486	1.206	rating_warm	0.62	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
81.754	1.452	rating_engaged	80.94	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
85.342	47.816	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
135.608	2.394	rating_relevance	0.0	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
139.926	1.7	rating_happy	7.81	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
144.728	1.483	rating_sad	2.29	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
148.396	0.132	rating_afraid	0.0	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
153.298	0.016	rating_disgusted	0.0	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
159.167	0.866	rating_warm	0.62	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
165.135	1.823	rating_engaged	49.79	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
168.352	146.124	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
318.476	3.951	rating_relevance	8.54	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
320.693	1.148	rating_happy	0.0	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
326.346	1.783	rating_sad	11.25	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
330.464	0.883	rating_afraid	0.0	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
335.366	0.766	rating_disgusted	0.0	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
340.151	0.533	rating_warm	0.0	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
347.87	3.238	rating_engaged	2.81	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
349.668	33.032	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
384.684	1.938	rating_relevance	43.96	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
388.685	0.922	rating_happy	0.0	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
394.304	1.52	rating_sad	16.56	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
400.557	2.752	rating_afraid	10.21	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
404.625	1.799	rating_disgusted	1.88	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
409.226	1.383	rating_warm	0.0	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
415.112	2.25	rating_engaged	21.77	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
