onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.833	1.349	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.182	1.833	rating	0.2354	intensity	disgust	female	WC	old	n/a
6.732	0.283	rating_mouse_trajectory	0.2354	intensity	disgust	female	WC	old	n/a
7.24	2.043	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.284	1.8	rating	0.5247	intensity	pain	male	African	old	n/a
9.7	1.383	rating_mouse_trajectory	0.5247	intensity	pain	male	African	old	n/a
11.227	1.308	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.535	1.383	rating	0.2091	intensity	fear	male	EA	old	n/a
12.868	1.05	rating_mouse_trajectory	0.2091	intensity	fear	male	EA	old	n/a
15.477	1.31	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.787	1.85	rating	0.6117	intensity	happy	male	EA	old	n/a
17.12	1.517	rating_mouse_trajectory	0.6117	intensity	happy	male	EA	old	n/a
18.716	1.322	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.038	1.033	rating	0.6501	intensity	happy	female	EA	old	n/a
20.421	0.65	rating_mouse_trajectory	0.6501	intensity	happy	female	EA	old	n/a
25.996	1.311	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.307	0.783	rating	0.2617	intensity	anger	male	WC	young	n/a
27.607	0.483	rating_mouse_trajectory	0.2617	intensity	anger	male	WC	young	n/a
29.231	1.328	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.558	1.117	rating	0.3204	intensity	happy	male	WC	young	n/a
31.208	0.467	rating_mouse_trajectory	0.3204	intensity	happy	male	WC	young	n/a
32.476	1.316	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.793	1.017	rating	0.3548	intensity	disgust	male	WC	old	n/a
34.21	0.6	rating_mouse_trajectory	0.3548	intensity	disgust	male	WC	old	n/a
35.697	1.314	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
37.011	0.7	rating	0.0008	intensity	sad	male	WC	young	n/a
37.477	0.233	rating_mouse_trajectory	0.0008	intensity	sad	male	WC	young	n/a
38.927	2.052	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.979	0.65	rating	0.2718	intensity	pleasure	female	WC	young	n/a
41.296	0.333	rating_mouse_trajectory	0.2718	intensity	pleasure	female	WC	young	n/a
44.886	1.328	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.214	0.9	rating	0.5449	intensity	surprise	male	WC	old	n/a
46.464	0.65	rating_mouse_trajectory	0.5449	intensity	surprise	male	WC	old	n/a
49.138	1.328	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.466	0.733	rating	0.6582	intensity	happy	female	WC	young	n/a
50.849	0.35	rating_mouse_trajectory	0.6582	intensity	happy	female	WC	young	n/a
54.39	1.311	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.701	1.0	rating	0.5429	intensity	happy	male	African	young	n/a
56.518	0.183	rating_mouse_trajectory	0.5429	intensity	happy	male	African	young	n/a
58.624	1.312	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.936	1.517	rating	0.0	intensity	sad	female	African	old	n/a
60.303	1.15	rating_mouse_trajectory	0.0	intensity	sad	female	African	old	n/a
62.861	2.044	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.905	1.0	rating	0.5692	intensity	pain	female	WC	young	n/a
65.388	0.517	rating_mouse_trajectory	0.5692	intensity	pain	female	WC	young	n/a
67.827	1.312	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
69.139	0.8	rating	0.551	intensity	happy	male	WC	old	n/a
69.356	0.583	rating_mouse_trajectory	0.551	intensity	happy	male	WC	old	n/a
72.061	2.047	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
74.108	1.283	rating	0.5591	intensity	pain	male	EA	young	n/a
74.475	0.917	rating_mouse_trajectory	0.5591	intensity	pain	male	EA	young	n/a
77.028	2.049	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
79.077	1.85	rating	0.182	intensity	pleasure	male	African	old	n/a
79.393	1.533	rating_mouse_trajectory	0.182	intensity	pleasure	male	African	old	n/a
83.994	1.318	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.312	1.033	rating	0.2516	intensity	disgust	male	African	young	n/a
86.046	0.3	rating_mouse_trajectory	0.2516	intensity	disgust	male	African	young	n/a
87.22	1.31	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.53	1.633	rating	0.5247	intensity	fear	female	African	old	n/a
89.447	0.717	rating_mouse_trajectory	0.5247	intensity	fear	female	African	old	n/a
91.454	1.311	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.765	1.083	rating	0.6177	intensity	anger	male	EA	young	n/a
92.982	0.867	rating_mouse_trajectory	0.6177	intensity	anger	male	EA	young	n/a
94.688	1.312	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model2_1Female_2EA_1Young.mp4
95.999	0.833	rating	0.3507	intensity	fear	female	EA	young	n/a
96.383	0.45	rating_mouse_trajectory	0.3507	intensity	fear	female	EA	young	n/a
98.925	1.309	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
100.234	0.8	rating	0.3184	intensity	surprise	male	EA	young	n/a
100.801	0.233	rating_mouse_trajectory	0.3184	intensity	surprise	male	EA	young	n/a
103.158	2.045	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
105.203	0.833	rating	0.6076	intensity	pleasure	female	African	young	n/a
105.753	0.283	rating_mouse_trajectory	0.6076	intensity	pleasure	female	African	young	n/a
108.11	2.044	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
110.155	1.217	rating	0.5874	intensity	pain	male	WC	old	n/a
110.471	0.9	rating_mouse_trajectory	0.5874	intensity	pain	male	WC	old	n/a
112.058	1.314	face	n/a	intensity	sad	male	EA	old	task-faces/6Sad_Model2_2Male_2EA_2Old.mp4
113.373	1.7	rating	0.5328	intensity	sad	male	EA	old	n/a
114.556	0.517	rating_mouse_trajectory	0.5328	intensity	sad	male	EA	old	n/a
115.293	1.314	face	n/a	intensity	surprise	female	EA	old	task-faces/2Surprise_Model4_1Female_2EA_2Old.mp4
116.607	0.617	rating	0.6521	intensity	surprise	female	EA	old	n/a
116.891	0.333	rating_mouse_trajectory	0.6521	intensity	surprise	female	EA	old	n/a
118.527	1.298	face	n/a	intensity	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
119.825	1.017	rating	0.6865	intensity	happy	male	African	old	n/a
120.208	0.633	rating_mouse_trajectory	0.6865	intensity	happy	male	African	old	n/a
122.743	1.317	face	n/a	intensity	surprise	female	African	young	task-faces/2Surprise_Model4_1Female_3African_1Young.mp4
124.06	0.7	rating	0.3932	intensity	surprise	female	African	young	n/a
124.493	0.267	rating_mouse_trajectory	0.3932	intensity	surprise	female	African	young	n/a
126.978	2.051	face	n/a	intensity	pain	male	EA	old	task-faces/7Pain_Model1_2Male_2EA_2Old.mp4
129.028	0.65	rating	0.3831	intensity	pain	male	EA	old	n/a
129.462	0.217	rating_mouse_trajectory	0.3831	intensity	pain	male	EA	old	n/a
131.944	1.303	face	n/a	intensity	sad	female	African	young	task-faces/6Sad_Model5_1Female_3African_1Young.mp4
133.247	1.617	rating	0.1667	intensity	sad	female	African	young	n/a
133.813	1.05	rating_mouse_trajectory	0.1667	intensity	sad	female	African	young	n/a
135.17	1.311	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
136.481	1.333	rating	0.1444	intensity	sad	female	WC	young	n/a
136.998	0.817	rating_mouse_trajectory	0.1444	intensity	sad	female	WC	young	n/a
138.405	1.31	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
139.716	0.683	rating	0.3285	intensity	surprise	male	WC	young	n/a
140.149	0.25	rating_mouse_trajectory	0.3285	intensity	surprise	male	WC	young	n/a
142.641	1.31	face	n/a	intensity	fear	female	WC	old	task-faces/3Fear_Model3_1Female_1WC_2Old.mp4
143.951	0.85	rating	0.3406	intensity	fear	female	WC	old	n/a
144.367	0.433	rating_mouse_trajectory	0.3406	intensity	fear	female	WC	old	n/a
145.873	2.046	face	n/a	intensity	pleasure	female	WC	old	task-faces/8Pleasure_Model1_1Female_1WC_2Old.mp4
147.919	1.167	rating	0.2658	intensity	pleasure	female	WC	old	n/a
148.502	0.583	rating_mouse_trajectory	0.2658	intensity	pleasure	female	WC	old	n/a
149.824	1.313	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model4_1Female_3African_1Young.mp4
151.137	1.05	rating	0.646	intensity	happy	female	African	young	n/a
151.403	0.783	rating_mouse_trajectory	0.646	intensity	happy	female	African	young	n/a
155.043	1.313	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
156.355	0.55	rating	0.6359	intensity	anger	female	African	old	n/a
156.705	0.2	rating_mouse_trajectory	0.6359	intensity	anger	female	African	old	n/a
