onset	duration	trial_type	response_value	stim_file
2.767	148.048	video	n/a	task-alignvideo/ses-03_run-02_order-01_content-planetearth.mp4
153.832	2.959	rating_relevance	1.88	n/a
157.684	1.799	rating_happy	6.35	n/a
162.786	1.883	rating_sad	28.65	n/a
168.271	2.35	rating_afraid	74.48	n/a
172.123	1.183	rating_disgusted	54.48	n/a
177.791	1.833	rating_warm	8.12	n/a
183.844	2.867	rating_engaged	43.33	n/a
186.012	86.598	video	n/a	task-alignvideo/ses-03_run-02_order-02_content-normativeprosocial3.mp4
276.211	3.568	rating_relevance	45.73	n/a
280.68	3.015	rating_happy	83.85	n/a
284.648	1.965	rating_sad	7.29	n/a
289.7	1.999	rating_afraid	1.67	n/a
295.218	2.499	rating_disgusted	14.06	n/a
300.604	2.867	rating_warm	63.23	n/a
305.289	2.532	rating_engaged	30.0	n/a
307.788	196.697	video	n/a	task-alignvideo/ses-03_run-02_order-03_content-heartstop.mp4
506.847	2.321	rating_relevance	35.62	n/a
512.433	2.886	rating_happy	42.81	n/a
517.068	2.499	rating_sad	17.5	n/a
522.62	3.033	rating_afraid	29.06	n/a
526.071	1.466	rating_disgusted	59.27	n/a
532.007	2.383	rating_warm	2.08	n/a
536.692	2.05	rating_engaged	46.25	n/a
539.677	35.162	video	n/a	task-alignvideo/ses-03_run-02_order-04_content-beachsunrise.mp4
578.741	3.857	rating_relevance	22.92	n/a
581.825	1.922	rating_happy	25.73	n/a
585.994	1.082	rating_sad	1.46	n/a
592.779	2.849	rating_afraid	0.62	n/a
598.131	3.182	rating_disgusted	9.38	n/a
602.833	2.866	rating_warm	24.48	n/a
606.334	1.349	rating_engaged	23.65	n/a
