onset	duration	trial_type	response_value	stim_file_TODO
2.787	26.781	video	n/a	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
33.002	3.352	rating_relevance	0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
38.604	3.932	rating_happy	0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
41.672	1.983	rating_sad	0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
49.225	n/a	rating_afraid	n/a	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
51.426	1.676	rating_disgusted	0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
57.845	3.082	rating_warm	0.0	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
64.297	n/a	rating_engaged	n/a	task-alignvideo/ses-02_run-01_order-01_content-knifegame.mp4
64.941	71.501	video	n/a	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
138.175	1.69	rating_relevance	0	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
142.377	0.873	rating_happy	0	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
147.262	0.749	rating_sad	0	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
155.165	3.632	rating_afraid	2.60416666666667	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
157.549	0.998	rating_disgusted	0	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
162.334	0.765	rating_warm	0.0	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
171.087	n/a	rating_engaged	n/a	task-alignvideo/ses-02_run-01_order-02_content-freesolo.mp4
171.665	111.132	video	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
287.348	n/a	rating_relevance	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
292.383	n/a	rating_happy	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
297.418	n/a	rating_sad	n/a	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
300.436	2.5	rating_afraid	0.833333333333333	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
303.637	0.683	rating_disgusted	0	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
311.357	3.383	rating_warm	32.6041666666667	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
316.509	3.517	rating_engaged	29.5833333333333	task-alignvideo/ses-02_run-01_order-03_content-youth.mp4
318.048	30.574	video	n/a	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
350.288	1.625	rating_relevance	0	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
354.19	0.516	rating_happy	0	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
359.525	0.833	rating_sad	0	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
366.278	2.567	rating_afraid	1.97916666666667	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
369.912	1.183	rating_disgusted	0	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
375.448	1.7	rating_warm	0.0	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
383.284	n/a	rating_engaged	n/a	task-alignvideo/ses-02_run-01_order-04_content-deer.mp4
