onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.831	1.322	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model4_1Female_1WC_1Young.mp4
5.153	1.854	rating	0.3285	age	disgust	female	WC	young	n/a
6.153	0.854	rating_mouse_trajectory	0.3285	age	disgust	female	WC	young	n/a
7.195	1.31	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model2_1Female_1WC_2Old.mp4
8.505	0.902	rating	0.5631	age	anger	female	WC	old	n/a
8.955	0.452	rating_mouse_trajectory	0.5631	age	anger	female	WC	old	n/a
10.439	1.317	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
11.756	1.036	rating	0.6541	age	disgust	male	WC	old	n/a
12.272	0.519	rating_mouse_trajectory	0.6541	age	disgust	male	WC	old	n/a
14.697	1.31	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
16.007	1.543	rating	0.5692	age	anger	female	African	old	n/a
16.174	1.377	rating_mouse_trajectory	0.5692	age	anger	female	African	old	n/a
17.943	1.315	face	n/a	age	surprise	male	African	young	task-faces/2Surprise_Model2_2Male_3African_1Young.mp4
19.259	0.868	rating	0.3952	age	surprise	male	African	young	n/a
19.675	0.451	rating_mouse_trajectory	0.3952	age	surprise	male	African	young	n/a
25.216	1.312	face	n/a	age	sad	male	WC	young	task-faces/6Sad_Model4_2Male_1WC_1Young.mp4
26.528	0.973	rating	0.4074	age	sad	male	WC	young	n/a
27.095	0.406	rating_mouse_trajectory	0.4074	age	sad	male	WC	young	n/a
28.455	1.307	face	n/a	age	fear	male	EA	young	task-faces/3Fear_Model5_2Male_2EA_1Young.mp4
29.762	1.838	rating	0.466	age	fear	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	0.466	age	fear	male	EA	young	n/a
31.689	1.308	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model3_2Male_3African_2Old.mp4
32.997	1.07	rating	0.5934	age	fear	male	African	old	n/a
33.414	0.654	rating_mouse_trajectory	0.5934	age	fear	male	African	old	n/a
34.902	1.312	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
36.215	1.102	rating	0.4923	age	surprise	male	EA	young	n/a
36.865	0.452	rating_mouse_trajectory	0.4923	age	surprise	male	EA	young	n/a
38.138	1.311	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
39.449	0.685	rating	0.3042	age	anger	male	EA	young	n/a
39.616	0.518	rating_mouse_trajectory	0.3042	age	anger	male	EA	young	n/a
