onset	duration	subtask_type	question	event_type	participant_response	normative_response	response_accuracy	stim_file	trial_index
0.09	2.016	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	0
0.09	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	1
0.09	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	2
0.09	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	3
0.09	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	4
0.09	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	5
0.09	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	6
0.09	0.3	tomspunt	reaching?	block_question_presentation	n/a	n/a	n/a	n/a	7
5.033	0.978	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg	0
6.316	0.968	tomspunt	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg	1
7.599	0.81	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg	2
8.716	0.926	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_438.jpg	3
9.949	0.71	tomspunt	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_364.jpg	4
10.966	0.902	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg	5
12.182	0.785	tomspunt	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg	6
13.282	0.668	tomspunt	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_132.jpg	7
17.538	2.1	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	8
17.538	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	9
17.538	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	10
17.538	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	11
17.538	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	12
17.538	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	13
17.538	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	14
17.538	0.3	tomspunt	healthy?	block_question_presentation	n/a	n/a	n/a	n/a	15
22.548	0.771	tomspunt	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_627.jpg	8
23.631	0.52	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg	9
24.464	0.669	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg	10
25.447	0.652	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg	11
26.414	0.635	tomspunt	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg	12
27.364	0.568	tomspunt	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg	13
28.247	0.718	tomspunt	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_167.jpg	14
29.28	0.568	tomspunt	healthy?	why_hand	yes	no	incorrect	task-tomspunt/H_019.jpg	15
36.652	2.1	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	16
36.652	0.3	tomspunt	admiring?	block_question_presentation	n/a	n/a	n/a	n/a	17
