onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
7.929	1.033	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj015bandaid.png	n/a	n/a
9.979	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj056cheese.png	n/a	n/a
12.012	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj139highchair.png	n/a	n/a
14.045	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj245rocket.png	n/a	n/a
16.095	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj063city.png	n/a	n/a
18.128	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj339wig.png	n/a	n/a
20.161	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj341window.png	n/a	n/a
22.194	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj075crown.png	n/a	n/a
24.227	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj134hat.png	n/a	n/a
26.26	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj116genie.png	n/a	n/a
28.293	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj104fish.png	n/a	n/a
30.326	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj089dress.png	n/a	n/a
32.359	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj225pizza.png	n/a	n/a
34.392	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj200orange.png	n/a	n/a
36.425	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj213pen.png	n/a	n/a
38.458	1.033	memory	study	study	n/a	task-fractional/runtype-memory/obj148jack.png	n/a	n/a
40.508	1.033	memory	study	study	n/a	task-fractional/runtype-memory/obj332well.png	n/a	n/a
42.558	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj135heart.png	n/a	n/a
44.608	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj236raccoon.png	n/a	n/a
46.641	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj189mouse.png	n/a	n/a
48.69	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj343witch.png	n/a	n/a
50.74	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj103fire.png	n/a	n/a
52.773	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj129hammer.png	n/a	n/a
54.806	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj144hose.png	n/a	n/a
56.839	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj151puzzle.png	n/a	n/a
58.872	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj287stool.png	n/a	n/a
71.038	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.117	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.164	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.227	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
188.889	2.0	memory	test	test_new	correct	task-fractional/runtype-memory/obj282spatula.png	n/a	n/a
191.572	1.756	memory	test	test_old	correct	task-fractional/runtype-memory/obj200orange.png	old	n/a
194.872	1.579	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj236raccoon.png	new	n/a
197.888	1.306	memory	test	test_new	correct	task-fractional/runtype-memory/obj327volcano.png	new	n/a
200.488	1.457	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj075crown.png	new	n/a
203.421	1.192	memory	test	test_new	correct	task-fractional/runtype-memory/obj256sandwich.png	new	n/a
206.27	1.32	memory	test	test_new	correct	task-fractional/runtype-memory/obj167lightning.png	new	n/a
209.287	1.502	memory	test	test_new	correct	task-fractional/runtype-memory/obj016banjo.png	new	n/a
212.153	1.259	memory	test	test_old	correct	task-fractional/runtype-memory/obj089dress.png	old	n/a
214.819	1.38	memory	test	test_new	correct	task-fractional/runtype-memory/obj336wheelchair.png	new	n/a
217.586	1.683	memory	test	test_new	correct	task-fractional/runtype-memory/obj233pyramid.png	new	n/a
220.619	1.33	memory	test	test_old	correct	task-fractional/runtype-memory/obj103fire.png	old	n/a
223.635	1.114	memory	test	test_new	correct	task-fractional/runtype-memory/obj143horse.png	new	n/a
226.334	1.6	memory	test	test_new	correct	task-fractional/runtype-memory/obj002acorn.png	new	n/a
229.184	1.414	memory	test	test_new	correct	task-fractional/runtype-memory/obj154key.png	new	n/a
232.117	1.936	memory	test	test_new	correct	task-fractional/runtype-memory/obj235rabbit.png	new	n/a
235.517	0.933	memory	test	test_new	correct	task-fractional/runtype-memory/obj298tennisracket.png	new	n/a
238.283	1.449	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj332well.png	new	n/a
241.116	0.871	memory	test	test_old	correct	task-fractional/runtype-memory/obj134hat.png	old	n/a
243.732	1.115	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj129hammer.png	new	n/a
246.449	1.034	memory	test	test_old	correct	task-fractional/runtype-memory/obj104fish.png	old	n/a
248.998	1.754	memory	test	test_old	incorrect	task-fractional/runtype-memory/obj339wig.png	new	n/a
252.314	1.016	memory	test	test_new	correct	task-fractional/runtype-memory/obj077deer.png	new	n/a
255.314	0.933	memory	test	test_new	correct	task-fractional/runtype-memory/obj347zebra.png	new	n/a
258.197	0.814	memory	test	test_old	correct	task-fractional/runtype-memory/obj341window.png	old	n/a
