onset	duration	question	event_type	participant_response	normative_response	response_accuracy	stim_file
5.033090114593506	0.9779601097106934	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_007.jpg
6.316260099411011	0.9684100151062012	reaching?	how_hand	no	no	correct	task-tomspunt/H_532.jpg
7.599430084228516	0.8097600936889648	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_474.jpg
8.715960025787354	0.925570011138916	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_438.jpg
9.949130058288574	0.7102899551391602	reaching?	how_hand	no	yes	incorrect	task-tomspunt/H_364.jpg
10.965670108795166	0.9017798900604248	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_006.jpg
12.182180166244507	0.784980058670044	reaching?	how_hand	yes	yes	correct	task-tomspunt/H_003.jpg
13.282040119171143	0.667639970779419	reaching?	how_hand	yes	no	incorrect	task-tomspunt/H_132.jpg
22.54753017425537	0.7707099914550781	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_627.jpg
23.630730152130127	0.519860029220581	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_438.jpg
24.463950157165527	0.6689300537109375	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_364.jpg
25.447160005569458	0.6523702144622803	healthy?	why_hand	no	no	correct	task-tomspunt/H_130.jpg
26.413710117340088	0.6347799301147461	healthy?	why_hand	yes	yes	correct	task-tomspunt/H_362.jpg
27.363590002059937	0.5679001808166504	healthy?	why_hand	no	no	correct	task-tomspunt/H_007.jpg
28.2468101978302	0.7175898551940918	healthy?	why_hand	no	yes	incorrect	task-tomspunt/H_167.jpg
29.280010223388672	0.5680398941040039	healthy?	why_hand	yes	no	incorrect	task-tomspunt/H_019.jpg
41.66177010536194	0.4850900173187256	admiring?	why_face	yes	yes	correct	task-tomspunt/F_779.jpg
42.46167016029358	0.7016599178314209	admiring?	why_face	yes	yes	correct	task-tomspunt/F_593.jpg
43.47820019721985	0.4849698543548584	admiring?	why_face	yes	no	incorrect	task-tomspunt/F_110.jpg
44.27810001373291	0.45167016983032227	admiring?	why_face	yes	yes	correct	task-tomspunt/F_590.jpg
45.04467010498047	0.7118198871612549	admiring?	why_face	no	no	correct	task-tomspunt/F_692.jpg
46.06121015548706	0.5183298587799072	admiring?	why_face	yes	yes	correct	task-tomspunt/F_759.jpg
46.89444017410278	0.6850500106811523	admiring?	why_face	yes	yes	correct	task-tomspunt/F_648.jpg
47.894309997558594	0.8101401329040527	admiring?	why_face	no	no	correct	task-tomspunt/F_129.jpg
60.626020193099976	0.6561698913574219	smiling?	how_face	yes	yes	correct	task-tomspunt/F_139.jpg
61.592570066452026	0.6388800144195557	smiling?	how_face	no	no	correct	task-tomspunt/F_712.jpg
62.542450189590454	0.8885400295257568	smiling?	how_face	no	yes	incorrect	task-tomspunt/F_695.jpg
63.742290019989014	0.6382400989532471	smiling?	how_face	no	no	correct	task-tomspunt/F_758.jpg
64.69217014312744	0.5514199733734131	smiling?	how_face	yes	yes	correct	task-tomspunt/F_083.jpg
