onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.828	1.318	face	n/a	age	surprise	male	African	old	task-faces/2Surprise_Model3_2Male_3African_2Old.mp4
5.145	1.447	rating	0.3042	age	surprise	male	African	old	n/a
5.829	0.764	rating_mouse_trajectory	0.3042	age	surprise	male	African	old	n/a
7.155	1.308	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
8.463	1.002	rating	0.3426	age	happy	male	WC	old	n/a
8.897	0.568	rating_mouse_trajectory	0.3426	age	happy	male	WC	old	n/a
10.395	1.302	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
11.698	0.844	rating	0.1282	age	sad	male	African	young	n/a
12.114	0.427	rating_mouse_trajectory	0.1282	age	sad	male	African	young	n/a
14.638	2.045	face	n/a	age	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
16.683	0.792	rating	0.2172	age	pleasure	female	EA	young	n/a
16.966	0.508	rating_mouse_trajectory	0.2172	age	pleasure	female	EA	young	n/a
18.622	1.329	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
19.951	0.673	rating	0.6723	age	fear	female	African	old	n/a
20.018	0.607	rating_mouse_trajectory	0.6723	age	fear	female	African	old	n/a
25.896	1.307	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
27.204	0.92	rating	0.284	age	fear	male	African	young	n/a
27.487	0.637	rating_mouse_trajectory	0.284	age	fear	male	African	young	n/a
29.127	1.311	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
30.438	0.753	rating	0.7431	age	happy	female	EA	old	n/a
30.738	0.453	rating_mouse_trajectory	0.7431	age	happy	female	EA	old	n/a
32.343	1.313	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
33.656	0.835	rating	0.2921	age	happy	female	WC	young	n/a
34.056	0.435	rating_mouse_trajectory	0.2921	age	happy	female	WC	young	n/a
35.579	1.312	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
36.891	0.635	rating	0.5975	age	disgust	female	African	old	n/a
36.941	0.585	rating_mouse_trajectory	0.5975	age	disgust	female	African	old	n/a
38.813	1.312	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
40.125	0.851	rating	0.7836	age	happy	female	WC	old	n/a
40.508	0.468	rating_mouse_trajectory	0.7836	age	happy	female	WC	old	n/a
44.046	1.314	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
45.36	1.535	rating	0.3062	age	happy	female	EA	young	n/a
45.56	1.335	rating_mouse_trajectory	0.3062	age	happy	female	EA	young	n/a
48.28	2.049	face	n/a	age	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
50.329	1.201	rating	0.1363	age	pain	male	African	young	n/a
50.396	1.135	rating_mouse_trajectory	0.1363	age	pain	male	African	young	n/a
54.236	1.312	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
55.548	1.043	rating	0.3629	age	anger	male	EA	young	n/a
