onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.835	2.077	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.912	1.85	rating	0.4883	intensity	pain	female	African	young	n/a
7.428	0.333	rating_mouse_trajectory	0.4883	intensity	pain	female	African	young	n/a
7.837	1.326	face	n/a	intensity	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.163	1.053	rating	0.2799	intensity	fear	female	African	young	n/a
9.646	0.57	rating_mouse_trajectory	0.2799	intensity	fear	female	African	young	n/a
11.069	1.328	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.397	1.479	rating	0.5287	intensity	anger	female	WC	young	n/a
12.747	1.129	rating_mouse_trajectory	0.5287	intensity	anger	female	WC	young	n/a
15.315	1.318	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.632	1.544	rating	0.5955	intensity	happy	female	African	young	n/a
17.166	1.01	rating_mouse_trajectory	0.5955	intensity	happy	female	African	young	n/a
18.561	2.056	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.617	1.742	rating	0.5409	intensity	pleasure	male	African	young	n/a
21.167	1.192	rating_mouse_trajectory	0.5409	intensity	pleasure	male	African	young	n/a
26.548	1.322	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
27.87	1.717	rating	0.46	intensity	anger	male	EA	young	n/a
28.77	0.817	rating_mouse_trajectory	0.46	intensity	anger	male	EA	young	n/a
29.793	1.311	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
31.104	1.604	rating	0.6117	intensity	surprise	male	EA	young	n/a
31.388	1.321	rating_mouse_trajectory	0.6117	intensity	surprise	male	EA	young	n/a
33.03	1.309	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.339	1.72	rating	0.5469	intensity	surprise	male	WC	young	n/a
35.072	0.987	rating_mouse_trajectory	0.5469	intensity	surprise	male	WC	young	n/a
36.264	1.326	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
37.59	1.052	rating	0.2799	intensity	sad	female	African	old	n/a
