onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
8.835	32.186	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	town	Text	task-narratives/Narrative3Situation1.txt
41.021	3.785	rating_feeling	690	524	Slaying of kin unrecognized	town	Text	n/a
41.804	3.002	feeling_mouse_trajectory	690	524	Slaying of kin unrecognized	town	Text	n/a
45.085	2.901	rating_expectation	711	516	Slaying of kin unrecognized	town	Text	n/a
45.702	2.285	expectation_mouse_trajectory	711	516	Slaying of kin unrecognized	town	Text	n/a
53.152	17.095	narrative_presentation	n/a	n/a	Erroneous judgement	town	Text	task-narratives/Narrative3Situation2.txt
70.246	3.174	rating_feeling	1056	541	Erroneous judgement	town	Text	n/a
71.346	2.074	feeling_mouse_trajectory	1056	541	Erroneous judgement	town	Text	n/a
74.269	1.923	rating_expectation	808	476	Erroneous judgement	town	Text	n/a
74.852	1.339	expectation_mouse_trajectory	808	476	Erroneous judgement	town	Text	n/a
80.362	10.391	narrative_presentation	n/a	n/a	Revolt	town	Text	task-narratives/Narrative3Situation3.txt
90.754	2.985	rating_feeling	853	579	Revolt	town	Text	n/a
91.321	2.418	feeling_mouse_trajectory	853	579	Revolt	town	Text	n/a
94.77	1.868	rating_expectation	860	533	Revolt	town	Text	n/a
95.32	1.318	expectation_mouse_trajectory	860	533	Revolt	town	Text	n/a
99.837	28.151	narrative_presentation	n/a	n/a	The enigma	city	Text	task-narratives/Narrative3Situation4.txt
127.988	3.869	rating_feeling	1051	515	The enigma	city	Text	n/a
129.804	2.053	feeling_mouse_trajectory	1051	515	The enigma	city	Text	n/a
132.019	1.901	rating_expectation	1062	534	The enigma	city	Text	n/a
132.869	1.051	expectation_mouse_trajectory	1062	534	The enigma	city	Text	n/a
139.085	15.096	narrative_presentation	n/a	n/a	Deliverance	city	Text	task-narratives/Narrative3Situation5.txt
154.181	2.835	rating_feeling	748	490	Deliverance	city	Text	n/a
154.915	2.101	feeling_mouse_trajectory	748	490	Deliverance	city	Text	n/a
158.194	2.025	rating_expectation	1092	533	Deliverance	city	Text	n/a
158.761	1.458	expectation_mouse_trajectory	1092	533	Deliverance	city	Text	n/a
165.262	15.076	narrative_presentation	n/a	n/a	Remorse	city	Text	task-narratives/Narrative3Situation6.txt
180.338	2.201	rating_feeling	1047	543	Remorse	city	Text	n/a
181.171	1.368	feeling_mouse_trajectory	1047	543	Remorse	city	Text	n/a
184.355	2.118	rating_expectation	1100	538	Remorse	city	Text	n/a
184.821	1.651	expectation_mouse_trajectory	1100	538	Remorse	city	Text	n/a
192.423	36.85	narrative_presentation	n/a	n/a	Loss of loved one	forest	Text	task-narratives/Narrative3Situation7.txt
229.272	3.868	rating_feeling	599	362	Loss of loved one	forest	Text	n/a
229.839	3.302	feeling_mouse_trajectory	599	362	Loss of loved one	forest	Text	n/a
233.291	3.985	rating_expectation	680	440	Loss of loved one	forest	Text	n/a
234.157	3.118	expectation_mouse_trajectory	680	440	Loss of loved one	forest	Text	n/a
239.357	9.706	narrative_presentation	n/a	n/a	All sacrificed for passion	forest	Text	task-narratives/Narrative3Situation8.txt
249.064	3.702	rating_feeling	660	385	All sacrificed for passion	forest	Text	n/a
250.114	2.652	feeling_mouse_trajectory	660	385	All sacrificed for passion	forest	Text	n/a
253.081	2.856	rating_expectation	599	496	All sacrificed for passion	forest	Text	n/a
253.765	2.173	expectation_mouse_trajectory	599	496	All sacrificed for passion	forest	Text	n/a
258.165	27.481	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	forest	Text	task-narratives/Narrative3Situation9.txt
285.646	2.811	rating_feeling	644	368	Discovery of dishonour of loved one	forest	Text	n/a
286.329	2.127	feeling_mouse_trajectory	644	368	Discovery of dishonour of loved one	forest	Text	n/a
289.662	1.51	rating_expectation	1139	579	Discovery of dishonour of loved one	forest	Text	n/a
289.879	1.293	expectation_mouse_trajectory	1139	579	Discovery of dishonour of loved one	forest	Text	n/a
295.729	22.445	narrative_presentation	n/a	n/a	Conflict with a god	swamp	Text	task-narratives/Narrative4Situation1.txt
318.174	3.735	rating_feeling	663	513	Conflict with a god	swamp	Text	n/a
318.907	3.002	feeling_mouse_trajectory	663	513	Conflict with a god	swamp	Text	n/a
322.192	2.785	rating_expectation	650	450	Conflict with a god	swamp	Text	n/a
323.008	1.968	expectation_mouse_trajectory	650	450	Conflict with a god	swamp	Text	n/a
331.26	24.797	narrative_presentation	n/a	n/a	Adultery	swamp	Text	task-narratives/Narrative4Situation2.txt
356.057	2.334	rating_feeling	651	406	Adultery	swamp	Text	n/a
356.94	1.451	feeling_mouse_trajectory	651	406	Adultery	swamp	Text	n/a
360.073	3.185	rating_expectation	694	428	Adultery	swamp	Text	n/a
360.506	2.751	expectation_mouse_trajectory	694	428	Adultery	swamp	Text	n/a
366.14	21.112	narrative_presentation	n/a	n/a	Slaying of kin unrecognized	swamp	Text	task-narratives/Narrative4Situation3.txt
387.251	3.573	rating_feeling	592	375	Slaying of kin unrecognized	swamp	Text	n/a
387.735	3.09	feeling_mouse_trajectory	592	375	Slaying of kin unrecognized	swamp	Text	n/a
391.272	2.9	rating_expectation	577	388	Slaying of kin unrecognized	swamp	Text	n/a
392.139	2.033	expectation_mouse_trajectory	577	388	Slaying of kin unrecognized	swamp	Text	n/a
396.335	21.111	narrative_presentation	n/a	n/a	Fatal imprudence	hospital	Text	task-narratives/Narrative4Situation4.txt
417.446	3.935	rating_feeling	629	452	Fatal imprudence	hospital	Text	n/a
417.863	3.518	feeling_mouse_trajectory	629	452	Fatal imprudence	hospital	Text	n/a
421.463	3.993	rating_expectation	640	462	Fatal imprudence	hospital	Text	n/a
422.397	3.06	expectation_mouse_trajectory	640	462	Fatal imprudence	hospital	Text	n/a
426.547	25.795	narrative_presentation	n/a	n/a	Erroneous judgement	hospital	Text	task-narratives/Narrative4Situation5.txt
452.342	3.952	rating_feeling	730	526	Erroneous judgement	hospital	Text	n/a
453.225	3.068	feeling_mouse_trajectory	730	526	Erroneous judgement	hospital	Text	n/a
456.36	3.785	rating_expectation	641	497	Erroneous judgement	hospital	Text	n/a
457.21	2.935	expectation_mouse_trajectory	641	497	Erroneous judgement	hospital	Text	n/a
461.427	23.449	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	hospital	Text	task-narratives/Narrative4Situation6.txt
484.876	2.386	rating_feeling	638	471	Necessity of sacrificing loved ones	hospital	Text	n/a
485.792	1.47	feeling_mouse_trajectory	638	471	Necessity of sacrificing loved ones	hospital	Text	n/a
488.89	3.952	rating_expectation	605	360	Necessity of sacrificing loved ones	hospital	Text	n/a
489.074	3.768	expectation_mouse_trajectory	605	360	Necessity of sacrificing loved ones	hospital	Text	n/a
493.956	19.095	narrative_presentation	n/a	n/a	Recovery of a lost one	prison	Text	task-narratives/Narrative4Situation7.txt
513.051	3.569	rating_feeling	791	552	Recovery of a lost one	prison	Text	n/a
