onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.82	1.325	face	n/a	intensity	disgust	female	WC	old	task-faces/4Disgust_Model2_1Female_1WC_2Old.mp4
5.145	1.85	rating	0.4964	intensity	disgust	female	WC	old	n/a
6.295	0.7	rating_mouse_trajectory	0.4964	intensity	disgust	female	WC	old	n/a
7.198	2.048	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model4_2Male_3African_2Old.mp4
9.247	1.818	rating	0.5934	intensity	pain	male	African	old	n/a
9.68	1.385	rating_mouse_trajectory	0.5934	intensity	pain	male	African	old	n/a
11.185	1.313	face	n/a	intensity	fear	male	EA	old	task-faces/3Fear_Model2_2Male_2EA_2Old.mp4
12.498	1.501	rating	0.6299	intensity	fear	male	EA	old	n/a
12.681	1.318	rating_mouse_trajectory	0.6299	intensity	fear	male	EA	old	n/a
15.437	1.313	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
16.75	1.867	rating	0.5833	intensity	happy	male	EA	old	n/a
17.216	1.4	rating_mouse_trajectory	0.5833	intensity	happy	male	EA	old	n/a
18.687	1.314	face	n/a	intensity	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
20.001	1.8	rating	0.6541	intensity	happy	female	EA	old	n/a
20.384	1.417	rating_mouse_trajectory	0.6541	intensity	happy	female	EA	old	n/a
25.957	1.314	face	n/a	intensity	anger	male	WC	young	task-faces/5Anger_Model4_2Male_1WC_1Young.mp4
27.271	1.75	rating	0.7472	intensity	anger	male	WC	young	n/a
27.671	1.35	rating_mouse_trajectory	0.7472	intensity	anger	male	WC	young	n/a
29.198	1.307	face	n/a	intensity	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
30.505	1.433	rating	0.5813	intensity	happy	male	WC	young	n/a
30.972	0.967	rating_mouse_trajectory	0.5813	intensity	happy	male	WC	young	n/a
32.427	1.313	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model3_2Male_1WC_2Old.mp4
33.74	1.85	rating	0.6278	intensity	disgust	male	WC	old	n/a
34.79	0.8	rating_mouse_trajectory	0.6278	intensity	disgust	male	WC	old	n/a
35.66	1.314	face	n/a	intensity	sad	male	WC	young	task-faces/6Sad_Model5_2Male_1WC_1Young.mp4
36.974	0.5	rating	0.377	intensity	sad	male	WC	young	n/a
37.024	0.45	rating_mouse_trajectory	0.377	intensity	sad	male	WC	young	n/a
38.897	2.045	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model1_1Female_1WC_1Young.mp4
40.943	1.602	rating	0.4903	intensity	pleasure	female	WC	young	n/a
41.343	1.202	rating_mouse_trajectory	0.4903	intensity	pleasure	female	WC	young	n/a
44.848	1.313	face	n/a	intensity	surprise	male	WC	old	task-faces/2Surprise_Model5_2Male_1WC_2Old.mp4
46.161	1.101	rating	0.5651	intensity	surprise	male	WC	old	n/a
46.745	0.518	rating_mouse_trajectory	0.5651	intensity	surprise	male	WC	old	n/a
49.084	1.313	face	n/a	intensity	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
50.396	1.85	rating	0.4438	intensity	happy	female	WC	young	n/a
50.88	1.367	rating_mouse_trajectory	0.4438	intensity	happy	female	WC	young	n/a
54.301	1.314	face	n/a	intensity	happy	male	African	young	task-faces/1Happy_Model5_2Male_3African_1Young.mp4
55.615	0.951	rating	0.3325	intensity	happy	male	African	young	n/a
55.932	0.634	rating_mouse_trajectory	0.3325	intensity	happy	male	African	young	n/a
58.536	1.314	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model4_1Female_3African_2Old.mp4
59.85	1.445	rating	0.29	intensity	sad	female	African	old	n/a
60.283	1.012	rating_mouse_trajectory	0.29	intensity	sad	female	African	old	n/a
62.766	2.036	face	n/a	intensity	pain	female	WC	young	task-faces/7Pain_Model2_1Female_1WC_1Young.mp4
64.802	1.477	rating	0.5146	intensity	pain	female	WC	young	n/a
65.402	0.877	rating_mouse_trajectory	0.5146	intensity	pain	female	WC	young	n/a
67.708	1.312	face	n/a	intensity	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
69.02	1.442	rating	0.555	intensity	happy	male	WC	old	n/a
69.77	0.692	rating_mouse_trajectory	0.555	intensity	happy	male	WC	old	n/a
71.942	2.047	face	n/a	intensity	pain	male	EA	young	task-faces/7Pain_Model3_2Male_2EA_1Young.mp4
73.989	1.74	rating	0.6197	intensity	pain	male	EA	young	n/a
74.405	1.323	rating_mouse_trajectory	0.6197	intensity	pain	male	EA	young	n/a
76.91	2.047	face	n/a	intensity	pleasure	male	African	old	task-faces/8Pleasure_Model2_2Male_3African_2Old.mp4
78.957	1.867	rating	0.5854	intensity	pleasure	male	African	old	n/a
79.124	1.7	rating_mouse_trajectory	0.5854	intensity	pleasure	male	African	old	n/a
83.879	1.314	face	n/a	intensity	disgust	male	African	young	task-faces/4Disgust_Model2_2Male_3African_1Young.mp4
85.193	1.867	rating	0.377	intensity	disgust	male	African	young	n/a
86.31	0.75	rating_mouse_trajectory	0.377	intensity	disgust	male	African	young	n/a
87.097	1.314	face	n/a	intensity	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
88.411	1.568	rating	0.2435	intensity	fear	female	African	old	n/a
88.794	1.185	rating_mouse_trajectory	0.2435	intensity	fear	female	African	old	n/a
91.315	1.314	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
92.629	1.468	rating	0.375	intensity	anger	male	EA	young	n/a
93.029	1.068	rating_mouse_trajectory	0.375	intensity	anger	male	EA	young	n/a
94.533	1.314	face	n/a	intensity	fear	female	EA	young	task-faces/3Fear_Model2_1Female_2EA_1Young.mp4
95.847	0.984	rating	0.3163	intensity	fear	female	EA	young	n/a
96.28	0.551	rating_mouse_trajectory	0.3163	intensity	fear	female	EA	young	n/a
98.751	1.314	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
100.065	1.851	rating	0.1444	intensity	surprise	male	EA	young	n/a
100.415	1.501	rating_mouse_trajectory	0.1444	intensity	surprise	male	EA	young	n/a
102.983	2.051	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model5_1Female_3African_1Young.mp4
105.034	1.868	rating	0.5388	intensity	pleasure	female	African	young	n/a
105.717	1.185	rating_mouse_trajectory	0.5388	intensity	pleasure	female	African	young	n/a
107.949	2.053	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model1_2Male_1WC_2Old.mp4
110.003	1.477	rating	0.5348	intensity	pain	male	WC	old	n/a
