onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
4.796	25.975	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.771	3.583	rating_feeling	845	327	Recovery of a lost one	town	Audio	n/a
31.688	2.667	feeling_mouse_trajectory	845	327	Recovery of a lost one	town	Audio	n/a
34.812	3.417	rating_expectation	794.0	330.0	Recovery of a lost one	town	Audio	n/a
35.945	2.283	expectation_mouse_trajectory	794.0	330.0	Recovery of a lost one	town	Audio	n/a
41.896	27.975	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.871	3.633	rating_feeling	974	361	The enigma	town	Audio	n/a
70.454	3.05	feeling_mouse_trajectory	974	361	The enigma	town	Audio	n/a
73.91	3.9	rating_expectation	881.0	353.0	The enigma	town	Audio	n/a
75.543	2.267	expectation_mouse_trajectory	881.0	353.0	The enigma	town	Audio	n/a
82.976	11.977	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.953	2.65	rating_feeling	855	349	Revolt	town	Audio	n/a
95.52	2.083	feeling_mouse_trajectory	855	349	Revolt	town	Audio	n/a
98.98	2.767	rating_expectation	801.0	371.0	Revolt	town	Audio	n/a
99.713	2.033	expectation_mouse_trajectory	801.0	371.0	Revolt	town	Audio	n/a
105.051	11.981	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
117.031	2.217	rating_feeling	716	443	Loss of loved one	swamp	Audio	n/a
117.081	2.167	feeling_mouse_trajectory	716	443	Loss of loved one	swamp	Audio	n/a
121.06	3.983	rating_expectation	692.0	452.0	Loss of loved one	swamp	Audio	n/a
121.677	3.367	expectation_mouse_trajectory	692.0	452.0	Loss of loved one	swamp	Audio	n/a
127.11	7.31	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.42	2.433	rating_feeling	741	456	An enemy loved	swamp	Audio	n/a
135.203	1.65	feeling_mouse_trajectory	741	456	An enemy loved	swamp	Audio	n/a
138.445	1.617	rating_expectation	711.0	469.0	An enemy loved	swamp	Audio	n/a
138.961	1.1	expectation_mouse_trajectory	711.0	469.0	An enemy loved	swamp	Audio	n/a
