onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
7.955	1.017	memory	dummy	study_dummy	n/a	task-memory/obj021bed.png	n/a	n/a
9.989	1.017	memory	dummy	study_dummy	n/a	task-memory/obj117ghost.png	n/a	n/a
12.023	1.017	memory	dummy	study_dummy	n/a	task-memory/obj121globe.png	n/a	n/a
14.057	1.017	memory	study	study	n/a	task-memory/obj265shoe.png	n/a	n/a
16.091	1.034	memory	study	study	n/a	task-memory/obj298tennisracket.png	n/a	n/a
18.142	1.034	memory	study	study	n/a	task-memory/obj033bottle.png	n/a	n/a
20.193	1.017	memory	study	study	n/a	task-memory/obj234queen.png	n/a	n/a
22.244	1.017	memory	study	study	n/a	task-memory/obj319typewriter.png	n/a	n/a
24.278	1.017	memory	study	study	n/a	task-memory/obj238rain.png	n/a	n/a
26.329	1.017	memory	study	study	n/a	task-memory/obj212pear.png	n/a	n/a
28.363	1.034	memory	study	study	n/a	task-memory/obj213pen.png	n/a	n/a
30.413	1.017	memory	study	study	n/a	task-memory/obj227plug.png	n/a	n/a
32.448	1.017	memory	study	study	n/a	task-memory/obj122glove.png	n/a	n/a
34.482	1.017	memory	study	study	n/a	task-memory/obj109fly.png	n/a	n/a
36.516	1.017	memory	study	study	n/a	task-memory/obj116genie.png	n/a	n/a
38.55	1.017	memory	study	study	n/a	task-memory/obj310tractor.png	n/a	n/a
40.584	1.017	memory	study	study	n/a	task-memory/obj046camera.png	n/a	n/a
42.618	1.017	memory	study	study	n/a	task-memory/obj300thermos.png	n/a	n/a
44.652	1.017	memory	study	study	n/a	task-memory/obj296telephone.png	n/a	n/a
46.686	1.017	memory	study	study	n/a	task-memory/obj137helicopter.png	n/a	n/a
48.72	1.017	memory	study	study	n/a	task-memory/obj007arrow.png	n/a	n/a
50.754	1.017	memory	study	study	n/a	task-memory/obj348zipper.png	n/a	n/a
52.788	1.017	memory	study	study	n/a	task-memory/obj077deer.png	n/a	n/a
54.823	1.017	memory	dummy	study_dummy	n/a	task-memory/obj170lipstick.png	n/a	n/a
56.857	1.017	memory	dummy	study_dummy	n/a	task-memory/obj290sun.png	n/a	n/a
58.891	1.017	memory	dummy	study_dummy	n/a	task-memory/obj329walrus.png	n/a	n/a
71.095	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.189	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.25	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
155.31	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
188.906	1.429	memory	test	test_old	correct	task-memory/obj077deer.png	old	n/a
191.807	1.055	memory	test	test_new	correct	task-memory/obj306toilet.png	new	n/a
194.641	1.199	memory	test	test_old	correct	task-memory/obj238rain.png	old	n/a
197.409	1.09	memory	test	test_new	correct	task-memory/obj183mirror.png	new	n/a
200.01	1.314	memory	test	test_old	correct	task-memory/obj310tractor.png	old	n/a
202.944	0.738	memory	test	test_old	correct	task-memory/obj046camera.png	old	n/a
205.495	1.331	memory	test	test_old	correct	task-memory/obj212pear.png	old	n/a
208.463	0.773	memory	test	test_old	correct	task-memory/obj116genie.png	old	n/a
211.448	1.241	memory	test	test_old	correct	task-memory/obj265shoe.png	old	n/a
214.415	0.753	memory	test	test_old	correct	task-memory/obj298tennisracket.png	old	n/a
217.333	1.188	memory	test	test_old	correct	task-memory/obj319typewriter.png	old	n/a
220.084	0.719	memory	test	test_old	correct	task-memory/obj109fly.png	old	n/a
223.102	1.101	memory	test	test_old	correct	task-memory/obj348zipper.png	old	n/a
225.653	1.174	memory	test	test_old	incorrect	task-memory/obj137helicopter.png	new	n/a
228.454	1.263	memory	test	test_old	correct	task-memory/obj234queen.png	old	n/a
231.022	1.145	memory	test	test_new	incorrect	task-memory/obj130hammock.png	old	n/a
233.656	0.979	memory	test	test_old	correct	task-memory/obj122glove.png	old	n/a
236.207	1.254	memory	test	test_new	correct	task-memory/obj028boat.png	new	n/a
239.025	0.997	memory	test	test_new	correct	task-memory/obj082doctor.png	new	n/a
241.976	0.754	memory	test	test_old	correct	task-memory/obj296telephone.png	old	n/a
244.793	1.15	memory	test	test_new	incorrect	task-memory/obj123goat.png	old	n/a
247.594	0.949	memory	test	test_new	correct	task-memory/obj195net.png	new	n/a
250.445	0.937	memory	test	test_new	correct	task-memory/obj159knot.png	new	n/a
253.146	0.813	memory	test	test_old	correct	task-memory/obj007arrow.png	old	n/a
255.998	1.084	memory	test	test_new	correct	task-memory/obj324vase.png	new	n/a
258.565	1.131	memory	test	test_new	incorrect	task-memory/obj339wig.png	old	n/a
261.316	0.795	memory	test	test_old	correct	task-memory/obj300thermos.png	old	n/a
264.084	0.923	memory	test	test_new	correct	task-memory/obj230priest.png	new	n/a
266.635	1.262	memory	test	test_new	correct	task-memory/obj048candle.png	new	n/a
269.286	0.791	memory	test	test_old	correct	task-memory/obj033bottle.png	old	n/a
272.07	1.174	memory	test	test_new	correct	task-memory/obj056cheese.png	new	n/a
274.755	1.411	memory	test	test_new	correct	task-memory/obj271skis.png	new	n/a
277.306	1.323	memory	test	test_new	correct	task-memory/obj198octopus.png	new	n/a
280.107	1.363	memory	test	test_new	correct	task-memory/obj002acorn.png	new	n/a
282.908	0.962	memory	test	test_new	correct	task-memory/obj101fence.png	new	n/a
285.559	1.941	memory	test	test_new	correct	task-memory/obj317turtle.png	new	n/a
288.91	1.22	memory	test	test_new	correct	task-memory/obj180medal.png	new	n/a
291.494	1.0	memory	test	test_old	correct	task-memory/obj227plug.png	old	n/a
294.028	1.496	memory	test	test_new	incorrect	task-memory/obj330watch.png	old	n/a
297.08	0.79	memory	test	test_old	correct	task-memory/obj213pen.png	old	n/a
308.25	1.017	memory	dummy	study_dummy	n/a	task-memory/obj115funnel.png	n/a	n/a
310.284	1.017	memory	dummy	study_dummy	n/a	task-memory/obj150jar.png	n/a	n/a
312.319	1.017	memory	dummy	study_dummy	n/a	task-memory/obj160ladder.png	n/a	n/a
314.353	1.017	memory	study	study	n/a	task-memory/obj239rake.png	n/a	n/a
316.387	1.017	memory	study	study	n/a	task-memory/obj029bomb.png	n/a	n/a
318.421	1.017	memory	study	study	n/a	task-memory/obj099faucet.png	n/a	n/a
320.455	1.017	memory	study	study	n/a	task-memory/obj305toaster.png	n/a	n/a
322.489	1.017	memory	study	study	n/a	task-memory/obj282spatula.png	n/a	n/a
324.523	1.034	memory	study	study	n/a	task-memory/obj107flower.png	n/a	n/a
326.574	1.017	memory	study	study	n/a	task-memory/obj047can.png	n/a	n/a
328.608	1.017	memory	study	study	n/a	task-memory/obj043cage.png	n/a	n/a
330.642	1.017	memory	study	study	n/a	task-memory/obj250rope.png	n/a	n/a
332.676	1.017	memory	study	study	n/a	task-memory/obj013balloon.png	n/a	n/a
334.71	1.034	memory	study	study	n/a	task-memory/obj248roof.png	n/a	n/a
336.761	1.017	memory	study	study	n/a	task-memory/obj223pirate.png	n/a	n/a
338.812	1.017	memory	study	study	n/a	task-memory/obj108flute.png	n/a	n/a
340.846	1.034	memory	study	study	n/a	task-memory/obj092ear.png	n/a	n/a
342.897	1.034	memory	study	study	n/a	task-memory/obj024bicycle.png	n/a	n/a
344.947	1.017	memory	study	study	n/a	task-memory/obj057cherry.png	n/a	n/a
346.981	1.017	memory	study	study	n/a	task-memory/obj067comb.png	n/a	n/a
349.016	1.017	memory	study	study	n/a	task-memory/obj063city.png	n/a	n/a
351.05	1.017	memory	study	study	n/a	task-memory/obj126gun.png	n/a	n/a
353.084	1.017	memory	study	study	n/a	task-memory/obj322unicycle.png	n/a	n/a
355.118	1.017	memory	dummy	study_dummy	n/a	task-memory/obj173lock.png	n/a	n/a
357.152	1.017	memory	dummy	study_dummy	n/a	task-memory/obj276snail.png	n/a	n/a
359.186	1.017	memory	dummy	study_dummy	n/a	task-memory/obj341window.png	n/a	n/a
371.341	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.418	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.478	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.539	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.101	1.409	memory	test	test_new	correct	task-memory/obj027blimp.png	new	n/a
491.669	0.831	memory	test	test_new	correct	task-memory/obj206panda.png	new	n/a
494.62	0.995	memory	test	test_new	correct	task-memory/obj228porcupine.png	new	n/a
497.438	0.886	memory	test	test_old	correct	task-memory/obj322unicycle.png	old	n/a
500.255	0.905	memory	test	test_old	correct	task-memory/obj057cherry.png	old	n/a
502.956	1.245	memory	test	test_new	correct	task-memory/obj287stool.png	new	n/a
505.591	0.749	memory	test	test_old	correct	task-memory/obj126gun.png	old	n/a
508.492	0.896	memory	test	test_new	incorrect	task-memory/obj332well.png	old	n/a
511.343	0.597	memory	test	test_old	correct	task-memory/obj029bomb.png	old	n/a
514.361	0.761	memory	test	test_old	correct	task-memory/obj099faucet.png	old	n/a
517.112	1.62	memory	test	test_new	correct	task-memory/obj006apple.png	new	n/a
519.829	0.851	memory	test	test_new	incorrect	task-memory/obj224pitchfork.png	old	n/a
522.414	1.065	memory	test	test_new	incorrect	task-memory/obj151puzzle.png	old	n/a
525.098	1.228	memory	test	test_old	correct	task-memory/obj063city.png	old	n/a
527.816	1.071	memory	test	test_new	correct	task-memory/obj343witch.png	new	n/a
530.417	0.929	memory	test	test_old	correct	task-memory/obj047can.png	old	n/a
533.284	0.897	memory	test	test_new	correct	task-memory/obj152jumprope.png	new	n/a
536.019	1.958	memory	test	test_old	incorrect	task-memory/obj248roof.png	new	n/a
539.187	0.724	memory	test	test_old	correct	task-memory/obj067comb.png	old	n/a
541.804	1.661	memory	test	test_new	correct	task-memory/obj127hair.png	new	n/a
544.705	0.874	memory	test	test_old	correct	task-memory/obj092ear.png	old	n/a
547.406	1.332	memory	test	test_new	correct	task-memory/obj008ashtray.png	new	n/a
550.291	1.714	memory	test	test_new	incorrect	task-memory/obj314truck.png	old	n/a
553.142	1.345	memory	test	test_old	incorrect	task-memory/obj024bicycle.png	new	n/a
556.043	0.954	memory	test	test_old	correct	task-memory/obj250rope.png	old	n/a
558.644	2.0	memory	test	test_new	correct	task-memory/obj263seahorse.png	n/a	n/a
561.245	1.308	memory	test	test_old	incorrect	task-memory/obj282spatula.png	new	n/a
564.079	1.269	memory	test	test_new	incorrect	task-memory/obj318tweezers.png	old	n/a
566.68	1.079	memory	test	test_new	correct	task-memory/obj141hoof.png	new	n/a
569.564	1.122	memory	test	test_new	correct	task-memory/obj236raccoon.png	new	n/a
572.499	1.338	memory	test	test_old	correct	task-memory/obj013balloon.png	old	n/a
575.117	1.258	memory	test	test_old	incorrect	task-memory/obj107flower.png	new	n/a
577.801	1.253	memory	test	test_old	correct	task-memory/obj305toaster.png	old	n/a
580.519	2.0	memory	test	test_new	correct	task-memory/obj081dinosaur.png	n/a	n/a
583.22	1.197	memory	test	test_old	correct	task-memory/obj239rake.png	old	n/a
585.904	0.744	memory	test	test_old	correct	task-memory/obj043cage.png	old	n/a
588.938	1.317	memory	test	test_new	correct	task-memory/obj254safe.png	new	n/a
591.539	1.003	memory	test	test_old	correct	task-memory/obj223pirate.png	old	n/a
594.074	1.264	memory	test	test_old	correct	task-memory/obj108flute.png	old	n/a
597.041	1.26	memory	test	test_new	incorrect	task-memory/obj270skeleton.png	old	n/a
