onset	duration	trial_type	response_value	stim_file
2.77	38.839	video	n/a	task-alignvideo/ses-04_run-02_order-01_content-dogdance.mp4
46.176	n/a	rating_relevance	n/a	n/a
51.211	n/a	rating_happy	n/a	n/a
56.247	n/a	rating_sad	n/a	n/a
61.265	n/a	rating_afraid	n/a	n/a
66.3	n/a	rating_disgusted	n/a	n/a
71.336	n/a	rating_warm	n/a	n/a
76.371	n/a	rating_engaged	n/a	n/a
76.91	74.529	video	n/a	task-alignvideo/ses-04_run-02_order-02_content-littleboat.mp4
155.984	n/a	rating_relevance	n/a	n/a
161.019	n/a	rating_happy	n/a	n/a
166.054	n/a	rating_sad	n/a	n/a
171.089	n/a	rating_afraid	n/a	n/a
176.108	n/a	rating_disgusted	n/a	n/a
181.143	n/a	rating_warm	n/a	n/a
186.178	n/a	rating_engaged	n/a	n/a
186.712	138.844	video	n/a	task-alignvideo/ses-04_run-02_order-03_content-gangan.mp4
330.099	n/a	rating_relevance	n/a	n/a
335.134	n/a	rating_happy	n/a	n/a
340.169	n/a	rating_sad	n/a	n/a
345.204	n/a	rating_afraid	n/a	n/a
350.24	n/a	rating_disgusted	n/a	n/a
355.275	n/a	rating_warm	n/a	n/a
360.31	n/a	rating_engaged	n/a	n/a
360.843	27.013	video	n/a	task-alignvideo/ses-04_run-02_order-04_content-tornado.mp4
392.405	n/a	rating_relevance	n/a	n/a
397.441	n/a	rating_happy	n/a	n/a
402.459	n/a	rating_sad	n/a	n/a
407.494	n/a	rating_afraid	n/a	n/a
412.53	n/a	rating_disgusted	n/a	n/a
417.565	n/a	rating_warm	n/a	n/a
422.583	n/a	rating_engaged	n/a	n/a
