onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
8.1652295589447	0.2	invalid_cue	correct	right	n/a	n/a	1
8.39864993095398	0.723916053771973	target_response	correct	right	left	left	1
12.5335252285004	0.2	invalid_cue	correct	left	n/a	n/a	2
12.7335999011993	0.577517032623291	target_response	correct	left	right	right	2
20.0196506977081	0.2	invalid_cue	correct	left	n/a	n/a	3
20.2197246551514	0.656949281692505	target_response	correct	left	right	right	3
27.4891040325165	0.2	valid_cue	correct	left	n/a	n/a	4
27.6891767978668	0.836413145065308	target_response	correct	left	left	left	4
30.6569504737854	0.2	valid_cue	correct	left	n/a	n/a	5
30.8570246696472	0.783399343490601	target_response	correct	left	left	left	5
34.5417330265045	0.2	valid_cue	correct	right	n/a	n/a	6
34.7418065071106	0.483279466629028	target_response	correct	right	right	right	6
38.1097295284271	0.2	invalid_cue	correct	left	n/a	n/a	7
38.3098044395447	0.537149667739868	target_response	correct	left	right	right	7
41.4776525497437	0.2	valid_cue	correct	left	n/a	n/a	8
41.6777267456055	0.634236335754395	target_response	correct	left	left	left	8
45.345762014389	0.2	valid_cue	correct	right	n/a	n/a	9
45.5458357334137	0.428626298904419	target_response	correct	right	right	right	9
52.8152139186859	0.2	valid_cue	correct	right	n/a	n/a	10
53.0152888298035	0.512178182601929	target_response	correct	right	right	right	10
55.9830617904663	0.2	valid_cue	correct	right	n/a	n/a	11
56.1831369400024	0.490687131881714	target_response	correct	right	right	right	11
63.4525141716003	0.2	invalid_cue	correct	right	n/a	n/a	12
63.6525890827179	0.539474964141846	target_response	correct	right	left	left	12
66.6203618049622	0.2	invalid_cue	correct	left	n/a	n/a	13
66.8204374313354	0.548437595367432	target_response	correct	left	right	right	13
69.8882482051849	0.2	valid_cue	correct	right	n/a	n/a	14
70.0883219242096	0.464498996734619	target_response	correct	right	right	right	14
77.1576247215271	0.2	valid_cue	correct	right	n/a	n/a	15
77.3576989173889	0.410836219787598	target_response	correct	right	right	right	15
84.6270771026611	0.2	valid_cue	correct	right	n/a	n/a	16
84.8271515369415	0.638689517974854	target_response	correct	right	right	right	16
88.4951858520508	0.2	invalid_cue	correct	right	n/a	n/a	17
88.6952607631683	0.626939296722412	target_response	correct	right	left	left	17
95.9646377563477	0.2	invalid_cue	correct	left	n/a	n/a	18
96.1647126674652	0.576589345932007	target_response	correct	left	right	right	18
104.317754030228	0.2	valid_cue	correct	left	n/a	n/a	19
104.517829418182	0.619015693664551	target_response	correct	left	left	left	19
110.886869668961	0.2	valid_cue	correct	right	n/a	n/a	20
111.086945295334	0.460470676422119	target_response	correct	right	right	right	20
118.356321573257	0.2	valid_cue	correct	right	n/a	n/a	21
118.556396722794	0.482452392578125	target_response	correct	right	right	right	21
122.124394178391	0.2	invalid_cue	correct	left	n/a	n/a	22
122.324468612671	0.562882423400879	target_response	correct	left	right	right	22
125.892466068268	0.2	invalid_cue	correct	left	n/a	n/a	23
126.092541217804	0.506406784057617	target_response	correct	left	right	right	23
128.960276842117	0.2	invalid_cue	correct	right	n/a	n/a	24
129.160352468491	0.542741537094116	target_response	correct	right	left	left	24
136.029579639435	0.2	valid_cue	correct	left	n/a	n/a	25
136.22965502739	0.589493989944458	target_response	correct	left	left	left	25
140.79802441597	0.2	valid_cue	correct	left	n/a	n/a	26
140.998099327087	0.445804595947266	target_response	correct	left	left	left	26
144.966245651245	0.2	valid_cue	correct	left	n/a	n/a	27
145.166319847107	0.489096164703369	target_response	correct	left	left	left	27
152.73580956459	0.2	invalid_cue	correct	right	n/a	n/a	28
152.935884237289	0.642186880111694	target_response	correct	right	left	left	28
156.203769922256	0.2	valid_cue	correct	right	n/a	n/a	29
156.403844118118	0.551503896713257	target_response	correct	right	right	right	29
161.77251291275	0.2	invalid_cue	correct	left	n/a	n/a	30
161.972587585449	0.595366477966309	target_response	correct	left	right	right	30
165.240472316742	0.2	invalid_cue	correct	left	n/a	n/a	31
165.440547704697	0.522701263427734	target_response	correct	left	right	right	31
168.508358478546	0.2	valid_cue	correct	right	n/a	n/a	32
168.708432674408	0.0057964324951171	target_response	correct	right	right	right	32
172.676579475403	0.2	valid_cue	correct	right	n/a	n/a	33
172.876654148102	0.0087058544158935	target_response	correct	right	right	right	33
179.845919847488	0.2	invalid_cue	correct	left	n/a	n/a	34
180.045993566513	0.603209495544434	target_response	correct	left	right	right	34
182.913731336594	0.2	invalid_cue	correct	right	n/a	n/a	35
183.1138048172	0.716142177581787	target_response	correct	right	left	left	35
186.381691217422	0.2	invalid_cue	correct	right	n/a	n/a	36
186.58176445961	0.535197496414185	target_response	correct	right	left	left	36
189.349463701248	0.2	valid_cue	correct	right	n/a	n/a	37
189.549539089203	0.475275039672852	target_response	correct	right	right	right	37
194.918206691742	0.2	valid_cue	correct	left	n/a	n/a	38
195.118281841278	0.458693265914917	target_response	correct	left	left	left	38
202.387658834457	0.2	valid_cue	correct	left	n/a	n/a	39
202.587733507156	0.475598573684692	target_response	correct	left	left	left	39
209.25688791275	0.2	valid_cue	correct	right	n/a	n/a	40
209.456962347031	0.62995171546936	target_response	correct	right	right	right	40
213.42510843277	0.2	valid_cue	correct	right	n/a	n/a	41
213.62518286705	0.516739130020142	target_response	correct	right	right	right	41
219.794150590897	0.2	valid_cue	correct	left	n/a	n/a	42
219.994225263596	0.434721708297729	target_response	correct	left	left	left	42
227.263602495193	0.2	valid_cue	correct	right	n/a	n/a	43
227.463677883148	0.464603185653687	target_response	correct	right	right	right	43
230.531488418579	0.2	invalid_cue	correct	left	n/a	n/a	44
230.731563329697	0.534178733825684	target_response	correct	left	right	right	44
234.899783849716	0.2	invalid_cue	correct	left	n/a	n/a	45
235.099858283997	0.541030645370483	target_response	correct	left	right	right	45
243.169534683228	0.2	invalid_cue	correct	right	n/a	n/a	46
243.369608402252	0.536279678344727	target_response	correct	right	left	left	46
249.238463878632	0.2	invalid_cue	correct	right	n/a	n/a	47
249.438539505005	0.561910629272461	target_response	correct	right	left	left	47
252.206237792969	0.2	valid_cue	correct	left	n/a	n/a	48
252.406311988831	0.492556095123291	target_response	correct	left	left	left	48
257.374831676483	0.2	valid_cue	correct	left	n/a	n/a	49
257.574907541275	0.005434513092041	target_response	correct	left	left	left	49
264.544171333313	0.2	valid_cue	correct	left	n/a	n/a	50
264.744246959686	0.381585121154785	target_response	correct	left	left	left	50
270.513064861298	0.2	invalid_cue	correct	left	n/a	n/a	51
270.713140010834	0.538214921951294	target_response	correct	left	right	right	51
277.982516765594	0.2	valid_cue	correct	right	n/a	n/a	52
278.182592153549	0.395290851593018	target_response	correct	right	right	right	52
282.550887107849	0.2	invalid_cue	correct	left	n/a	n/a	53
282.750962018967	0.501188039779663	target_response	correct	left	right	right	53
290.020339012146	0.2	valid_cue	correct	right	n/a	n/a	54
290.220413684845	0.601544380187988	target_response	correct	right	right	right	54
293.588337182999	0.2	valid_cue	correct	right	n/a	n/a	55
293.788412570953	1.15546250343323	target_response	correct	right	right	right	55
297.056296825409	0.2	valid_cue	correct	right	n/a	n/a	56
297.256370782852	0.443518161773682	target_response	correct	right	right	right	56
303.225264072418	0.2	valid_cue	correct	right	n/a	n/a	57
