onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.825	1.336	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
5.161	1.497	rating	0.1788	sex	disgust	female	African	old	n/a
5.928	0.731	rating_mouse_trajectory	0.1788	sex	disgust	female	African	old	n/a
7.153	1.309	face	n/a	sex	disgust	male	WC	old	task-faces/4Disgust_Model2_2Male_1WC_2Old.mp4
8.462	1.419	rating	0.0554	sex	disgust	male	WC	old	n/a
8.829	1.052	rating_mouse_trajectory	0.0554	sex	disgust	male	WC	old	n/a
10.402	1.312	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
11.713	1.052	rating	0.0939	sex	fear	male	African	old	n/a
11.93	0.835	rating_mouse_trajectory	0.0939	sex	fear	male	African	old	n/a
14.646	2.052	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.699	1.026	rating	0.4155	sex	pleasure	male	EA	old	n/a
16.749	0.976	rating_mouse_trajectory	0.4155	sex	pleasure	male	EA	old	n/a
18.638	1.312	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
19.95	1.075	rating	0.0303	sex	sad	male	WC	old	n/a
20.533	0.491	rating_mouse_trajectory	0.0303	sex	sad	male	WC	old	n/a
25.896	1.323	face	n/a	sex	fear	male	EA	young	task-faces/3Fear_Model4_2Male_2EA_1Young.mp4
27.219	1.105	rating	0.3851	sex	fear	male	EA	young	n/a
27.703	0.622	rating_mouse_trajectory	0.3851	sex	fear	male	EA	young	n/a
29.145	1.325	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
30.47	1.004	rating	0.4094	sex	disgust	male	EA	young	n/a
30.82	0.654	rating_mouse_trajectory	0.4094	sex	disgust	male	EA	young	n/a
32.393	1.312	face	n/a	sex	fear	female	EA	young	task-faces/3Fear_Model1_1Female_2EA_1Young.mp4
33.705	1.036	rating	0.5833	sex	fear	female	EA	young	n/a
34.005	0.736	rating_mouse_trajectory	0.5833	sex	fear	female	EA	young	n/a
35.628	1.312	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
36.939	1.152	rating	0.7633	sex	happy	female	EA	old	n/a
37.356	0.735	rating_mouse_trajectory	0.7633	sex	happy	female	EA	old	n/a
38.843	1.314	face	n/a	sex	surprise	male	African	young	task-faces/2Surprise_Model5_2Male_3African_1Young.mp4
40.157	1.118	rating	0.2496	sex	surprise	male	African	young	n/a
40.607	0.668	rating_mouse_trajectory	0.2496	sex	surprise	male	African	young	n/a
44.063	2.046	face	n/a	sex	pleasure	female	WC	young	task-faces/8Pleasure_Model5_1Female_1WC_1Young.mp4
46.11	1.435	rating	0.371	sex	pleasure	female	WC	young	n/a
46.76	0.785	rating_mouse_trajectory	0.371	sex	pleasure	female	WC	young	n/a
49.03	2.048	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
