onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
7.84	15.345	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	town	Audio	task-narratives/Narrative8Situation1.mp3
23.185	3.767	rating_feeling	833	592	Necessity of sacrificing loved ones	town	Audio	n/a
25.035	1.917	feeling_mouse_trajectory	833	592	Necessity of sacrificing loved ones	town	Audio	n/a
27.227	3.568	rating_expectation	837	603	Necessity of sacrificing loved ones	town	Audio	n/a
28.76	2.035	expectation_mouse_trajectory	837	603	Necessity of sacrificing loved ones	town	Audio	n/a
34.431	8.778	narrative_presentation	n/a	n/a	Abduction	town	Audio	task-narratives/Narrative8Situation2.mp3
43.209	3.642	rating_feeling	735	521	Abduction	town	Audio	n/a
44.225	2.625	feeling_mouse_trajectory	735	521	Abduction	town	Audio	n/a
47.241	3.241	rating_expectation	752	523	Abduction	town	Audio	n/a
48.125	2.357	expectation_mouse_trajectory	752	523	Abduction	town	Audio	n/a
55.34	22.149	narrative_presentation	n/a	n/a	Adultery	town	Audio	task-narratives/Narrative8Situation3.mp3
77.488	3.917	rating_feeling	928	527	Adultery	town	Audio	n/a
78.272	3.133	feeling_mouse_trajectory	928	527	Adultery	town	Audio	n/a
81.514	2.144	rating_expectation	835	579	Adultery	town	Audio	n/a
81.698	1.961	expectation_mouse_trajectory	835	579	Adultery	town	Audio	n/a
88.618	12.614	narrative_presentation	n/a	n/a	Obtaining	city	Audio	task-narratives/Narrative8Situation4.mp3
101.232	2.353	rating_feeling	744	559	Obtaining	city	Audio	n/a
102.099	1.487	feeling_mouse_trajectory	744	559	Obtaining	city	Audio	n/a
105.257	2.752	rating_expectation	747	541	Obtaining	city	Audio	n/a
105.924	2.085	expectation_mouse_trajectory	747	541	Obtaining	city	Audio	n/a
111.328	6.613	narrative_presentation	n/a	n/a	Supplication	city	Audio	task-narratives/Narrative8Situation5.mp3
117.941	2.568	rating_feeling	1050	507	Supplication	city	Audio	n/a
119.374	1.135	feeling_mouse_trajectory	1050	507	Supplication	city	Audio	n/a
121.963	2.484	rating_expectation	1011	499	Supplication	city	Audio	n/a
122.53	1.918	expectation_mouse_trajectory	1011	499	Supplication	city	Audio	n/a
128.066	5.984	narrative_presentation	n/a	n/a	Rivalry of kin	city	Audio	task-narratives/Narrative8Situation6.mp3
134.049	3.158	rating_feeling	1082	500	Rivalry of kin	city	Audio	n/a
135.066	2.141	feeling_mouse_trajectory	1082	500	Rivalry of kin	city	Audio	n/a
138.091	2.673	rating_expectation	1115	551	Rivalry of kin	city	Audio	n/a
139.024	1.74	expectation_mouse_trajectory	1115	551	Rivalry of kin	city	Audio	n/a
145.172	10.798	narrative_presentation	n/a	n/a	Recovery of a lost one	beach	Audio	task-narratives/Narrative8Situation7.mp3
155.971	1.951	rating_feeling	719	476	Recovery of a lost one	beach	Audio	n/a
156.804	1.118	feeling_mouse_trajectory	719	476	Recovery of a lost one	beach	Audio	n/a
159.992	1.934	rating_expectation	654	484	Recovery of a lost one	beach	Audio	n/a
160.659	1.268	expectation_mouse_trajectory	654	484	Recovery of a lost one	beach	Audio	n/a
167.047	11.277	narrative_presentation	n/a	n/a	Rivalry of superior versus inferior	beach	Audio	task-narratives/Narrative8Situation8.mp3
178.324	3.933	rating_feeling	917	544	Rivalry of superior versus inferior	beach	Audio	n/a
179.524	2.733	feeling_mouse_trajectory	917	544	Rivalry of superior versus inferior	beach	Audio	n/a
182.357	2.39	rating_expectation	942	594	Rivalry of superior versus inferior	beach	Audio	n/a
