onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.843	1.33	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
5.174	1.755	rating	0.1566	sex	happy	male	WC	old	n/a
5.89	1.038	rating_mouse_trajectory	0.1566	sex	happy	male	WC	old	n/a
7.186	2.056	face	n/a	sex	pleasure	female	EA	young	task-faces/8Pleasure_Model1_1Female_2EA_1Young.mp4
9.242	0.57	rating	0.6056	sex	pleasure	female	EA	young	n/a
9.275	0.537	rating_mouse_trajectory	0.6056	sex	pleasure	female	EA	young	n/a
11.186	1.324	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
12.51	0.685	rating	0.0	sex	disgust	male	African	old	n/a
12.86	0.335	rating_mouse_trajectory	0.0	sex	disgust	male	African	old	n/a
15.436	2.042	face	n/a	sex	pain	male	WC	old	task-faces/7Pain_Model2_2Male_1WC_2Old.mp4
17.478	0.768	rating	0.0635	sex	pain	male	WC	old	n/a
17.745	0.501	rating_mouse_trajectory	0.0635	sex	pain	male	WC	old	n/a
19.4	1.329	face	n/a	sex	anger	male	African	old	task-faces/5Anger_Model3_2Male_3African_2Old.mp4
20.729	0.785	rating	0.0	sex	anger	male	African	old	n/a
20.946	0.568	rating_mouse_trajectory	0.0	sex	anger	male	African	old	n/a
26.671	1.312	face	n/a	sex	happy	male	African	young	task-faces/1Happy_Model1_2Male_3African_1Young.mp4
27.982	0.718	rating	0.1586	sex	happy	male	African	young	n/a
28.249	0.451	rating_mouse_trajectory	0.1586	sex	happy	male	African	young	n/a
29.899	1.301	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
31.2	0.802	rating	0.0	sex	disgust	male	African	young	n/a
31.433	0.568	rating_mouse_trajectory	0.0	sex	disgust	male	African	young	n/a
33.116	1.318	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
34.434	0.535	rating	0.0	sex	fear	male	African	old	n/a
34.568	0.401	rating_mouse_trajectory	0.0	sex	fear	male	African	old	n/a
