onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file_TODO
3.83	2.071	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.902	1.617	rating	0.3378	age	pain	female	African	young	n/a
6.985	0.533	rating_mouse_trajectory	0.3378	age	pain	female	African	young	n/a
7.826	1.31	face	n/a	age	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.136	1.055	rating	0.1828	age	fear	female	African	young	n/a
9.703	0.488	rating_mouse_trajectory	0.1828	age	fear	female	African	young	n/a
11.043	1.311	face	n/a	age	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.354	1.102	rating	0.1335	age	anger	female	WC	young	n/a
12.537	0.919	rating_mouse_trajectory	0.1335	age	anger	female	WC	young	n/a
15.261	1.311	face	n/a	age	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.572	1.439	rating	0.3649	age	happy	female	African	young	n/a
16.639	1.372	rating_mouse_trajectory	0.3649	age	happy	female	African	young	n/a
18.498	2.043	face	n/a	age	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.54	1.019	rating	0.5267	age	pleasure	male	African	young	n/a
20.857	0.703	rating_mouse_trajectory	0.5267	age	pleasure	male	African	young	n/a
26.465	1.311	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
27.776	1.168	rating	0.2536	age	anger	male	EA	young	n/a
28.46	0.485	rating_mouse_trajectory	0.2536	age	anger	male	EA	young	n/a
29.682	1.312	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
30.994	1.102	rating	0.642	age	surprise	male	EA	young	n/a
31.244	0.852	rating_mouse_trajectory	0.642	age	surprise	male	EA	young	n/a
32.9	1.312	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.212	1.411	rating	0.6117	age	surprise	male	WC	young	n/a
34.745	0.877	rating_mouse_trajectory	0.6117	age	surprise	male	WC	young	n/a
36.127	1.303	face	n/a	age	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
37.43	1.009	rating	0.8665	age	sad	female	African	old	n/a
37.547	0.892	rating_mouse_trajectory	0.8665	age	sad	female	African	old	n/a
39.353	1.312	face	n/a	age	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
40.665	1.074	rating	0.9171	age	disgust	male	WC	old	n/a
40.715	1.024	rating_mouse_trajectory	0.9171	age	disgust	male	WC	old	n/a
44.588	2.045	face	n/a	age	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
46.633	0.622	rating	0.9757	age	pain	male	African	old	n/a
46.7	0.555	rating_mouse_trajectory	0.9757	age	pain	male	African	old	n/a
49.557	2.045	face	n/a	age	pleasure	female	African	young	task-faces/8Pleasure_Model4_1Female_3African_1Young.mp4
51.602	0.77	rating	0.5692	age	pleasure	female	African	young	n/a
51.919	0.453	rating_mouse_trajectory	0.5692	age	pleasure	female	African	young	n/a
55.51	2.044	face	n/a	age	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
57.554	0.751	rating	0.9252	age	pain	male	WC	old	n/a
57.737	0.568	rating_mouse_trajectory	0.9252	age	pain	male	WC	old	n/a
60.46	1.313	face	n/a	age	disgust	male	African	old	task-faces/4Disgust_Model4_2Male_3African_2Old.mp4
61.772	1.468	rating	0.8139	age	disgust	male	African	old	n/a
62.039	1.202	rating_mouse_trajectory	0.8139	age	disgust	male	African	old	n/a
64.694	2.047	face	n/a	age	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
66.741	1.152	rating	0.0	age	pleasure	female	WC	young	n/a
66.808	1.085	rating_mouse_trajectory	0.0	age	pleasure	female	WC	young	n/a
69.664	1.312	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
70.976	0.385	rating	0.4559	age	disgust	female	EA	young	n/a
71.192	0.168	rating_mouse_trajectory	0.4559	age	disgust	female	EA	young	n/a
73.894	2.05	face	n/a	age	pain	female	WC	old	task-faces/7Pain_Model2_1Female_1WC_2Old.mp4
75.944	1.444	rating	0.8463	age	pain	female	WC	old	n/a
75.994	1.394	rating_mouse_trajectory	0.8463	age	pain	female	WC	old	n/a
78.86	1.319	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
80.179	0.835	rating	0.6096	age	happy	male	EA	old	n/a
80.263	0.751	rating_mouse_trajectory	0.6096	age	happy	male	EA	old	n/a
85.103	1.312	face	n/a	age	anger	female	African	young	task-faces/5Anger_Model3_1Female_3African_1Young.mp4
86.415	0.707	rating	0.284	age	anger	female	African	young	n/a
86.665	0.457	rating_mouse_trajectory	0.284	age	anger	female	African	young	n/a
88.338	1.312	face	n/a	age	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
89.649	0.992	rating	0.6076	age	sad	female	EA	old	n/a
89.949	0.692	rating_mouse_trajectory	0.6076	age	sad	female	EA	old	n/a
92.574	1.311	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
93.884	1.038	rating	0.7108	age	anger	female	African	old	n/a
94.134	0.788	rating_mouse_trajectory	0.7108	age	anger	female	African	old	n/a
95.808	2.061	face	n/a	age	pain	male	WC	young	task-faces/7Pain_Model3_2Male_1WC_1Young.mp4
97.869	0.836	rating	0.3244	age	pain	male	WC	young	n/a
98.103	0.603	rating_mouse_trajectory	0.3244	age	pain	male	WC	young	n/a
100.776	1.312	face	n/a	age	fear	female	WC	old	task-faces/3Fear_Model2_1Female_1WC_2Old.mp4
102.087	1.018	rating	0.5712	age	fear	female	WC	old	n/a
102.254	0.852	rating_mouse_trajectory	0.5712	age	fear	female	WC	old	n/a
104.993	2.046	face	n/a	age	pleasure	female	EA	old	task-faces/8Pleasure_Model2_1Female_2EA_2Old.mp4
107.039	0.952	rating	0.9555	age	pleasure	female	EA	old	n/a
107.339	0.652	rating_mouse_trajectory	0.9555	age	pleasure	female	EA	old	n/a
109.961	1.314	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
111.274	0.918	rating	0.2314	age	sad	female	WC	young	n/a
111.674	0.518	rating_mouse_trajectory	0.2314	age	sad	female	WC	young	n/a
113.193	2.033	face	n/a	age	pain	male	EA	old	task-faces/7Pain_Model2_2Male_2EA_2Old.mp4
115.226	0.785	rating	0.7148	age	pain	male	EA	old	n/a
115.542	0.468	rating_mouse_trajectory	0.7148	age	pain	male	EA	old	n/a
117.143	2.034	face	n/a	age	pain	female	WC	young	task-faces/7Pain_Model3_1Female_1WC_1Young.mp4
119.177	0.852	rating	0.2536	age	pain	female	WC	young	n/a
119.377	0.652	rating_mouse_trajectory	0.2536	age	pain	female	WC	young	n/a
121.082	1.313	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model1_1Female_3African_1Young.mp4
122.395	0.835	rating	0.193	age	disgust	female	African	young	n/a
122.595	0.635	rating_mouse_trajectory	0.193	age	disgust	female	African	young	n/a
125.302	1.311	face	n/a	age	anger	male	African	old	task-faces/5Anger_Model1_2Male_3African_2Old.mp4
126.613	0.935	rating	0.9798	age	anger	male	African	old	n/a
126.98	0.568	rating_mouse_trajectory	0.9798	age	anger	male	African	old	n/a
129.537	1.311	face	n/a	age	sad	female	African	young	task-faces/6Sad_Model1_1Female_3African_1Young.mp4
130.848	0.89	rating	0.1545	age	sad	female	African	young	n/a
130.965	0.774	rating_mouse_trajectory	0.1545	age	sad	female	African	young	n/a
133.772	1.311	face	n/a	age	surprise	male	EA	old	task-faces/2Surprise_Model5_2Male_2EA_2Old.mp4
135.083	0.772	rating	0.2415	age	surprise	male	EA	old	n/a
135.366	0.489	rating_mouse_trajectory	0.2415	age	surprise	male	EA	old	n/a
137.006	1.312	face	n/a	age	happy	male	EA	young	task-faces/1Happy_Model3_2Male_2EA_1Young.mp4
138.318	1.154	rating	0.2314	age	happy	male	EA	young	n/a
138.451	1.021	rating_mouse_trajectory	0.2314	age	happy	male	EA	young	n/a
140.24	1.312	face	n/a	age	surprise	female	EA	old	task-faces/2Surprise_Model1_1Female_2EA_2Old.mp4
141.552	0.72	rating	0.7027	age	surprise	female	EA	old	n/a
141.719	0.553	rating_mouse_trajectory	0.7027	age	surprise	female	EA	old	n/a
144.476	2.045	face	n/a	age	pain	female	EA	old	task-faces/7Pain_Model5_1Female_2EA_2Old.mp4
146.521	0.718	rating	0.6845	age	pain	female	EA	old	n/a
146.604	0.635	rating_mouse_trajectory	0.6845	age	pain	female	EA	old	n/a
148.425	1.313	face	n/a	age	sad	female	EA	young	task-faces/6Sad_Model4_1Female_2EA_1Young.mp4
149.739	0.785	rating	0.1626	age	sad	female	EA	young	n/a
149.805	0.718	rating_mouse_trajectory	0.1626	age	sad	female	EA	young	n/a
151.66	1.314	face	n/a	age	anger	male	EA	old	task-faces/5Anger_Model1_2Male_2EA_2Old.mp4
152.973	0.735	rating	0.6299	age	anger	male	EA	old	n/a
153.19	0.518	rating_mouse_trajectory	0.6299	age	anger	male	EA	old	n/a
156.892	1.316	face	n/a	age	sad	male	African	old	task-faces/6Sad_Model3_2Male_3African_2Old.mp4
158.208	1.152	rating	0.7816	age	sad	male	African	old	n/a
158.258	1.102	rating_mouse_trajectory	0.7816	age	sad	male	African	old	n/a
162.127	1.317	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model5_2Male_3African_1Young.mp4
