onset	duration	trial_type	response_value	stim_file
2.766	47.361	video	n/a	task-alignvideo/ses-02_run-04_order-01_content-forestfire.mp4
51.836	1.651	rating_relevance	48.44	n/a
56.154	0.952	rating_happy	1.77	n/a
61.023	0.799	rating_sad	3.44	n/a
66.258	1.015	rating_afraid	3.44	n/a
71.41	1.148	rating_disgusted	2.6	n/a
76.395	1.117	rating_warm	4.17	n/a
81.447	1.15	rating_engaged	53.65	n/a
85.334	47.827	video	n/a	task-alignvideo/ses-02_run-04_order-02_content-iceblock.mp4
136.001	2.8	rating_relevance	8.85	n/a
139.485	1.266	rating_happy	44.58	n/a
143.97	0.733	rating_sad	3.02	n/a
149.406	1.153	rating_afraid	1.35	n/a
154.274	0.999	rating_disgusted	1.88	n/a
160.21	1.916	rating_warm	2.81	n/a
166.462	3.15	rating_engaged	77.5	n/a
168.343	146.124	video	n/a	task-alignvideo/ses-02_run-04_order-03_content-alwaysafamily.mp4
316.735	2.22	rating_relevance	30.83	n/a
321.17	1.648	rating_happy	51.04	n/a
327.755	3.215	rating_sad	85.21	n/a
330.857	1.299	rating_afraid	2.5	n/a
335.675	1.099	rating_disgusted	3.96	n/a
342.361	2.766	rating_warm	66.88	n/a
345.829	1.216	rating_engaged	1.04	n/a
349.644	33.033	video	n/a	task-alignvideo/ses-02_run-04_order-04_content-visswar.mp4
384.827	2.115	rating_relevance	46.88	n/a
389.045	1.316	rating_happy	1.88	n/a
393.497	0.749	rating_sad	2.6	n/a
399.049	1.282	rating_afraid	2.6	n/a
405.251	2.467	rating_disgusted	72.92	n/a
408.969	1.166	rating_warm	0.73	n/a
415.005	2.183	rating_engaged	58.54	n/a
