onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file_TODO
4.813	25.969	narrative_presentation	n/a	n/a	Recovery of a lost one	town	Audio	task-narratives/Narrative6Situation1.mp3
30.782	2.468	rating_feeling	698	508	Recovery of a lost one	town	Audio	n/a
32.148	1.101	feeling_mouse_trajectory	698	508	Recovery of a lost one	town	Audio	n/a
34.822	2.484	rating_expectation	758	539	Recovery of a lost one	town	Audio	n/a
35.689	1.618	expectation_mouse_trajectory	758	539	Recovery of a lost one	town	Audio	n/a
41.893	27.986	narrative_presentation	n/a	n/a	The enigma	town	Audio	task-narratives/Narrative6Situation2.mp3
69.879	2.137	rating_feeling	846	543	The enigma	town	Audio	n/a
70.896	1.12	feeling_mouse_trajectory	846	543	The enigma	town	Audio	n/a
73.904	2.319	rating_expectation	640	488	The enigma	town	Audio	n/a
74.604	1.619	expectation_mouse_trajectory	640	488	The enigma	town	Audio	n/a
82.958	11.974	narrative_presentation	n/a	n/a	Revolt	town	Audio	task-narratives/Narrative6Situation3.mp3
94.932	1.184	rating_feeling	837	550	Revolt	town	Audio	n/a
95.248	0.867	feeling_mouse_trajectory	837	550	Revolt	town	Audio	n/a
98.962	2.201	rating_expectation	707	487	Revolt	town	Audio	n/a
99.179	1.984	expectation_mouse_trajectory	707	487	Revolt	town	Audio	n/a
105.016	11.98	narrative_presentation	n/a	n/a	Loss of loved one	swamp	Audio	task-narratives/Narrative6Situation4.mp3
116.996	1.853	rating_feeling	740	478	Loss of loved one	swamp	Audio	n/a
117.296	1.553	feeling_mouse_trajectory	740	478	Loss of loved one	swamp	Audio	n/a
121.021	2.184	rating_expectation	684	438	Loss of loved one	swamp	Audio	n/a
121.554	1.651	expectation_mouse_trajectory	684	438	Loss of loved one	swamp	Audio	n/a
127.075	7.31	narrative_presentation	n/a	n/a	An enemy loved	swamp	Audio	task-narratives/Narrative6Situation5.mp3
134.385	1.851	rating_feeling	843	591	An enemy loved	swamp	Audio	n/a
135.285	0.951	feeling_mouse_trajectory	843	591	An enemy loved	swamp	Audio	n/a
138.41	1.901	rating_expectation	763	500	An enemy loved	swamp	Audio	n/a
138.826	1.484	expectation_mouse_trajectory	763	500	An enemy loved	swamp	Audio	n/a
144.481	10.815	narrative_presentation	n/a	n/a	Daring Enterprise	swamp	Audio	task-narratives/Narrative6Situation6.mp3
155.296	1.838	rating_feeling	822	580	Daring Enterprise	swamp	Audio	n/a
156.546	0.588	feeling_mouse_trajectory	822	580	Daring Enterprise	swamp	Audio	n/a
159.321	1.337	rating_expectation	761	565	Daring Enterprise	swamp	Audio	n/a
159.721	0.937	expectation_mouse_trajectory	761	565	Daring Enterprise	swamp	Audio	n/a
168.373	23.281	narrative_presentation	n/a	n/a	Self-sacrifice for kin	city	Audio	task-narratives/Narrative6Situation7.mp3
191.654	2.942	rating_feeling	1122	520	Self-sacrifice for kin	city	Audio	n/a
191.938	2.658	feeling_mouse_trajectory	1122	520	Self-sacrifice for kin	city	Audio	n/a
195.681	2.09	rating_expectation	684	491	Self-sacrifice for kin	city	Audio	n/a
195.981	1.79	expectation_mouse_trajectory	684	491	Self-sacrifice for kin	city	Audio	n/a
204.754	5.276	narrative_presentation	n/a	n/a	Falling prey to misfortune	city	Audio	task-narratives/Narrative6Situation8.mp3
210.029	3.118	rating_feeling	821	452	Falling prey to misfortune	city	Audio	n/a
211.146	2.001	feeling_mouse_trajectory	821	452	Falling prey to misfortune	city	Audio	n/a
214.054	2.584	rating_expectation	845	544	Falling prey to misfortune	city	Audio	n/a
214.354	2.284	expectation_mouse_trajectory	845	544	Falling prey to misfortune	city	Audio	n/a
222.11	9.32	narrative_presentation	n/a	n/a	Madness	city	Audio	task-narratives/Narrative6Situation9.mp3
231.431	1.251	rating_feeling	584	390	Madness	city	Audio	n/a
231.464	1.217	feeling_mouse_trajectory	584	390	Madness	city	Audio	n/a
235.463	1.308	rating_expectation	705	483	Madness	city	Audio	n/a
235.529	1.242	expectation_mouse_trajectory	705	483	Madness	city	Audio	n/a
244.519	12.646	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
257.165	2.201	rating_feeling	1142	616	Enmity of kin	prison	Audio	n/a
257.248	2.118	feeling_mouse_trajectory	1142	616	Enmity of kin	prison	Audio	n/a
261.189	2.051	rating_expectation	1162	551	Enmity of kin	prison	Audio	n/a
261.472	1.768	expectation_mouse_trajectory	1162	551	Enmity of kin	prison	Audio	n/a
268.244	28.102	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
296.346	2.386	rating_feeling	751	511	All sacrificed for passion	prison	Audio	n/a
297.512	1.219	feeling_mouse_trajectory	751	511	All sacrificed for passion	prison	Audio	n/a
300.37	1.484	rating_expectation	759	515	All sacrificed for passion	prison	Audio	n/a
300.504	1.351	expectation_mouse_trajectory	759	515	All sacrificed for passion	prison	Audio	n/a
307.425	13.32	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
320.745	2.818	rating_feeling	833	486	Discovery of dishonour of loved one	prison	Audio	n/a
321.579	1.985	feeling_mouse_trajectory	833	486	Discovery of dishonour of loved one	prison	Audio	n/a
324.779	1.775	rating_expectation	740	603	Discovery of dishonour of loved one	prison	Audio	n/a
325.579	0.975	expectation_mouse_trajectory	740	603	Discovery of dishonour of loved one	prison	Audio	n/a
329.851	20.148	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
349.998	2.701	rating_feeling	766	491	Crimes of love	park	Audio	n/a
