onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
191.611	1.028	memory	test	test_old	correct	task-memory/obj166lightbulb.png	old	n/a
194.162	1.012	memory	test	test_new	correct	task-memory/obj209paperclip.png	new	n/a
196.979	1.796	memory	test	test_new	incorrect	task-memory/obj139highchair.png	old	n/a
200.231	0.693	memory	test	test_old	correct	task-memory/obj336wheelchair.png	old	n/a
203.115	0.788	memory	test	test_new	correct	task-memory/obj077deer.png	new	n/a
206.1	0.843	memory	test	test_old	correct	task-memory/obj021bed.png	old	n/a
208.967	0.782	memory	test	test_new	correct	task-memory/obj041button.png	new	n/a
211.968	0.913	memory	test	test_old	correct	task-memory/obj047can.png	old	n/a
214.986	0.796	memory	test	test_old	correct	task-memory/obj260scissors.png	old	n/a
217.587	0.856	memory	test	test_new	correct	task-memory/obj257saw.png	new	n/a
220.221	0.758	memory	test	test_old	correct	task-memory/obj023belt.png	old	n/a
222.856	0.766	memory	test	test_new	correct	task-memory/obj087dragon.png	new	n/a
225.523	0.636	memory	test	test_old	correct	task-memory/obj345wrench.png	old	n/a
228.274	0.78	memory	test	test_old	incorrect	task-memory/obj040butterfly.png	new	n/a
230.925	0.664	memory	test	test_old	correct	task-memory/obj175mailbox.png	old	n/a
233.76	0.715	memory	test	test_old	correct	task-memory/obj173lock.png	old	n/a
236.361	1.698	memory	test	test_new	incorrect	task-memory/obj055chair.png	old	n/a
239.345	0.963	memory	test	test_old	correct	task-memory/obj063city.png	old	n/a
242.03	0.754	memory	test	test_old	correct	task-memory/obj292sword.png	old	n/a
244.864	0.879	memory	test	test_new	correct	task-memory/obj231pumpkin.png	new	n/a
247.848	0.676	memory	test	test_old	correct	task-memory/obj332well.png	old	n/a
250.583	0.791	memory	test	test_new	correct	task-memory/obj316turkey.png	new	n/a
253.434	0.719	memory	test	test_old	correct	task-memory/obj094elephant.png	old	n/a
256.385	0.716	memory	test	test_old	correct	task-memory/obj109fly.png	old	n/a
259.103	0.841	memory	test	test_new	correct	task-memory/obj051car.png	new	n/a
261.87	0.913	memory	test	test_new	incorrect	task-memory/obj038broom.png	old	n/a
264.905	0.767	memory	test	test_old	correct	task-memory/obj323vacuum.png	old	n/a
267.456	0.881	memory	test	test_new	correct	task-memory/obj183mirror.png	new	n/a
270.123	1.46	memory	test	test_new	correct	task-memory/obj060chimney.png	new	n/a
272.774	0.778	memory	test	test_old	correct	task-memory/obj252ruler.png	old	n/a
275.659	0.893	memory	test	test_new	correct	task-memory/obj315trumpet.png	new	n/a
278.41	0.717	memory	test	test_new	correct	task-memory/obj110football.png	new	n/a
281.094	0.927	memory	test	test_new	correct	task-memory/obj222pipe.png	new	n/a
283.678	0.952	memory	test	test_new	correct	task-memory/obj090drum.png	new	n/a
286.58	0.769	memory	test	test_old	correct	task-memory/obj073crackers.png	old	n/a
289.281	0.786	memory	test	test_new	correct	task-memory/obj058chest.png	new	n/a
291.832	0.827	memory	test	test_new	correct	task-memory/obj188mountain.png	new	n/a
294.699	0.836	memory	test	test_new	incorrect	task-memory/obj310tractor.png	old	n/a
297.467	0.848	memory	test	test_old	correct	task-memory/obj145house.png	old	n/a
308.204	1.017	memory	dummy	study_dummy	n/a	task-memory/obj031book.png	n/a	n/a
310.255	1.017	memory	dummy	study_dummy	n/a	task-memory/obj101fence.png	n/a	n/a
312.306	1.017	memory	dummy	study_dummy	n/a	task-memory/obj108flute.png	n/a	n/a
314.34	1.017	memory	study	study	n/a	task-memory/obj296telephone.png	n/a	n/a
316.374	1.017	memory	study	study	n/a	task-memory/obj246rockingchair.png	n/a	n/a
318.408	1.017	memory	study	study	n/a	task-memory/obj264shark.png	n/a	n/a
320.442	1.017	memory	study	study	n/a	task-memory/obj272skunk.png	n/a	n/a
322.476	1.017	memory	study	study	n/a	task-memory/obj312tree.png	n/a	n/a
324.51	1.017	memory	study	study	n/a	task-memory/obj233pyramid.png	n/a	n/a
326.544	1.017	memory	study	study	n/a	task-memory/obj234queen.png	n/a	n/a
328.579	1.017	memory	study	study	n/a	task-memory/obj142hook.png	n/a	n/a
330.613	1.017	memory	study	study	n/a	task-memory/obj255sailor.png	n/a	n/a
332.647	1.017	memory	study	study	n/a	task-memory/obj182microscope.png	n/a	n/a
334.681	1.017	memory	study	study	n/a	task-memory/obj225pizza.png	n/a	n/a
336.715	1.017	memory	study	study	n/a	task-memory/obj322unicycle.png	n/a	n/a
338.749	1.017	memory	study	study	n/a	task-memory/obj195net.png	n/a	n/a
340.783	1.017	memory	study	study	n/a	task-memory/obj104fish.png	n/a	n/a
342.817	1.017	memory	study	study	n/a	task-memory/obj157knife.png	n/a	n/a
344.851	1.017	memory	study	study	n/a	task-memory/obj052carrot.png	n/a	n/a
346.885	1.017	memory	study	study	n/a	task-memory/obj247rollerskate.png	n/a	n/a
348.919	1.034	memory	study	study	n/a	task-memory/obj289submarine.png	n/a	n/a
350.97	1.017	memory	study	study	n/a	task-memory/obj309top.png	n/a	n/a
353.021	1.017	memory	study	study	n/a	task-memory/obj338whistle.png	n/a	n/a
355.055	1.017	memory	dummy	study_dummy	n/a	task-memory/obj149jacket.png	n/a	n/a
357.106	1.017	memory	dummy	study_dummy	n/a	task-memory/obj283spider.png	n/a	n/a
359.14	1.017	memory	dummy	study_dummy	n/a	task-memory/obj297telescope.png	n/a	n/a
371.311	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
399.372	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
427.432	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
455.493	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
489.138	0.757	memory	test	test_old	correct	task-memory/obj104fish.png	old	n/a
492.073	0.534	memory	test	test_old	correct	task-memory/obj052carrot.png	old	n/a
494.841	0.639	memory	test	test_old	correct	task-memory/obj289submarine.png	old	n/a
497.475	0.661	memory	test	test_old	correct	task-memory/obj272skunk.png	old	n/a
500.443	0.627	memory	test	test_old	correct	task-memory/obj247rollerskate.png	old	n/a
503.21	0.975	memory	test	test_new	correct	task-memory/obj256sandwich.png	new	n/a
505.878	0.695	memory	test	test_old	correct	task-memory/obj225pizza.png	old	n/a
508.862	0.664	memory	test	test_old	correct	task-memory/obj233pyramid.png	old	n/a
511.613	0.691	memory	test	test_old	correct	task-memory/obj182microscope.png	old	n/a
514.598	0.794	memory	test	test_new	correct	task-memory/obj210peacock.png	new	n/a
517.482	0.658	memory	test	test_old	correct	task-memory/obj195net.png	old	n/a
520.317	0.739	memory	test	test_old	correct	task-memory/obj255sailor.png	old	n/a
522.984	0.78	memory	test	test_new	correct	task-memory/obj334wheel.png	new	n/a
525.752	0.672	memory	test	test_old	correct	task-memory/obj234queen.png	old	n/a
528.37	0.695	memory	test	test_old	correct	task-memory/obj312tree.png	old	n/a
531.137	0.974	memory	test	test_new	correct	task-memory/obj282spatula.png	new	n/a
534.155	0.796	memory	test	test_old	correct	task-memory/obj322unicycle.png	old	n/a
537.04	0.79	memory	test	test_new	correct	task-memory/obj066dime.png	new	n/a
539.707	0.833	memory	test	test_new	correct	task-memory/obj217piano.png	new	n/a
542.458	0.638	memory	test	test_new	correct	task-memory/obj241ring.png	new	n/a
545.476	0.666	memory	test	test_new	correct	task-memory/obj251rose.png	new	n/a
548.444	0.714	memory	test	test_old	correct	task-memory/obj338whistle.png	old	n/a
551.212	1.02	memory	test	test_new	incorrect	task-memory/obj213pen.png	old	n/a
553.879	0.773	memory	test	test_old	correct	task-memory/obj264shark.png	old	n/a
556.83	0.892	memory	test	test_new	correct	task-memory/obj223pirate.png	new	n/a
559.415	0.821	memory	test	test_old	correct	task-memory/obj309top.png	old	n/a
562.082	0.833	memory	test	test_new	correct	task-memory/obj037bridge.png	new	n/a
564.783	0.794	memory	test	test_new	correct	task-memory/obj096eskimo.png	new	n/a
567.618	0.756	memory	test	test_new	correct	task-memory/obj161lamp.png	new	n/a
570.235	0.754	memory	test	test_new	correct	task-memory/obj207pants.png	new	n/a
573.12	0.875	memory	test	test_new	correct	task-memory/obj214pencil.png	new	n/a
576.121	0.711	memory	test	test_old	correct	task-memory/obj157knife.png	old	n/a
578.855	0.807	memory	test	test_new	correct	task-memory/obj299tent.png	new	n/a
581.723	1.45	memory	test	test_new	correct	task-memory/obj026bird.png	new	n/a
584.307	0.818	memory	test	test_old	correct	task-memory/obj296telephone.png	old	n/a
587.142	0.83	memory	test	test_old	correct	task-memory/obj246rockingchair.png	old	n/a
590.026	0.755	memory	test	test_old	correct	task-memory/obj142hook.png	old	n/a
592.877	0.818	memory	test	test_new	correct	task-memory/obj119girl.png	new	n/a
595.662	0.808	memory	test	test_new	correct	task-memory/obj216penguin.png	new	n/a
598.196	1.002	memory	test	test_new	correct	task-memory/obj118giraffe.png	new	n/a
