onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
499.449	0.432	posner	target_response	correct	right	right	right	99
502.417	0.2	posner	invalid_cue	correct	right	n/a	n/a	100
502.617	0.539	posner	target_response	correct	right	left	left	100
506.585	0.2	posner	valid_cue	correct	right	n/a	n/a	101
506.785	0.422	posner	target_response	correct	right	right	right	101
510.453	0.2	posner	invalid_cue	correct	left	n/a	n/a	102
510.654	0.516	posner	target_response	correct	left	right	right	102
514.121	0.2	posner	valid_cue	correct	left	n/a	n/a	103
514.322	0.361	posner	target_response	correct	left	left	left	103
517.389	0.2	posner	valid_cue	correct	left	n/a	n/a	104
517.589	0.333	posner	target_response	correct	left	left	left	104
522.458	0.2	posner	invalid_cue	correct	right	n/a	n/a	105
522.658	0.427	posner	target_response	correct	right	left	left	105
531.928	0.2	posner	valid_cue	correct	left	n/a	n/a	106
532.128	0.374	posner	target_response	correct	left	left	left	106
537.797	0.2	posner	valid_cue	correct	right	n/a	n/a	107
537.997	0.427	posner	target_response	correct	right	right	right	107
541.665	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
541.865	0.42	posner	target_response	correct	right	left	left	108
545.433	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
545.633	0.44	posner	target_response	correct	right	left	left	109
549.501	0.2	posner	invalid_cue	correct	right	n/a	n/a	110
549.701	0.459	posner	target_response	correct	right	left	left	110
552.869	0.2	posner	invalid_cue	correct	right	n/a	n/a	111
553.069	0.429	posner	target_response	correct	right	left	left	111
559.739	0.2	posner	invalid_cue	correct	right	n/a	n/a	112
559.939	0.358	posner	target_response	correct	right	left	left	112
563.907	0.2	posner	valid_cue	correct	left	n/a	n/a	113
564.107	0.395	posner	target_response	correct	left	left	left	113
568.975	0.2	posner	invalid_cue	correct	left	n/a	n/a	114
569.175	0.461	posner	target_response	correct	left	right	right	114
576.445	0.2	posner	valid_cue	correct	right	n/a	n/a	115
576.645	0.633	posner	target_response	correct	right	right	right	115
581.913	0.2	posner	valid_cue	correct	left	n/a	n/a	116
582.114	0.364	posner	target_response	correct	left	left	left	116
586.382	0.2	posner	invalid_cue	correct	right	n/a	n/a	117
586.582	0.496	posner	target_response	correct	right	left	left	117
590.45	0.2	posner	valid_cue	correct	left	n/a	n/a	118
590.65	0.38	posner	target_response	correct	left	left	left	118
596.919	0.2	posner	valid_cue	correct	right	n/a	n/a	119
597.119	0.494	posner	target_response	correct	right	right	right	119
599.887	0.2	posner	invalid_cue	correct	left	n/a	n/a	120
600.087	0.571	posner	target_response	correct	left	right	right	120
