onset	duration	trial_type	response_value	stim_file
2.775	211.376	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
218.362	4.129	rating_relevance	5.42	n/a
221.747	2.498	rating_happy	1.25	n/a
225.198	0.925	rating_sad	0.0	n/a
232.984	3.699	rating_afraid	0.42	n/a
235.202	0.893	rating_disgusted	0.0	n/a
242.521	3.199	rating_warm	3.85	n/a
247.707	3.367	rating_engaged	4.17	n/a
249.43	20.938	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
271.999	1.597	rating_relevance	0.0	n/a
276.951	1.532	rating_happy	0.0	n/a
283.787	3.35	rating_sad	0.0	n/a
289.389	3.934	rating_afraid	1.25	n/a
291.223	0.749	rating_disgusted	0.0	n/a
296.141	0.649	rating_warm	0.0	n/a
305.028	n/a	rating_engaged	n/a	n/a
305.58	30.138	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
336.79	1.031	rating_relevance	0.0	n/a
342.542	1.766	rating_happy	0.0	n/a
346.527	0.733	rating_sad	0.0	n/a
353.179	2.372	rating_afraid	0.0	n/a
359.115	3.287	rating_disgusted	0.0	n/a
365.351	n/a	rating_warm	n/a	n/a
367.535	1.666	rating_engaged	0.0	n/a
370.913	123.288	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
495.716	1.458	rating_relevance	0.0	n/a
501.184	1.916	rating_happy	0.0	n/a
505.619	1.333	rating_sad	0.0	n/a
513.823	n/a	rating_afraid	n/a	n/a
515.54	1.199	rating_disgusted	0.0	n/a
520.942	1.583	rating_warm	0.0	n/a
528.895	n/a	rating_engaged	n/a	n/a
