onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.854	3.529	cue	n/a	n/a	similarity	n/a	n/a
6.383	4.091	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
10.607	2.568	rating	10.63	Moderate	similarity	n/a	n/a
11.307	1.868	rating_mouse_trajectory	10.63	Moderate	similarity	n/a	n/a
15.985	5.576	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
21.644	2.035	rating	23.1	Moderate	similarity	n/a	n/a
22.144	1.535	rating_mouse_trajectory	23.1	Moderate	similarity	n/a	n/a
26.823	5.343	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-18_content-angrygrandpa.mp4
32.265	2.576	rating	5.78	Weak	similarity	n/a	n/a
32.765	2.076	rating_mouse_trajectory	5.78	Weak	similarity	n/a	n/a
37.333	3.134	cue	n/a	n/a	mentalizing	remember	n/a
40.467	5.224	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
45.77	3.288	rating	48.63	Strong	mentalizing	remember	n/a
47.036	2.021	rating_mouse_trajectory	48.63	Strong	mentalizing	remember	n/a
50.876	5.498	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
56.474	3.118	rating	169.55	Strongest possible	mentalizing	remember	n/a
57.107	2.485	rating_mouse_trajectory	169.55	Strongest possible	mentalizing	remember	n/a
61.644	5.567	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
67.294	1.585	rating	64.64	Very strong	mentalizing	remember	n/a
67.611	1.268	rating_mouse_trajectory	64.64	Very strong	mentalizing	remember	n/a
72.33	3.155	cue	n/a	n/a	similarity	n/a	n/a
75.484	5.018	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
80.583	2.018	rating	60.04	Strong	similarity	n/a	n/a
81.233	1.368	rating_mouse_trajectory	60.04	Strong	similarity	n/a	n/a
85.705	5.052	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
90.837	1.654	rating	3.23	Weak	similarity	n/a	n/a
91.203	1.288	rating_mouse_trajectory	3.23	Weak	similarity	n/a	n/a
95.929	5.229	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
101.24	1.734	rating	30.13	Strong	similarity	n/a	n/a
101.607	1.368	rating_mouse_trajectory	30.13	Strong	similarity	n/a	n/a
106.276	3.131	cue	n/a	n/a	likeability	n/a	n/a
109.407	5.223	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
114.712	2.168	rating	21.63	Moderate	likeability	n/a	n/a
115.112	1.768	rating_mouse_trajectory	21.63	Moderate	likeability	n/a	n/a
119.904	6.697	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
126.683	2.668	rating	0.0	No sensation	likeability	n/a	n/a
127.35	2.002	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
131.777	5.297	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
137.137	2.887	rating	29.05	Strong	likeability	n/a	n/a
137.804	2.22	rating_mouse_trajectory	29.05	Strong	likeability	n/a	n/a
142.172	3.175	cue	n/a	n/a	mentalizing	danger	n/a
145.348	6.362	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
151.776	2.986	rating	94.85	Very strong	mentalizing	danger	n/a
153.176	1.586	rating_mouse_trajectory	94.85	Very strong	mentalizing	danger	n/a
156.869	5.305	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
162.247	2.068	rating	33.56	Strong	mentalizing	danger	n/a
162.513	1.801	rating_mouse_trajectory	33.56	Strong	mentalizing	danger	n/a
167.415	5.136	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
172.634	2.674	rating	133.4	Strongest possible	mentalizing	danger	n/a
173.15	2.157	rating_mouse_trajectory	133.4	Strongest possible	mentalizing	danger	n/a
177.669	3.15	cue	n/a	n/a	likeability	n/a	n/a
180.819	5.838	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
186.739	1.685	rating	0.0	No sensation	likeability	n/a	n/a
187.089	1.335	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
191.886	5.174	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
197.143	2.602	rating	140.55	Strongest possible	likeability	n/a	n/a
197.526	2.218	rating_mouse_trajectory	140.55	Strongest possible	likeability	n/a	n/a
202.276	6.138	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
208.497	1.851	rating	132.97	Strongest possible	likeability	n/a	n/a
208.947	1.401	rating_mouse_trajectory	132.97	Strongest possible	likeability	n/a	n/a
213.532	3.154	cue	n/a	n/a	similarity	n/a	n/a
216.686	5.199	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
221.952	1.939	rating	5.66	Weak	similarity	n/a	n/a
222.369	1.522	rating_mouse_trajectory	5.66	Weak	similarity	n/a	n/a
227.037	5.387	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-19_content-beatbox.mp4
232.506	2.051	rating	0.0	No sensation	similarity	n/a	n/a
232.906	1.651	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
237.631	5.563	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
243.26	2.651	rating	8.87	Weak	similarity	n/a	n/a
243.727	2.185	rating_mouse_trajectory	8.87	Weak	similarity	n/a	n/a
248.295	3.128	cue	n/a	n/a	likeability	n/a	n/a
251.423	5.801	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
257.299	2.501	rating	54.03	Strong	likeability	n/a	n/a
257.649	2.151	rating_mouse_trajectory	54.03	Strong	likeability	n/a	n/a
262.411	6.846	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-04_content-unefille.mp4
269.336	2.055	rating	97.9	Very strong	likeability	n/a	n/a
269.753	1.638	rating_mouse_trajectory	97.9	Very strong	likeability	n/a	n/a
274.452	5.189	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
279.74	2.001	rating	5.76	Weak	likeability	n/a	n/a
280.074	1.668	rating_mouse_trajectory	5.76	Weak	likeability	n/a	n/a
284.776	3.148	cue	n/a	n/a	mentalizing	tired	n/a
287.924	5.023	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
293.029	3.018	rating	30.13	Strong	mentalizing	tired	n/a
294.645	1.402	rating_mouse_trajectory	30.13	Strong	mentalizing	tired	n/a
298.131	6.193	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
304.4	3.291	rating	4.59	Weak	mentalizing	tired	n/a
305.483	2.208	rating_mouse_trajectory	4.59	Weak	mentalizing	tired	n/a
309.536	5.585	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
315.204	2.654	rating	63.79	Strong	mentalizing	tired	n/a
315.904	1.954	rating_mouse_trajectory	63.79	Strong	mentalizing	tired	n/a
320.239	3.135	cue	n/a	n/a	similarity	n/a	n/a
323.374	6.2	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
329.642	3.135	rating	26.46	Moderate	similarity	n/a	n/a
330.176	2.602	rating_mouse_trajectory	26.46	Moderate	similarity	n/a	n/a
334.737	5.305	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
340.113	2.735	rating	30.51	Strong	similarity	n/a	n/a
340.413	2.435	rating_mouse_trajectory	30.51	Strong	similarity	n/a	n/a
345.2	5.8	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-16_content-huggingpets.mp4
351.067	3.274	rating	76.38	Very strong	similarity	n/a	n/a
351.667	2.674	rating_mouse_trajectory	76.38	Very strong	similarity	n/a	n/a
356.102	3.185	cue	n/a	n/a	mentalizing	heights	n/a
359.287	5.037	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
364.405	3.719	rating	6.53	Weak	mentalizing	heights	n/a
365.755	2.369	rating_mouse_trajectory	6.53	Weak	mentalizing	heights	n/a
369.519	5.19	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-09_content-knifegame.mp4
374.792	4.786	rating	8.07	Weak	mentalizing	heights	n/a
377.142	2.436	rating_mouse_trajectory	8.07	Weak	mentalizing	heights	n/a
380.207	5.84	video	n/a	n/a	mentalizing	heights	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
386.113	1.944	rating	117.76	Strongest possible	mentalizing	heights	n/a
386.647	1.411	rating_mouse_trajectory	117.76	Strongest possible	mentalizing	heights	n/a
391.149	3.16	cue	n/a	n/a	similarity	n/a	n/a
394.309	6.132	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-14_content-alwaysafamily.mp4
400.519	3.139	rating	48.86	Strong	similarity	n/a	n/a
400.902	2.756	rating_mouse_trajectory	48.86	Strong	similarity	n/a	n/a
405.657	5.034	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
410.773	2.785	rating	32.31	Strong	similarity	n/a	n/a
411.539	2.018	rating_mouse_trajectory	32.31	Strong	similarity	n/a	n/a
415.865	5.509	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
421.443	4.336	rating	40.6	Strong	similarity	n/a	n/a
422.877	2.902	rating_mouse_trajectory	40.6	Strong	similarity	n/a	n/a
426.478	3.209	cue	n/a	n/a	likeability	n/a	n/a
429.688	5.137	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
434.898	1.876	rating	0.47	Barely detectable	likeability	n/a	n/a
435.282	1.493	rating_mouse_trajectory	0.47	Barely detectable	likeability	n/a	n/a
439.99	6.198	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
446.269	3.639	rating	24.3	Moderate	likeability	n/a	n/a
447.319	2.589	rating_mouse_trajectory	24.3	Moderate	likeability	n/a	n/a
451.41	5.581	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
457.073	2.185	rating	63.67	Strong	likeability	n/a	n/a
457.723	1.535	rating_mouse_trajectory	63.67	Strong	likeability	n/a	n/a
462.108	3.214	cue	n/a	n/a	mentalizing	angry	n/a
465.323	6.707	video	n/a	n/a	mentalizing	angry	task-shortvideos/ses-03_run-01_order-02_content-HB.mp4
472.112	3.118	rating	62.25	Strong	mentalizing	angry	n/a
473.729	1.502	rating_mouse_trajectory	62.25	Strong	mentalizing	angry	n/a
477.251	5.182	video	n/a	n/a	mentalizing	angry	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
482.516	1.718	rating	1.2	Barely detectable	mentalizing	angry	n/a
483.049	1.185	rating_mouse_trajectory	1.2	Barely detectable	mentalizing	angry	n/a
487.656	4.085	video	n/a	n/a	mentalizing	angry	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
491.819	3.822	rating	10.81	Moderate	mentalizing	angry	n/a
492.419	3.222	rating_mouse_trajectory	10.81	Moderate	mentalizing	angry	n/a
496.855	3.164	cue	n/a	n/a	likeability	n/a	n/a
500.019	5.556	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
505.641	2.186	rating	9.38	Weak	likeability	n/a	n/a
506.208	1.619	rating_mouse_trajectory	9.38	Weak	likeability	n/a	n/a
510.779	5.028	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-21_content-iceblock.mp4
515.878	2.779	rating	8.62	Weak	likeability	n/a	n/a
516.395	2.263	rating_mouse_trajectory	8.62	Weak	likeability	n/a	n/a
521.018	5.056	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
526.149	1.951	rating	0.0	No sensation	likeability	n/a	n/a
526.549	1.551	rating_mouse_trajectory	0.0	No sensation	likeability	n/a	n/a
531.184	3.153	cue	n/a	n/a	similarity	n/a	n/a
