onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.828	1.319	face	n/a	age	surprise	male	African	old	task-faces/2Surprise_Model3_2Male_3African_2Old.mp4
5.147	1.05	rating	0.6299	age	surprise	male	African	old	n/a
5.464	0.733	rating_mouse_trajectory	0.6299	age	surprise	male	African	old	n/a
7.323	1.309	face	n/a	age	happy	male	WC	old	task-faces/1Happy_Model1_2Male_1WC_2Old.mp4
8.632	0.65	rating	0.5247	age	happy	male	WC	old	n/a
8.749	0.533	rating_mouse_trajectory	0.5247	age	happy	male	WC	old	n/a
10.575	1.309	face	n/a	age	sad	male	African	young	task-faces/6Sad_Model2_2Male_3African_1Young.mp4
11.883	1.383	rating	0.4155	age	sad	male	African	young	n/a
13.183	0.083	rating_mouse_trajectory	0.4155	age	sad	male	African	young	n/a
14.825	2.043	face	n/a	age	pleasure	female	EA	young	task-faces/8Pleasure_Model2_1Female_2EA_1Young.mp4
16.868	0.85	rating	0.2981	age	pleasure	female	EA	young	n/a
17.068	0.65	rating_mouse_trajectory	0.2981	age	pleasure	female	EA	young	n/a
18.796	1.307	face	n/a	age	fear	female	African	old	task-faces/3Fear_Model2_1Female_3African_2Old.mp4
20.103	1.517	rating	0.5065	age	fear	female	African	old	n/a
21.003	0.617	rating_mouse_trajectory	0.5065	age	fear	female	African	old	n/a
26.044	1.312	face	n/a	age	fear	male	African	young	task-faces/3Fear_Model1_2Male_3African_1Young.mp4
27.356	n/a	rating	n/a	age	fear	male	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	fear	male	African	young	n/a
29.271	1.302	face	n/a	age	happy	female	EA	old	task-faces/1Happy_Model5_1Female_2EA_2Old.mp4
30.574	1.517	rating	0.5105	age	happy	female	EA	old	n/a
31.69	0.4	rating_mouse_trajectory	0.5105	age	happy	female	EA	old	n/a
32.479	1.312	face	n/a	age	happy	female	WC	young	task-faces/1Happy_Model2_1Female_1WC_1Young.mp4
33.791	1.0	rating	0.5611	age	happy	female	WC	young	n/a
34.208	0.583	rating_mouse_trajectory	0.5611	age	happy	female	WC	young	n/a
35.704	1.306	face	n/a	age	disgust	female	African	old	task-faces/4Disgust_Model3_1Female_3African_2Old.mp4
37.009	1.2	rating	0.5813	age	disgust	female	African	old	n/a
37.059	1.15	rating_mouse_trajectory	0.5813	age	disgust	female	African	old	n/a
38.938	1.306	face	n/a	age	happy	female	WC	old	task-faces/1Happy_Model5_1Female_1WC_2Old.mp4
40.244	1.2	rating	0.3629	age	happy	female	WC	old	n/a
40.294	1.15	rating_mouse_trajectory	0.3629	age	happy	female	WC	old	n/a
44.167	1.312	face	n/a	age	happy	female	EA	young	task-faces/1Happy_Model4_1Female_2EA_1Young.mp4
45.479	1.617	rating	0.2597	age	happy	female	EA	young	n/a
45.696	1.4	rating_mouse_trajectory	0.2597	age	happy	female	EA	young	n/a
48.405	2.042	face	n/a	age	pain	male	African	young	task-faces/7Pain_Model4_2Male_3African_1Young.mp4
50.448	n/a	rating	n/a	age	pain	male	African	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	pain	male	African	young	n/a
54.372	1.311	face	n/a	age	anger	male	EA	young	task-faces/5Anger_Model3_2Male_2EA_1Young.mp4
55.683	0.45	rating	0.3366	age	anger	male	EA	young	n/a
55.766	0.367	rating_mouse_trajectory	0.3366	age	anger	male	EA	young	n/a
58.607	1.311	face	n/a	age	sad	male	EA	young	task-faces/6Sad_Model4_2Male_2EA_1Young.mp4
59.918	0.833	rating	0.2132	age	sad	male	EA	young	n/a
60.651	0.1	rating_mouse_trajectory	0.2132	age	sad	male	EA	young	n/a
62.838	1.314	face	n/a	age	sad	female	WC	young	task-faces/6Sad_Model5_1Female_1WC_1Young.mp4
64.153	0.9	rating	0.3123	age	sad	female	WC	young	n/a
64.853	0.2	rating_mouse_trajectory	0.3123	age	sad	female	WC	young	n/a
67.072	1.316	face	n/a	age	happy	male	EA	old	task-faces/1Happy_Model1_2Male_2EA_2Old.mp4
68.388	0.883	rating	0.375	age	happy	male	EA	old	n/a
69.138	0.133	rating_mouse_trajectory	0.375	age	happy	male	EA	old	n/a
71.305	2.051	face	n/a	age	pleasure	male	WC	old	task-faces/8Pleasure_Model2_2Male_1WC_2Old.mp4
73.356	0.75	rating	0.3042	age	pleasure	male	WC	old	n/a
73.406	0.7	rating_mouse_trajectory	0.3042	age	pleasure	male	WC	old	n/a
76.272	1.32	face	n/a	age	fear	male	African	old	task-faces/3Fear_Model4_2Male_3African_2Old.mp4
77.591	0.467	rating	0.6683	age	fear	male	African	old	n/a
77.791	0.267	rating_mouse_trajectory	0.6683	age	fear	male	African	old	n/a
82.505	1.305	face	n/a	age	disgust	female	African	young	task-faces/4Disgust_Model4_1Female_3African_1Young.mp4
83.81	0.533	rating	0.2091	age	disgust	female	African	young	n/a
84.143	0.2	rating_mouse_trajectory	0.2091	age	disgust	female	African	young	n/a
85.732	1.312	face	n/a	age	surprise	male	WC	young	task-faces/2Surprise_Model3_2Male_1WC_1Young.mp4
87.045	1.2	rating	0.3548	age	surprise	male	WC	young	n/a
87.111	1.133	rating_mouse_trajectory	0.3548	age	surprise	male	WC	young	n/a
89.968	2.045	face	n/a	age	pleasure	male	EA	young	task-faces/8Pleasure_Model4_2Male_2EA_1Young.mp4
92.013	1.25	rating	0.3103	age	pleasure	male	EA	young	n/a
92.113	1.15	rating_mouse_trajectory	0.3103	age	pleasure	male	EA	young	n/a
93.936	1.312	face	n/a	age	anger	male	WC	old	task-faces/5Anger_Model3_2Male_1WC_2Old.mp4
95.248	0.95	rating	0.5388	age	anger	male	WC	old	n/a
95.548	0.65	rating_mouse_trajectory	0.5388	age	anger	male	WC	old	n/a
98.154	1.312	face	n/a	age	disgust	female	WC	young	task-faces/4Disgust_Model5_1Female_1WC_1Young.mp4
99.466	1.467	rating	0.4276	age	disgust	female	WC	young	n/a
100.316	0.617	rating_mouse_trajectory	0.4276	age	disgust	female	WC	young	n/a
102.372	1.312	face	n/a	age	surprise	female	WC	old	task-faces/2Surprise_Model3_1Female_1WC_2Old.mp4
103.684	0.983	rating	0.6359	age	surprise	female	WC	old	n/a
103.884	0.783	rating_mouse_trajectory	0.6359	age	surprise	female	WC	old	n/a
106.59	1.312	face	n/a	age	sad	male	African	old	task-faces/6Sad_Model2_2Male_3African_2Old.mp4
107.902	1.683	rating	0.6096	age	sad	male	African	old	n/a
108.319	1.267	rating_mouse_trajectory	0.6096	age	sad	male	African	old	n/a
109.821	1.316	face	n/a	age	disgust	male	WC	young	task-faces/4Disgust_Model2_2Male_1WC_1Young.mp4
111.137	1.8	rating	0.3528	age	disgust	male	WC	young	n/a
111.187	1.75	rating_mouse_trajectory	0.3528	age	disgust	male	WC	young	n/a
113.054	1.301	face	n/a	age	anger	female	African	old	task-faces/5Anger_Model3_1Female_3African_2Old.mp4
114.355	1.2	rating	0.5934	age	anger	female	African	old	n/a
114.921	0.633	rating_mouse_trajectory	0.5934	age	anger	female	African	old	n/a
116.271	2.035	face	n/a	age	pain	female	African	young	task-faces/7Pain_Model3_1Female_3African_1Young.mp4
118.306	1.683	rating	0.4519	age	pain	female	African	young	n/a
118.873	1.117	rating_mouse_trajectory	0.4519	age	pain	female	African	young	n/a
121.213	1.311	face	n/a	age	surprise	male	EA	young	task-faces/2Surprise_Model2_2Male_2EA_1Young.mp4
122.525	n/a	rating	n/a	age	surprise	male	EA	young	n/a
n/a	n/a	rating_mouse_trajectory	n/a	age	surprise	male	EA	young	n/a
125.448	1.311	face	n/a	age	happy	male	WC	young	task-faces/1Happy_Model2_2Male_1WC_1Young.mp4
126.759	0.667	rating	0.4094	age	happy	male	WC	young	n/a
127.359	0.067	rating_mouse_trajectory	0.4094	age	happy	male	WC	young	n/a
129.683	1.312	face	n/a	age	disgust	female	EA	young	task-faces/4Disgust_Model5_1Female_2EA_1Young.mp4
130.994	1.733	rating	0.3386	age	disgust	female	EA	young	n/a
131.061	1.667	rating_mouse_trajectory	0.3386	age	disgust	female	EA	young	n/a
132.917	1.312	face	n/a	age	happy	male	African	old	task-faces/1Happy_Model3_2Male_3African_2Old.mp4
134.229	1.75	rating	0.5651	age	happy	male	African	old	n/a
135.012	0.967	rating_mouse_trajectory	0.5651	age	happy	male	African	old	n/a
136.152	2.045	face	n/a	age	pleasure	male	African	young	task-faces/8Pleasure_Model2_2Male_3African_1Young.mp4
138.197	1.517	rating	0.3892	age	pleasure	male	African	young	n/a
138.88	0.833	rating_mouse_trajectory	0.3892	age	pleasure	male	African	young	n/a
141.104	1.311	face	n/a	age	anger	female	WC	old	task-faces/5Anger_Model1_1Female_1WC_2Old.mp4
142.415	0.917	rating	0.3851	age	anger	female	WC	old	n/a
142.865	0.467	rating_mouse_trajectory	0.3851	age	anger	female	WC	old	n/a
144.32	1.313	face	n/a	age	disgust	female	EA	old	task-faces/4Disgust_Model3_1Female_2EA_2Old.mp4
145.633	0.35	rating	0.3103	age	disgust	female	EA	old	n/a
145.833	0.15	rating_mouse_trajectory	0.3103	age	disgust	female	EA	old	n/a
147.555	1.313	face	n/a	age	surprise	female	African	old	task-faces/2Surprise_Model1_1Female_3African_2Old.mp4
148.868	1.6	rating	0.5752	age	surprise	female	African	old	n/a
148.918	1.55	rating_mouse_trajectory	0.5752	age	surprise	female	African	old	n/a
152.788	1.314	face	n/a	age	anger	female	EA	young	task-faces/5Anger_Model1_1Female_2EA_1Young.mp4
154.103	1.7	rating	0.373	age	anger	female	EA	young	n/a
155.003	0.8	rating_mouse_trajectory	0.373	age	anger	female	EA	young	n/a
