onset	duration	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
564.368375062943	0.605046987533569	target_response	correct	left	left	left	114
567.236111402512	0.2	valid_cue	correct	left	n/a	n/a	115
567.436185598373	0.241109371185303	target_response	correct	left	left	left	115
570.503997087479	0.2	valid_cue	correct	left	n/a	n/a	116
570.704072237015	0.333461761474609	target_response	correct	left	left	left	116
577.673337221146	0.2	valid_cue	correct	left	n/a	n/a	117
577.873411655426	0.435155391693115	target_response	correct	left	left	left	117
584.242454051971	0.2	invalid_cue	incorrect	left	n/a	n/a	118
584.442528963089	0.597733974456787	target_response	incorrect	left	right	left	118
592.112055063248	0.2	invalid_cue	incorrect	right	n/a	n/a	119
592.312129259109	0.706446647644043	target_response	incorrect	right	left	right	119
599.581506967545	0.2	invalid_cue	incorrect	left	n/a	n/a	120
599.781581640244	0.48272442817688	target_response	incorrect	left	right	left	120
