onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
8.367	0.2	posner	invalid_cue	correct	left	n/a	n/a	1
8.584	0.473	posner	target_response	correct	left	right	right	1
15.853	0.2	posner	invalid_cue	correct	right	n/a	n/a	2
16.053	0.34	posner	target_response	correct	right	left	left	2
22.122	0.2	posner	valid_cue	correct	left	n/a	n/a	3
22.322	0.37	posner	target_response	correct	left	left	left	3
25.59	0.2	posner	valid_cue	correct	left	n/a	n/a	4
25.79	0.375	posner	target_response	correct	left	left	left	4
33.059	0.2	posner	valid_cue	correct	right	n/a	n/a	5
33.259	0.361	posner	target_response	correct	right	right	right	5
39.929	0.2	posner	invalid_cue	correct	left	n/a	n/a	6
40.129	0.353	posner	target_response	correct	left	right	right	6
43.296	0.2	posner	valid_cue	correct	left	n/a	n/a	7
43.497	0.311	posner	target_response	correct	left	left	left	7
48.465	0.2	posner	valid_cue	correct	right	n/a	n/a	8
48.665	0.299	posner	target_response	correct	right	right	right	8
51.833	0.2	posner	invalid_cue	correct	left	n/a	n/a	9
52.033	0.394	posner	target_response	correct	left	right	right	9
58.402	0.2	posner	valid_cue	correct	right	n/a	n/a	10
58.602	0.281	posner	target_response	correct	right	right	right	10
61.87	0.2	posner	valid_cue	correct	right	n/a	n/a	11
62.07	0.31	posner	target_response	correct	right	right	right	11
66.338	0.2	posner	valid_cue	correct	left	n/a	n/a	12
66.538	0.325	posner	target_response	correct	left	left	left	12
71.207	0.2	posner	valid_cue	correct	left	n/a	n/a	13
71.407	0.334	posner	target_response	correct	left	left	left	13
74.575	0.2	posner	valid_cue	correct	left	n/a	n/a	14
74.775	0.337	posner	target_response	correct	left	left	left	14
78.343	0.2	posner	invalid_cue	correct	right	n/a	n/a	15
78.543	0.35	posner	target_response	correct	right	left	left	15
83.011	0.2	posner	valid_cue	correct	right	n/a	n/a	16
83.211	0.36	posner	target_response	correct	right	right	right	16
90.081	0.2	posner	valid_cue	correct	right	n/a	n/a	17
90.281	0.304	posner	target_response	correct	right	right	right	17
94.549	0.2	posner	invalid_cue	correct	left	n/a	n/a	18
94.749	0.314	posner	target_response	correct	left	right	right	18
100.018	0.2	posner	invalid_cue	correct	left	n/a	n/a	19
100.218	0.284	posner	target_response	correct	left	right	right	19
104.986	0.2	posner	invalid_cue	correct	left	n/a	n/a	20
105.186	0.302	posner	target_response	correct	left	right	right	20
111.155	0.2	posner	valid_cue	correct	right	n/a	n/a	21
111.355	0.321	posner	target_response	correct	right	right	right	21
116.124	0.2	posner	valid_cue	correct	right	n/a	n/a	22
116.324	0.272	posner	target_response	correct	right	right	right	22
119.291	0.2	posner	invalid_cue	correct	right	n/a	n/a	23
119.492	0.346	posner	target_response	correct	right	left	left	23
123.06	0.2	posner	invalid_cue	correct	left	n/a	n/a	24
123.26	0.335	posner	target_response	correct	left	right	right	24
126.127	0.2	posner	invalid_cue	correct	left	n/a	n/a	25
126.327	0.376	posner	target_response	correct	left	right	right	25
129.295	0.2	posner	invalid_cue	correct	left	n/a	n/a	26
129.495	0.34	posner	target_response	correct	left	right	right	26
132.463	0.2	posner	invalid_cue	correct	right	n/a	n/a	27
132.663	0.334	posner	target_response	correct	right	left	left	27
139.632	0.2	posner	invalid_cue	correct	left	n/a	n/a	28
139.832	0.308	posner	target_response	correct	left	right	right	28
143.2	0.2	posner	valid_cue	correct	left	n/a	n/a	29
143.4	0.315	posner	target_response	correct	left	left	left	29
148.369	0.2	posner	invalid_cue	correct	right	n/a	n/a	30
148.569	0.316	posner	target_response	correct	right	left	left	30
155.838	0.2	posner	valid_cue	correct	left	n/a	n/a	31
156.039	0.226	posner	target_response	correct	left	left	left	31
158.806	0.2	posner	valid_cue	correct	right	n/a	n/a	32
159.006	0.304	posner	target_response	correct	right	right	right	32
162.574	0.2	posner	invalid_cue	correct	right	n/a	n/a	33
162.774	0.325	posner	target_response	correct	right	left	left	33
165.542	0.2	posner	valid_cue	correct	left	n/a	n/a	34
165.742	0.35	posner	target_response	correct	left	left	left	34
168.81	0.2	posner	invalid_cue	correct	right	n/a	n/a	35
169.01	0.009	posner	target_response	correct	right	left	left	35
176.279	0.2	posner	valid_cue	correct	left	n/a	n/a	36
176.479	0.324	posner	target_response	correct	left	left	left	36
179.547	0.2	posner	valid_cue	correct	right	n/a	n/a	37
179.747	0.373	posner	target_response	correct	right	right	right	37
184.516	0.2	posner	invalid_cue	incorrect	left	n/a	n/a	38
184.716	0.263	posner	target_response	incorrect	left	right	left	38
190.685	0.2	posner	invalid_cue	correct	right	n/a	n/a	39
190.885	0.323	posner	target_response	correct	right	left	left	39
198.154	0.2	posner	valid_cue	correct	right	n/a	n/a	40
198.354	0.258	posner	target_response	correct	right	right	right	40
204.723	0.2	posner	invalid_cue	correct	left	n/a	n/a	41
204.923	0.279	posner	target_response	correct	left	right	right	41
211.893	0.2	posner	invalid_cue	correct	left	n/a	n/a	42
212.093	0.318	posner	target_response	correct	left	right	right	42
215.261	0.2	posner	invalid_cue	correct	left	n/a	n/a	43
215.461	0.288	posner	target_response	correct	left	right	right	43
218.629	0.2	posner	valid_cue	correct	left	n/a	n/a	44
218.829	0.359	posner	target_response	correct	left	left	left	44
224.597	0.2	posner	valid_cue	correct	right	n/a	n/a	45
224.798	0.246	posner	target_response	correct	right	right	right	45
232.067	0.2	posner	invalid_cue	correct	right	n/a	n/a	46
232.267	0.365	posner	target_response	correct	right	left	left	46
236.035	0.2	posner	valid_cue	correct	right	n/a	n/a	47
236.235	0.385	posner	target_response	correct	right	right	right	47
243.104	0.2	posner	invalid_cue	correct	right	n/a	n/a	48
243.304	0.321	posner	target_response	correct	right	left	left	48
246.572	0.2	posner	valid_cue	correct	right	n/a	n/a	49
246.772	0.34	posner	target_response	correct	right	right	right	49
251.341	0.2	posner	valid_cue	correct	right	n/a	n/a	50
251.541	0.312	posner	target_response	correct	right	right	right	50
254.309	0.2	posner	invalid_cue	correct	right	n/a	n/a	51
254.509	0.365	posner	target_response	correct	right	left	left	51
259.077	0.2	posner	invalid_cue	correct	left	n/a	n/a	52
259.277	0.35	posner	target_response	correct	left	right	right	52
265.846	0.2	posner	valid_cue	correct	right	n/a	n/a	53
266.046	0.315	posner	target_response	correct	right	right	right	53
270.014	0.2	posner	valid_cue	correct	left	n/a	n/a	54
270.214	0.314	posner	target_response	correct	left	left	left	54
274.683	0.2	posner	valid_cue	correct	right	n/a	n/a	55
274.883	0.286	posner	target_response	correct	right	right	right	55
277.951	0.2	posner	valid_cue	correct	left	n/a	n/a	56
278.151	0.26	posner	target_response	correct	left	left	left	56
287.121	0.2	posner	valid_cue	correct	left	n/a	n/a	57
287.321	0.257	posner	target_response	correct	left	left	left	57
290.289	0.2	posner	valid_cue	correct	left	n/a	n/a	58
290.489	0.289	posner	target_response	correct	left	left	left	58
293.657	0.2	posner	invalid_cue	correct	right	n/a	n/a	59
293.857	0.311	posner	target_response	correct	right	left	left	59
297.024	0.2	posner	valid_cue	incorrect	right	n/a	n/a	60
297.225	0.008	posner	target_response	incorrect	right	right	left	60
300.993	0.2	posner	valid_cue	correct	left	n/a	n/a	61
301.193	0.29	posner	target_response	correct	left	left	left	61
308.062	0.2	posner	valid_cue	correct	left	n/a	n/a	62
308.262	0.321	posner	target_response	correct	left	left	left	62
314.731	0.2	posner	valid_cue	correct	left	n/a	n/a	63
314.931	0.314	posner	target_response	correct	left	left	left	63
318.099	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
318.299	0.365	posner	target_response	correct	left	right	right	64
326.769	0.2	posner	valid_cue	correct	right	n/a	n/a	65
326.969	0.365	posner	target_response	correct	right	right	right	65
334.238	0.2	posner	valid_cue	correct	right	n/a	n/a	66
334.438	0.235	posner	target_response	correct	right	right	right	66
340.907	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
341.108	0.338	posner	target_response	correct	left	right	right	67
345.076	0.2	posner	valid_cue	correct	left	n/a	n/a	68
345.276	0.296	posner	target_response	correct	left	left	left	68
348.444	0.2	posner	valid_cue	correct	left	n/a	n/a	69
348.644	0.374	posner	target_response	correct	left	left	left	69
351.912	0.2	posner	valid_cue	correct	left	n/a	n/a	70
352.112	0.33	posner	target_response	correct	left	left	left	70
355.88	0.2	posner	valid_cue	correct	right	n/a	n/a	71
356.08	0.327	posner	target_response	correct	right	right	right	71
359.348	0.2	posner	valid_cue	correct	right	n/a	n/a	72
359.548	0.304	posner	target_response	correct	right	right	right	72
364.116	0.2	posner	invalid_cue	correct	right	n/a	n/a	73
364.316	0.396	posner	target_response	correct	right	left	left	73
368.685	0.2	posner	valid_cue	correct	right	n/a	n/a	74
368.885	0.273	posner	target_response	correct	right	right	right	74
374.553	0.2	posner	valid_cue	correct	right	n/a	n/a	75
374.753	0.313	posner	target_response	correct	right	right	right	75
382.023	0.2	posner	invalid_cue	correct	right	n/a	n/a	76
382.223	0.351	posner	target_response	correct	right	left	left	76
