onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	participant_response	reaction_time
8.049	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj182microscope.png	n/a	n/a
10.116	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj207pants.png	n/a	n/a
12.183	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj261scorpion.png	n/a	n/a
14.217	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj141hoof.png	n/a	n/a
16.268	1.034	memory	study	study	n/a	task-fractional/runtype-memory/obj114frog.png	n/a	n/a
18.336	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj021bed.png	n/a	n/a
20.37	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj265shoe.png	n/a	n/a
22.421	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj058chest.png	n/a	n/a
24.471	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj198octopus.png	n/a	n/a
26.522	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj275slingshot.png	n/a	n/a
28.556	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj339wig.png	n/a	n/a
30.59	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj031book.png	n/a	n/a
32.624	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj090drum.png	n/a	n/a
34.658	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj331watermelon.png	n/a	n/a
36.693	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj295teapot.png	n/a	n/a
38.727	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj130hammock.png	n/a	n/a
40.761	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj129hammer.png	n/a	n/a
42.795	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj324vase.png	n/a	n/a
44.829	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj022bell.png	n/a	n/a
46.863	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj342wing.png	n/a	n/a
48.897	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj243robot.png	n/a	n/a
50.931	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj299tent.png	n/a	n/a
52.965	1.017	memory	study	study	n/a	task-fractional/runtype-memory/obj270skeleton.png	n/a	n/a
54.999	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj263seahorse.png	n/a	n/a
57.05	1.017	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj267shower.png	n/a	n/a
59.084	1.034	memory	dummy	study_dummy	n/a	task-fractional/runtype-memory/obj335wheelbarrow.png	n/a	n/a
71.389	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
99.483	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
127.96	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
156.02	25.0	memory	distraction_math	math	n/a	n/a	n/a	n/a
189.5	1.185	memory	test	test_new	correct	task-fractional/runtype-memory/obj252ruler.png	new	n/a
192.184	0.833	memory	test	test_old	correct	task-fractional/runtype-memory/obj339wig.png	old	n/a
195.085	0.987	memory	test	test_new	correct	task-fractional/runtype-memory/obj326violin.png	new	n/a
198.036	0.677	memory	test	test_old	correct	task-fractional/runtype-memory/obj031book.png	old	n/a
201.054	1.001	memory	test	test_old	correct	task-fractional/runtype-memory/obj021bed.png	old	n/a
203.721	1.253	memory	test	test_new	correct	task-fractional/runtype-memory/obj134hat.png	new	n/a
206.639	1.057	memory	test	test_old	correct	task-fractional/runtype-memory/obj243robot.png	old	n/a
209.607	0.863	memory	test	test_new	correct	task-fractional/runtype-memory/obj310tractor.png	new	n/a
212.591	0.881	memory	test	test_new	correct	task-fractional/runtype-memory/obj168lion.png	new	n/a
215.326	1.117	memory	test	test_new	correct	task-fractional/runtype-memory/obj108flute.png	new	n/a
