onset	duration	trial_type	response_x	response_y	situation	context	modality	stim_file
7.816	12.676	narrative_presentation	n/a	n/a	Enmity of kin	prison	Audio	task-narratives/Narrative5Situation1.mp3
20.492	1.818	rating_feeling	847	595	Enmity of kin	prison	Audio	n/a
20.975	1.335	feeling_mouse_trajectory	847	595	Enmity of kin	prison	Audio	n/a
24.537	1.835	rating_expectation	607	375	Enmity of kin	prison	Audio	n/a
25.004	1.368	expectation_mouse_trajectory	607	375	Enmity of kin	prison	Audio	n/a
31.591	28.117	narrative_presentation	n/a	n/a	All sacrificed for passion	prison	Audio	task-narratives/Narrative5Situation2.mp3
59.707	2.502	rating_feeling	786	551	All sacrificed for passion	prison	Audio	n/a
60.224	1.985	feeling_mouse_trajectory	786	551	All sacrificed for passion	prison	Audio	n/a
63.734	2.518	rating_expectation	1157	610	All sacrificed for passion	prison	Audio	n/a
64.134	2.118	expectation_mouse_trajectory	1157	610	All sacrificed for passion	prison	Audio	n/a
70.788	13.319	narrative_presentation	n/a	n/a	Discovery of dishonour of loved one	prison	Audio	task-narratives/Narrative5Situation3.mp3
84.108	1.956	rating_feeling	710	510	Discovery of dishonour of loved one	prison	Audio	n/a
84.624	1.439	feeling_mouse_trajectory	710	510	Discovery of dishonour of loved one	prison	Audio	n/a
88.146	1.854	rating_expectation	809	580	Discovery of dishonour of loved one	prison	Audio	n/a
88.563	1.438	expectation_mouse_trajectory	809	580	Discovery of dishonour of loved one	prison	Audio	n/a
93.215	20.175	narrative_presentation	n/a	n/a	Crimes of love	park	Audio	task-narratives/Narrative5Situation4.mp3
113.391	2.351	rating_feeling	618	443	Crimes of love	park	Audio	n/a
114.391	1.351	feeling_mouse_trajectory	618	443	Crimes of love	park	Audio	n/a
117.42	2.843	rating_expectation	491	538	Crimes of love	park	Audio	n/a
117.887	2.377	expectation_mouse_trajectory	491	538	Crimes of love	park	Audio	n/a
126.493	14.13	narrative_presentation	n/a	n/a	Necessity of sacrificing loved ones	park	Audio	task-narratives/Narrative5Situation5.mp3
140.624	2.785	rating_feeling	584	379	Necessity of sacrificing loved ones	park	Audio	n/a
141.24	2.168	feeling_mouse_trajectory	584	379	Necessity of sacrificing loved ones	park	Audio	n/a
144.664	2.385	rating_expectation	602	358	Necessity of sacrificing loved ones	park	Audio	n/a
145.064	1.985	expectation_mouse_trajectory	602	358	Necessity of sacrificing loved ones	park	Audio	n/a
151.719	5.494	narrative_presentation	n/a	n/a	Adultery	park	Audio	task-narratives/Narrative5Situation6.mp3
157.213	3.185	rating_feeling	1199	619	Adultery	park	Audio	n/a
159.513	0.885	feeling_mouse_trajectory	1199	619	Adultery	park	Audio	n/a
