onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.809	3.304	cue	n/a	n/a	mentalizing	remember	n/a
6.113	5.508	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
11.712	4.7	rating	61.59	Strong	mentalizing	remember	n/a
12.812	3.6	rating_mouse_trajectory	61.59	Strong	mentalizing	remember	n/a
16.987	5.567	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-11_content-menrunning.mp4
22.616	4.237	rating	12.18	Moderate	mentalizing	remember	n/a
24.266	2.587	rating_mouse_trajectory	12.18	Moderate	mentalizing	remember	n/a
27.706	5.231	video	n/a	n/a	mentalizing	remember	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
33.003	2.151	rating	11.21	Moderate	mentalizing	remember	n/a
33.587	1.568	rating_mouse_trajectory	11.21	Moderate	mentalizing	remember	n/a
38.055	3.117	cue	n/a	n/a	likeability	n/a	n/a
41.172	4.086	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-05_content-parkour.mp4
45.325	3.051	rating	79.67	Very strong	likeability	n/a	n/a
45.925	2.451	rating_mouse_trajectory	79.67	Very strong	likeability	n/a	n/a
50.428	6.343	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
56.846	3.025	rating	69.97	Very strong	likeability	n/a	n/a
57.296	2.575	rating_mouse_trajectory	69.97	Very strong	likeability	n/a	n/a
61.954	5.499	video	n/a	n/a	likeability	n/a	task-shortvideos/ses-03_run-01_order-15_content-giving.mp4
67.517	2.488	rating	24.83	Moderate	likeability	n/a	n/a
68.15	1.854	rating_mouse_trajectory	24.83	Moderate	likeability	n/a	n/a
72.535	3.091	cue	n/a	n/a	mentalizing	danger	n/a
75.627	6.346	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
82.039	4.453	rating	23.84	Moderate	mentalizing	danger	n/a
82.922	3.569	rating_mouse_trajectory	23.84	Moderate	mentalizing	danger	n/a
87.121	5.3	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-07_content-youth.mp4
92.476	3.635	rating	20.82	Moderate	mentalizing	danger	n/a
93.859	2.252	rating_mouse_trajectory	20.82	Moderate	mentalizing	danger	n/a
97.608	5.112	video	n/a	n/a	mentalizing	danger	task-shortvideos/ses-03_run-01_order-06_content-war.mp4
102.78	4.424	rating	41.53	Strong	mentalizing	danger	n/a
103.563	3.641	rating_mouse_trajectory	41.53	Strong	mentalizing	danger	n/a
107.798	3.096	cue	n/a	n/a	similarity	n/a	n/a
110.894	5.843	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-03_content-bestfriendsweating.mp4
116.802	2.952	rating	23.74	Moderate	similarity	n/a	n/a
117.385	2.369	rating_mouse_trajectory	23.74	Moderate	similarity	n/a	n/a
121.908	5.164	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-13_content-wanderers.mp4
127.139	2.301	rating	20.79	Moderate	similarity	n/a	n/a
127.522	1.918	rating_mouse_trajectory	20.79	Moderate	similarity	n/a	n/a
132.237	6.34	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-17_content-freesolo.mp4
138.643	2.518	rating	24.55	Moderate	similarity	n/a	n/a
139.227	1.934	rating_mouse_trajectory	24.55	Moderate	similarity	n/a	n/a
143.679	3.09	cue	n/a	n/a	mentalizing	tired	n/a
146.769	5.002	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
151.832	3.672	rating	23.66	Moderate	mentalizing	tired	n/a
152.715	2.789	rating_mouse_trajectory	23.66	Moderate	mentalizing	tired	n/a
156.902	6.185	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-08_content-dancewithdeath.mp4
163.153	2.918	rating	5.43	Weak	mentalizing	tired	n/a
164.153	1.918	rating_mouse_trajectory	5.43	Weak	mentalizing	tired	n/a
168.261	5.563	video	n/a	n/a	mentalizing	tired	task-shortvideos/ses-03_run-01_order-20_content-cupstacking.mp4
173.89	3.452	rating	0.0	No sensation	mentalizing	tired	n/a
174.44	2.902	rating_mouse_trajectory	0.0	No sensation	mentalizing	tired	n/a
178.909	3.098	cue	n/a	n/a	similarity	n/a	n/a
182.007	5.048	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-01_content-visswar.mp4
187.112	2.843	rating	12.77	Moderate	similarity	n/a	n/a
187.578	2.376	rating_mouse_trajectory	12.77	Moderate	similarity	n/a	n/a
192.168	5.22	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-10_content-captureflag.mp4
197.449	2.501	rating	37.79	Strong	similarity	n/a	n/a
198.116	1.834	rating_mouse_trajectory	37.79	Strong	similarity	n/a	n/a
202.534	5.004	video	n/a	n/a	similarity	n/a	task-shortvideos/ses-03_run-01_order-12_content-photography.mp4
207.603	1.952	rating	9.95	Weak	similarity	n/a	n/a
207.819	1.735	rating_mouse_trajectory	9.95	Weak	similarity	n/a	n/a
212.638	3.111	cue	n/a	n/a	likeability	n/a	n/a
