onset	duration	trial_type	response_value	stim_file_TODO
2.778	51.947	video	n/a	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
57.076	2.261	rating_relevance	0.83	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
63.628	3.8	rating_happy	24.27	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
67.896	3.05	rating_sad	0.0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
71.765	1.9	rating_afraid	0.0	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
76.95	2.059	rating_disgusted	0.31	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
82.635	2.732	rating_warm	24.58	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
88.037	3.115	rating_engaged	38.96	task-alignvideo/ses-01_run-01_order-01_content-idiots.mp4
90.022	198.208	video	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
291.197	2.926	rating_relevance	68.23	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
296.466	3.171	rating_happy	42.92	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
301.668	3.357	rating_sad	0.31	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
304.853	1.532	rating_afraid	0.42	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
312.856	n/a	rating_disgusted	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
317.891	n/a	rating_warm	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
322.926	n/a	rating_engaged	n/a	task-alignvideo/ses-01_run-01_order-02_content-wanderers.mp4
323.481	60.886	video	n/a	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
388.151	3.744	rating_relevance	46.67	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
391.752	2.332	rating_happy	41.88	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
397.137	2.7	rating_sad	0.1	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
402.84	3.388	rating_afraid	0.21	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
405.974	1.503	rating_disgusted	0.21	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
412.993	3.501	rating_warm	42.81	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
417.612	3.1	rating_engaged	49.17	task-alignvideo/ses-01_run-01_order-03_content-lioncubs.mp4
419.558	38.769	video	n/a	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
461.245	2.875	rating_relevance	9.79	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
466.997	3.617	rating_happy	11.46	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
472.349	3.951	rating_sad	0.31	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
476.517	3.1	rating_afraid	5.1	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
479.952	1.516	rating_disgusted	0.21	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
486.421	2.967	rating_warm	0.31	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
491.473	3.005	rating_engaged	37.81	task-alignvideo/ses-01_run-01_order-04_content-parkour.mp4
