onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
228.627	0.2	posner	valid_cue	correct	left	n/a	n/a	44
228.827	0.393	posner	target_response	correct	left	left	left	44
232.995	0.2	posner	valid_cue	correct	right	n/a	n/a	45
233.195	0.343	posner	target_response	correct	right	right	right	45
241.265	0.2	posner	valid_cue	correct	right	n/a	n/a	46
241.465	0.371	posner	target_response	correct	right	right	right	46
246.434	0.2	posner	valid_cue	correct	left	n/a	n/a	47
246.634	0.358	posner	target_response	correct	left	left	left	47
249.401	0.2	posner	invalid_cue	correct	right	n/a	n/a	48
249.601	0.439	posner	target_response	correct	right	left	left	48
254.57	0.2	posner	invalid_cue	correct	left	n/a	n/a	49
254.77	0.337	posner	target_response	correct	left	right	right	49
261.739	0.2	posner	invalid_cue	correct	left	n/a	n/a	50
261.939	0.348	posner	target_response	correct	left	right	right	50
267.708	0.2	posner	invalid_cue	correct	right	n/a	n/a	51
267.908	0.383	posner	target_response	correct	right	left	left	51
275.178	0.2	posner	invalid_cue	correct	right	n/a	n/a	52
275.378	0.382	posner	target_response	correct	right	left	left	52
280.647	0.2	posner	valid_cue	correct	right	n/a	n/a	53
280.847	0.386	posner	target_response	correct	right	right	right	53
288.116	0.2	posner	invalid_cue	correct	right	n/a	n/a	54
288.316	0.368	posner	target_response	correct	right	left	left	54
291.684	0.2	posner	valid_cue	correct	left	n/a	n/a	55
291.884	0.603	posner	target_response	correct	left	left	left	55
295.152	0.2	posner	invalid_cue	correct	right	n/a	n/a	56
295.352	0.379	posner	target_response	correct	right	left	left	56
301.321	0.2	posner	valid_cue	correct	left	n/a	n/a	57
301.521	0.383	posner	target_response	correct	left	left	left	57
306.49	0.2	posner	invalid_cue	correct	left	n/a	n/a	58
306.69	0.342	posner	target_response	correct	left	right	right	58
309.557	0.2	posner	invalid_cue	correct	left	n/a	n/a	59
309.758	0.424	posner	target_response	correct	left	right	right	59
313.426	0.2	posner	valid_cue	correct	right	n/a	n/a	60
313.626	0.44	posner	target_response	correct	right	right	right	60
317.794	0.2	posner	valid_cue	correct	left	n/a	n/a	61
317.994	0.379	posner	target_response	correct	left	left	left	61
321.262	0.2	posner	invalid_cue	correct	right	n/a	n/a	62
321.462	0.493	posner	target_response	correct	right	left	left	62
328.731	0.2	posner	invalid_cue	correct	left	n/a	n/a	63
328.931	0.471	posner	target_response	correct	left	right	right	63
331.799	0.2	posner	invalid_cue	correct	left	n/a	n/a	64
331.999	0.36	posner	target_response	correct	left	right	right	64
339.269	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
339.469	0.359	posner	target_response	correct	right	left	left	65
345.438	0.2	posner	invalid_cue	correct	right	n/a	n/a	66
345.638	0.367	posner	target_response	correct	right	left	left	66
348.505	0.2	posner	valid_cue	correct	right	n/a	n/a	67
348.706	0.48	posner	target_response	correct	right	right	right	67
352.274	0.2	posner	valid_cue	correct	right	n/a	n/a	68
352.474	0.335	posner	target_response	correct	right	right	right	68
356.642	0.2	posner	valid_cue	correct	left	n/a	n/a	69
356.842	0.428	posner	target_response	correct	left	left	left	69
360.71	0.2	posner	valid_cue	correct	left	n/a	n/a	70
360.91	0.285	posner	target_response	correct	left	left	left	70
364.378	0.2	posner	valid_cue	correct	left	n/a	n/a	71
364.578	0.356	posner	target_response	correct	left	left	left	71
369.747	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
369.947	0.423	posner	target_response	correct	left	right	right	72
378.117	0.2	posner	valid_cue	correct	left	n/a	n/a	73
378.317	0.359	posner	target_response	correct	left	left	left	73
381.385	0.2	posner	valid_cue	correct	left	n/a	n/a	74
381.585	0.436	posner	target_response	correct	left	left	left	74
385.253	0.2	posner	invalid_cue	correct	left	n/a	n/a	75
385.453	0.351	posner	target_response	correct	left	right	right	75
391.222	0.2	posner	valid_cue	correct	right	n/a	n/a	76
391.422	0.28	posner	target_response	correct	right	right	right	76
394.189	0.2	posner	valid_cue	correct	left	n/a	n/a	77
394.39	0.49	posner	target_response	correct	left	left	left	77
397.257	0.2	posner	valid_cue	correct	left	n/a	n/a	78
397.457	0.341	posner	target_response	correct	left	left	left	78
401.225	0.2	posner	invalid_cue	correct	left	n/a	n/a	79
401.425	0.419	posner	target_response	correct	left	right	right	79
406.177	0.2	posner	valid_cue	correct	left	n/a	n/a	80
406.377	0.462	posner	target_response	correct	left	left	left	80
409.345	0.2	posner	invalid_cue	correct	left	n/a	n/a	81
409.545	0.383	posner	target_response	correct	left	right	right	81
412.513	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
412.713	0.373	posner	target_response	correct	right	left	left	82
415.964	0.2	posner	invalid_cue	correct	left	n/a	n/a	83
416.164	0.373	posner	target_response	correct	left	right	right	83
420.233	0.2	posner	invalid_cue	correct	left	n/a	n/a	84
420.433	0.364	posner	target_response	correct	left	right	right	84
427.702	0.2	posner	valid_cue	correct	left	n/a	n/a	85
427.902	0.467	posner	target_response	correct	left	left	left	85
434.171	0.2	posner	invalid_cue	correct	right	n/a	n/a	86
434.371	0.374	posner	target_response	correct	right	left	left	86
437.239	0.2	posner	invalid_cue	correct	right	n/a	n/a	87
437.439	0.338	posner	target_response	correct	right	left	left	87
444.709	0.2	posner	valid_cue	correct	left	n/a	n/a	88
444.909	0.449	posner	target_response	correct	left	left	left	88
449.277	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
449.477	0.324	posner	target_response	correct	left	right	right	89
455.446	0.2	posner	valid_cue	correct	right	n/a	n/a	90
455.646	0.287	posner	target_response	correct	right	right	right	90
460.615	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
460.815	0.392	posner	target_response	correct	right	left	left	91
465.683	0.2	posner	valid_cue	correct	left	n/a	n/a	92
465.883	0.331	posner	target_response	correct	left	left	left	92
468.951	0.2	posner	valid_cue	correct	left	n/a	n/a	93
469.151	0.501	posner	target_response	correct	left	left	left	93
475.32	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
475.52	0.445	posner	target_response	correct	left	right	right	94
481.889	0.2	posner	valid_cue	correct	left	n/a	n/a	95
482.089	0.403	posner	target_response	correct	left	left	left	95
485.157	0.2	posner	valid_cue	correct	left	n/a	n/a	96
485.357	0.539	posner	target_response	correct	left	left	left	96
489.726	0.2	posner	valid_cue	correct	right	n/a	n/a	97
489.926	0.332	posner	target_response	correct	right	right	right	97
492.993	0.2	posner	valid_cue	correct	left	n/a	n/a	98
493.194	0.337	posner	target_response	correct	left	left	left	98
500.463	0.2	posner	invalid_cue	correct	left	n/a	n/a	99
500.663	0.309	posner	target_response	correct	left	right	right	99
506.032	0.2	posner	valid_cue	correct	right	n/a	n/a	100
506.232	0.295	posner	target_response	correct	right	right	right	100
509.4	0.2	posner	valid_cue	correct	right	n/a	n/a	101
509.6	0.287	posner	target_response	correct	right	right	right	101
512.568	0.2	posner	invalid_cue	correct	right	n/a	n/a	102
512.768	0.431	posner	target_response	correct	right	left	left	102
516.536	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
516.736	0.35	posner	target_response	correct	left	right	right	103
520.104	0.2	posner	valid_cue	correct	right	n/a	n/a	104
520.304	0.32	posner	target_response	correct	right	right	right	104
523.672	0.2	posner	valid_cue	correct	left	n/a	n/a	105
523.872	0.332	posner	target_response	correct	left	left	left	105
527.04	0.2	posner	valid_cue	correct	left	n/a	n/a	106
527.24	0.263	posner	target_response	correct	left	left	left	106
530.208	0.2	posner	valid_cue	correct	right	n/a	n/a	107
530.408	0.36	posner	target_response	correct	right	right	right	107
534.176	0.2	posner	valid_cue	correct	left	n/a	n/a	108
534.376	0.403	posner	target_response	correct	left	left	left	108
537.827	0.2	posner	valid_cue	correct	right	n/a	n/a	109
538.027	0.486	posner	target_response	correct	right	right	right	109
545.297	0.2	posner	valid_cue	incorrect	right	n/a	n/a	110
545.497	0.291	posner	target_response	incorrect	right	right	left	110
549.865	0.2	posner	valid_cue	correct	right	n/a	n/a	111
550.065	0.347	posner	target_response	correct	right	right	right	111
554.433	0.2	posner	valid_cue	correct	right	n/a	n/a	112
554.633	0.308	posner	target_response	correct	right	right	right	112
557.701	0.2	posner	invalid_cue	correct	right	n/a	n/a	113
557.901	0.376	posner	target_response	correct	right	left	left	113
560.969	0.2	posner	valid_cue	correct	right	n/a	n/a	114
561.169	0.31	posner	target_response	correct	right	right	right	114
567.138	0.2	posner	valid_cue	correct	left	n/a	n/a	115
567.338	0.337	posner	target_response	correct	left	left	left	115
574.007	0.2	posner	valid_cue	correct	left	n/a	n/a	116
574.207	0.33	posner	target_response	correct	left	left	left	116
581.477	0.2	posner	invalid_cue	correct	right	n/a	n/a	117
581.677	0.36	posner	target_response	correct	right	left	left	117
588.446	0.2	posner	invalid_cue	correct	right	n/a	n/a	118
588.646	0.385	posner	target_response	correct	right	left	left	118
595.916	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
596.116	0.387	posner	target_response	correct	right	left	left	119
599.084	0.2	posner	invalid_cue	correct	left	n/a	n/a	120
599.284	0.48	posner	target_response	correct	left	right	right	120
