onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.862	1.359	face	n/a	sex	anger	male	African	young	task-faces/5Anger_Model5_2Male_3African_1Young.mp4
5.222	1.833	rating	0.2496	sex	anger	male	African	young	n/a
6.238	0.817	rating_mouse_trajectory	0.2496	sex	anger	male	African	young	n/a
7.243	2.064	face	n/a	sex	pleasure	male	WC	young	task-faces/8Pleasure_Model4_2Male_1WC_1Young.mp4
9.306	0.789	rating	0.2577	sex	pleasure	male	WC	young	n/a
9.606	0.489	rating_mouse_trajectory	0.2577	sex	pleasure	male	WC	young	n/a
11.249	2.042	face	n/a	sex	pain	female	WC	young	task-faces/7Pain_Model1_1Female_1WC_1Young.mp4
13.291	0.886	rating	0.729	sex	pain	female	WC	young	n/a
13.608	0.57	rating_mouse_trajectory	0.729	sex	pain	female	WC	young	n/a
16.233	1.327	face	n/a	sex	happy	female	WC	young	task-faces/1Happy_Model5_1Female_1WC_1Young.mp4
17.56	1.669	rating	0.2638	sex	happy	female	WC	young	n/a
18.41	0.819	rating_mouse_trajectory	0.2638	sex	happy	female	WC	young	n/a
19.482	1.329	face	n/a	sex	anger	female	African	young	task-faces/5Anger_Model1_1Female_3African_1Young.mp4
20.811	1.402	rating	0.0635	sex	anger	female	African	young	n/a
21.244	0.969	rating_mouse_trajectory	0.0635	sex	anger	female	African	young	n/a
26.768	1.312	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
28.08	0.852	rating	0.0	sex	surprise	female	African	old	n/a
28.513	0.418	rating_mouse_trajectory	0.0	sex	surprise	female	African	old	n/a
30.004	1.311	face	n/a	sex	fear	female	WC	old	task-faces/3Fear_Model5_1Female_1WC_2Old.mp4
31.315	0.835	rating	0.3022	sex	fear	female	WC	old	n/a
31.665	0.485	rating_mouse_trajectory	0.3022	sex	fear	female	WC	old	n/a
33.221	1.329	face	n/a	sex	disgust	female	EA	young	task-faces/4Disgust_Model4_1Female_2EA_1Young.mp4
34.549	0.635	rating	0.9939	sex	disgust	female	EA	young	n/a
34.683	0.501	rating_mouse_trajectory	0.9939	sex	disgust	female	EA	young	n/a
36.465	1.302	face	n/a	sex	anger	male	EA	young	task-faces/5Anger_Model2_2Male_2EA_1Young.mp4
37.767	0.751	rating	0.0	sex	anger	male	EA	young	n/a
38.117	0.401	rating_mouse_trajectory	0.0	sex	anger	male	EA	young	n/a
39.69	1.311	face	n/a	sex	happy	female	EA	old	task-faces/1Happy_Model3_1Female_2EA_2Old.mp4
41.002	0.592	rating	1.0	sex	happy	female	EA	old	n/a
41.068	0.526	rating_mouse_trajectory	1.0	sex	happy	female	EA	old	n/a
44.925	1.312	face	n/a	sex	surprise	female	African	young	task-faces/2Surprise_Model5_1Female_3African_1Young.mp4
46.237	1.774	rating	0.9798	sex	surprise	female	African	young	n/a
46.987	1.024	rating_mouse_trajectory	0.9798	sex	surprise	female	African	young	n/a
49.161	1.311	face	n/a	sex	happy	female	African	old	task-faces/1Happy_Model3_1Female_3African_2Old.mp4
50.472	1.506	rating	0.0	sex	happy	female	African	old	n/a
51.322	0.656	rating_mouse_trajectory	0.0	sex	happy	female	African	old	n/a
54.397	2.044	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
56.441	1.403	rating	0.0574	sex	pleasure	female	African	young	n/a
57.291	0.553	rating_mouse_trajectory	0.0574	sex	pleasure	female	African	young	n/a
59.365	2.045	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
61.409	0.951	rating	0.9919	sex	pain	female	EA	old	n/a
61.826	0.535	rating_mouse_trajectory	0.9919	sex	pain	female	EA	old	n/a
64.315	1.312	face	n/a	sex	sad	male	WC	old	task-faces/6Sad_Model2_2Male_1WC_2Old.mp4
65.627	0.901	rating	0.0	sex	sad	male	WC	old	n/a
66.111	0.418	rating_mouse_trajectory	0.0	sex	sad	male	WC	old	n/a
68.55	1.313	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
69.862	0.968	rating	0.9535	sex	sad	female	African	old	n/a
70.362	0.468	rating_mouse_trajectory	0.9535	sex	sad	female	African	old	n/a
72.787	1.311	face	n/a	sex	sad	female	African	young	task-faces/6Sad_Model3_1Female_3African_1Young.mp4
74.097	0.918	rating	1.0	sex	sad	female	African	young	n/a
74.481	0.535	rating_mouse_trajectory	1.0	sex	sad	female	African	young	n/a
77.004	1.311	face	n/a	sex	fear	male	WC	young	task-faces/3Fear_Model4_2Male_1WC_1Young.mp4
78.316	0.835	rating	0.0	sex	fear	male	WC	young	n/a
78.682	0.468	rating_mouse_trajectory	0.0	sex	fear	male	WC	young	n/a
83.222	1.312	face	n/a	sex	happy	male	WC	old	task-faces/1Happy_Model3_2Male_1WC_2Old.mp4
84.535	1.118	rating	0.0231	sex	happy	male	WC	old	n/a
85.235	0.418	rating_mouse_trajectory	0.0231	sex	happy	male	WC	old	n/a
86.465	1.304	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
87.769	0.858	rating	0.002	sex	fear	male	WC	old	n/a
88.286	0.341	rating_mouse_trajectory	0.002	sex	fear	male	WC	old	n/a
90.699	1.321	face	n/a	sex	disgust	female	WC	young	task-faces/4Disgust_Model2_1Female_1WC_1Young.mp4
92.021	0.807	rating	1.0	sex	disgust	female	WC	young	n/a
92.154	0.673	rating_mouse_trajectory	1.0	sex	disgust	female	WC	young	n/a
93.944	2.045	face	n/a	sex	pain	male	EA	old	task-faces/7Pain_Model3_2Male_2EA_2Old.mp4
95.989	0.938	rating	0.9838	sex	pain	male	EA	old	n/a
96.039	0.888	rating_mouse_trajectory	0.9838	sex	pain	male	EA	old	n/a
98.916	1.308	face	n/a	sex	anger	female	WC	old	task-faces/5Anger_Model4_1Female_1WC_2Old.mp4
100.224	1.404	rating	0.9697	sex	anger	female	WC	old	n/a
100.824	0.804	rating_mouse_trajectory	0.9697	sex	anger	female	WC	old	n/a
103.15	1.309	face	n/a	sex	sad	female	WC	old	task-faces/6Sad_Model2_1Female_1WC_2Old.mp4
104.459	1.768	rating	0.9575	sex	sad	female	WC	old	n/a
104.525	1.702	rating_mouse_trajectory	0.9575	sex	sad	female	WC	old	n/a
107.365	2.046	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
109.41	0.918	rating	1.0	sex	pain	female	African	old	n/a
109.794	0.535	rating_mouse_trajectory	1.0	sex	pain	female	African	old	n/a
111.316	1.312	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
112.628	0.802	rating	0.0	sex	disgust	male	African	old	n/a
113.012	0.418	rating_mouse_trajectory	0.0	sex	disgust	male	African	old	n/a
114.548	1.315	face	n/a	sex	happy	male	African	old	task-faces/1Happy_Model5_2Male_3African_2Old.mp4
115.863	0.752	rating	0.0	sex	happy	male	African	old	n/a
