onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.824	3.157	cue	n/a	n/a	likeability	n/a	n/a
5.981	4.08	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
10.16	2.643	rating	48.52	Strong	likeability	n/a	n/a
10.51	2.293	rating_mouse_trajectory	48.52	Strong	likeability	n/a	n/a
15.28	6.34	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
21.681	2.106	rating	50.06	Strong	likeability	n/a	n/a
21.748	2.039	rating_mouse_trajectory	50.06	Strong	likeability	n/a	n/a
26.759	5.494	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
32.319	4.019	rating	28.67	Moderate	likeability	n/a	n/a
35.152	1.185	rating_mouse_trajectory	28.67	Moderate	likeability	n/a	n/a
37.354	3.143	cue	n/a	n/a	similarity	n/a	n/a
40.497	5.01	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
45.59	1.851	rating	16.77	Moderate	similarity	n/a	n/a
45.64	1.801	rating_mouse_trajectory	16.77	Moderate	similarity	n/a	n/a
50.699	5.046	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
55.811	3.143	rating	28.85	Moderate	similarity	n/a	n/a
56.577	2.376	rating_mouse_trajectory	28.85	Moderate	similarity	n/a	n/a
60.895	5.225	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
66.181	2.939	rating	42.0	Strong	similarity	n/a	n/a
66.831	2.289	rating_mouse_trajectory	42.0	Strong	similarity	n/a	n/a
71.2	3.12	cue	n/a	n/a	mentalizing	remember	n/a
74.32	5.216	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
79.603	4.769	rating	16.68	Moderate	mentalizing	remember	n/a
80.77	3.602	rating_mouse_trajectory	16.68	Moderate	mentalizing	remember	n/a
84.987	5.553	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
90.607	3.752	rating	31.08	Strong	mentalizing	remember	n/a
91.524	2.835	rating_mouse_trajectory	31.08	Strong	mentalizing	remember	n/a
95.687	5.508	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
101.261	4.983	rating	87.27	Very strong	mentalizing	remember	n/a
101.461	4.783	rating_mouse_trajectory	87.27	Very strong	mentalizing	remember	n/a
106.296	3.116	cue	n/a	n/a	similarity	n/a	n/a
109.412	5.791	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
115.266	3.004	rating	77.02	Very strong	similarity	n/a	n/a
116.083	2.187	rating_mouse_trajectory	77.02	Very strong	similarity	n/a	n/a
