onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.829	1.321	face	n/a	sex	surprise	female	African	old	task-faces/2Surprise_Model4_1Female_3African_2Old.mp4
5.15	1.65	rating	0.0101	sex	surprise	female	African	old	n/a
5.75	1.05	rating_mouse_trajectory	0.0101	sex	surprise	female	African	old	n/a
7.208	1.31	face	n/a	sex	disgust	male	EA	young	task-faces/4Disgust_Model4_2Male_2EA_1Young.mp4
8.518	1.867	rating	0.0283	sex	disgust	male	EA	young	n/a
8.835	1.55	rating_mouse_trajectory	0.0283	sex	disgust	male	EA	young	n/a
10.457	1.313	face	n/a	sex	sad	female	WC	young	task-faces/6Sad_Model4_1Female_1WC_1Young.mp4
11.769	1.8	rating	0.0655	sex	sad	female	WC	young	n/a
12.303	1.267	rating_mouse_trajectory	0.0655	sex	sad	female	WC	young	n/a
14.706	2.048	face	n/a	sex	pleasure	male	EA	old	task-faces/8Pleasure_Model5_2Male_2EA_2Old.mp4
16.754	0.4	rating	0.0	sex	pleasure	male	EA	old	n/a
17.038	0.117	rating_mouse_trajectory	0.0	sex	pleasure	male	EA	old	n/a
18.684	2.056	face	n/a	sex	pain	male	EA	young	task-faces/7Pain_Model1_2Male_2EA_1Young.mp4
20.739	0.3	rating	0.0	sex	pain	male	EA	young	n/a
20.956	0.083	rating_mouse_trajectory	0.0	sex	pain	male	EA	young	n/a
26.689	2.037	face	n/a	sex	pleasure	female	African	young	task-faces/8Pleasure_Model1_1Female_3African_1Young.mp4
28.726	1.467	rating	0.0546	sex	pleasure	female	African	young	n/a
29.459	0.733	rating_mouse_trajectory	0.0546	sex	pleasure	female	African	young	n/a
30.654	1.306	face	n/a	sex	surprise	female	EA	young	task-faces/2Surprise_Model5_1Female_2EA_1Young.mp4
31.96	1.2	rating	0.0384	sex	surprise	female	EA	young	n/a
32.36	0.8	rating_mouse_trajectory	0.0384	sex	surprise	female	EA	young	n/a
33.883	1.311	face	n/a	sex	disgust	female	African	old	task-faces/4Disgust_Model5_1Female_3African_2Old.mp4
35.195	1.433	rating	0.0162	sex	disgust	female	African	old	n/a
35.545	1.083	rating_mouse_trajectory	0.0162	sex	disgust	female	African	old	n/a
37.118	1.311	face	n/a	sex	fear	female	African	young	task-faces/3Fear_Model2_1Female_3African_1Young.mp4
38.429	1.633	rating	0.0392	sex	fear	female	African	young	n/a
38.879	1.183	rating_mouse_trajectory	0.0392	sex	fear	female	African	young	n/a
40.354	2.044	face	n/a	sex	pain	female	EA	old	task-faces/7Pain_Model2_1Female_2EA_2Old.mp4
42.397	1.5	rating	0.0	sex	pain	female	EA	old	n/a
42.497	1.4	rating_mouse_trajectory	0.0	sex	pain	female	EA	old	n/a
46.304	1.312	face	n/a	sex	fear	female	WC	young	task-faces/3Fear_Model5_1Female_1WC_1Young.mp4
47.616	1.733	rating	0.0858	sex	fear	female	WC	young	n/a
48.283	1.067	rating_mouse_trajectory	0.0858	sex	fear	female	WC	young	n/a
50.522	1.312	face	n/a	sex	happy	female	EA	young	task-faces/1Happy_Model5_1Female_2EA_1Young.mp4
51.834	1.717	rating	0.1404	sex	happy	female	EA	young	n/a
52.434	1.117	rating_mouse_trajectory	0.1404	sex	happy	female	EA	young	n/a
55.755	2.048	face	n/a	sex	pain	female	African	old	task-faces/7Pain_Model5_1Female_3African_2Old.mp4
57.803	1.083	rating	0.1444	sex	pain	female	African	old	n/a
58.22	0.667	rating_mouse_trajectory	0.1444	sex	pain	female	African	old	n/a
60.722	1.299	face	n/a	sex	disgust	female	African	young	task-faces/4Disgust_Model5_1Female_3African_1Young.mp4
62.021	1.65	rating	0.0405	sex	disgust	female	African	young	n/a
62.521	1.15	rating_mouse_trajectory	0.0405	sex	disgust	female	African	young	n/a
64.929	1.311	face	n/a	sex	surprise	male	WC	old	task-faces/2Surprise_Model2_2Male_1WC_2Old.mp4
66.24	0.433	rating	0.0	sex	surprise	male	WC	old	n/a
66.606	0.067	rating_mouse_trajectory	0.0	sex	surprise	male	WC	old	n/a
69.155	1.303	face	n/a	sex	sad	female	African	old	task-faces/6Sad_Model1_1Female_3African_2Old.mp4
70.458	1.767	rating	0.3224	sex	sad	female	African	old	n/a
71.358	0.867	rating_mouse_trajectory	0.3224	sex	sad	female	African	old	n/a
73.381	2.045	face	n/a	sex	pleasure	female	WC	old	task-faces/8Pleasure_Model3_1Female_1WC_2Old.mp4
75.426	1.633	rating	0.1828	sex	pleasure	female	WC	old	n/a
75.91	1.15	rating_mouse_trajectory	0.1828	sex	pleasure	female	WC	old	n/a
78.35	1.311	face	n/a	sex	surprise	male	African	old	task-faces/2Surprise_Model2_2Male_3African_2Old.mp4
79.661	0.333	rating	0.0	sex	surprise	male	African	old	n/a
79.945	0.05	rating_mouse_trajectory	0.0	sex	surprise	male	African	old	n/a
84.585	1.311	face	n/a	sex	disgust	male	EA	old	task-faces/4Disgust_Model2_2Male_2EA_2Old.mp4
85.897	0.85	rating	0.2536	sex	disgust	male	EA	old	n/a
86.664	0.083	rating_mouse_trajectory	0.2536	sex	disgust	male	EA	old	n/a
87.802	1.313	face	n/a	sex	happy	female	African	young	task-faces/1Happy_Model3_1Female_3African_1Young.mp4
89.115	0.367	rating	0.0	sex	happy	female	African	young	n/a
89.398	0.083	rating_mouse_trajectory	0.0	sex	happy	female	African	young	n/a
92.02	1.313	face	n/a	sex	fear	female	African	old	task-faces/3Fear_Model3_1Female_3African_2Old.mp4
93.333	0.833	rating	0.0	sex	fear	female	African	old	n/a
93.633	0.533	rating_mouse_trajectory	0.0	sex	fear	female	African	old	n/a
95.255	1.313	face	n/a	sex	fear	male	WC	old	task-faces/3Fear_Model3_2Male_1WC_2Old.mp4
96.568	1.685	rating	0.0	sex	fear	male	WC	old	n/a
96.734	1.518	rating_mouse_trajectory	0.0	sex	fear	male	WC	old	n/a
99.488	1.314	face	n/a	sex	disgust	male	African	young	task-faces/4Disgust_Model1_2Male_3African_1Young.mp4
100.802	1.667	rating	0.0271	sex	disgust	male	African	young	n/a
101.552	0.917	rating_mouse_trajectory	0.0271	sex	disgust	male	African	young	n/a
103.722	1.316	face	n/a	sex	fear	male	African	old	task-faces/3Fear_Model1_2Male_3African_2Old.mp4
105.037	1.383	rating	0.0222	sex	fear	male	African	old	n/a
105.221	1.2	rating_mouse_trajectory	0.0222	sex	fear	male	African	old	n/a
107.961	1.311	face	n/a	sex	surprise	female	EA	old	task-faces/2Surprise_Model3_1Female_2EA_2Old.mp4
109.272	1.017	rating	0.2172	sex	surprise	female	EA	old	n/a
109.756	0.533	rating_mouse_trajectory	0.2172	sex	surprise	female	EA	old	n/a
111.188	1.303	face	n/a	sex	disgust	male	African	old	task-faces/4Disgust_Model5_2Male_3African_2Old.mp4
112.49	1.517	rating	0.0	sex	disgust	male	African	old	n/a
113.957	0.05	rating_mouse_trajectory	0.0	sex	disgust	male	African	old	n/a
114.396	1.312	face	n/a	sex	sad	male	African	old	task-faces/6Sad_Model1_2Male_3African_2Old.mp4
115.708	1.767	rating	0.0109	sex	sad	male	African	old	n/a
116.175	1.3	rating_mouse_trajectory	0.0109	sex	sad	male	African	old	n/a
117.631	1.311	face	n/a	sex	disgust	female	EA	old	task-faces/4Disgust_Model5_1Female_2EA_2Old.mp4
118.943	1.833	rating	0.1444	sex	disgust	female	EA	old	n/a
118.993	1.783	rating_mouse_trajectory	0.1444	sex	disgust	female	EA	old	n/a
121.866	2.045	face	n/a	sex	pleasure	male	African	young	task-faces/8Pleasure_Model3_2Male_3African_1Young.mp4
