onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	button_press	trial_index
241.963	0.631	posner	target_response	correct	right	left	left	49
247.031	0.2	posner	valid_cue	correct	right	n/a	n/a	50
247.231	0.473	posner	target_response	correct	right	right	right	50
253.3	0.2	posner	valid_cue	correct	right	n/a	n/a	51
253.5	0.557	posner	target_response	correct	right	right	right	51
260.77	0.2	posner	invalid_cue	correct	left	n/a	n/a	52
260.97	0.658	posner	target_response	correct	left	right	right	52
265.338	0.2	posner	invalid_cue	correct	left	n/a	n/a	53
265.538	0.622	posner	target_response	correct	left	right	right	53
269.306	0.2	posner	invalid_cue	correct	left	n/a	n/a	54
269.506	0.65	posner	target_response	correct	left	right	right	54
276.776	0.2	posner	valid_cue	correct	right	n/a	n/a	55
276.976	0.6	posner	target_response	correct	right	right	right	55
281.344	0.2	posner	invalid_cue	correct	right	n/a	n/a	56
281.544	0.678	posner	target_response	correct	right	left	left	56
286.813	0.2	posner	invalid_cue	correct	left	n/a	n/a	57
287.013	0.704	posner	target_response	correct	left	right	right	57
292.782	0.2	posner	invalid_cue	correct	right	n/a	n/a	58
292.982	0.463	posner	target_response	correct	right	left	left	58
296.05	0.2	posner	invalid_cue	correct	right	n/a	n/a	59
296.25	0.608	posner	target_response	correct	right	left	left	59
301.218	0.2	posner	valid_cue	correct	left	n/a	n/a	60
301.418	0.452	posner	target_response	correct	left	left	left	60
305.887	0.2	posner	valid_cue	correct	left	n/a	n/a	61
306.087	0.478	posner	target_response	correct	left	left	left	61
311.355	0.2	posner	valid_cue	correct	right	n/a	n/a	62
311.555	0.524	posner	target_response	correct	right	right	right	62
314.423	0.2	posner	valid_cue	correct	right	n/a	n/a	63
314.623	0.552	posner	target_response	correct	right	right	right	63
320.492	0.2	posner	valid_cue	correct	left	n/a	n/a	64
320.692	0.68	posner	target_response	correct	left	left	left	64
326.861	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
327.061	0.525	posner	target_response	correct	right	left	left	65
330.229	0.2	posner	valid_cue	correct	right	n/a	n/a	66
330.429	0.539	posner	target_response	correct	right	right	right	66
333.197	0.2	posner	valid_cue	correct	right	n/a	n/a	67
333.397	0.563	posner	target_response	correct	right	right	right	67
336.265	0.2	posner	invalid_cue	correct	right	n/a	n/a	68
336.465	0.526	posner	target_response	correct	right	left	left	68
341.433	0.2	posner	valid_cue	correct	left	n/a	n/a	69
341.633	0.542	posner	target_response	correct	left	left	left	69
344.401	0.2	posner	valid_cue	correct	left	n/a	n/a	70
344.601	0.523	posner	target_response	correct	left	left	left	70
351.871	0.2	posner	invalid_cue	correct	left	n/a	n/a	71
352.071	0.614	posner	target_response	correct	left	right	right	71
359.34	0.2	posner	valid_cue	correct	left	n/a	n/a	72
359.54	0.467	posner	target_response	correct	left	left	left	72
362.708	0.2	posner	valid_cue	correct	right	n/a	n/a	73
362.908	0.547	posner	target_response	correct	right	right	right	73
365.876	0.2	posner	invalid_cue	correct	right	n/a	n/a	74
366.076	0.51	posner	target_response	correct	right	left	left	74
370.344	0.2	posner	valid_cue	correct	left	n/a	n/a	75
370.544	0.514	posner	target_response	correct	left	left	left	75
377.814	0.2	posner	valid_cue	correct	left	n/a	n/a	76
378.014	0.506	posner	target_response	correct	left	left	left	76
381.882	0.2	posner	invalid_cue	correct	left	n/a	n/a	77
382.082	0.565	posner	target_response	correct	left	right	right	77
389.351	0.2	posner	valid_cue	correct	right	n/a	n/a	78
389.551	0.484	posner	target_response	correct	right	right	right	78
396.42	0.2	posner	invalid_cue	correct	left	n/a	n/a	79
396.621	0.518	posner	target_response	correct	left	right	right	79
403.89	0.2	posner	valid_cue	correct	right	n/a	n/a	80
404.09	0.495	posner	target_response	correct	right	right	right	80
407.858	0.2	posner	valid_cue	correct	right	n/a	n/a	81
408.058	0.585	posner	target_response	correct	right	right	right	81
415.327	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
415.528	0.578	posner	target_response	correct	right	left	left	82
419.396	0.2	posner	valid_cue	correct	right	n/a	n/a	83
419.596	0.527	posner	target_response	correct	right	right	right	83
422.463	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
422.664	0.52	posner	target_response	correct	right	left	left	84
426.432	0.2	posner	valid_cue	correct	right	n/a	n/a	85
426.632	0.405	posner	target_response	correct	right	right	right	85
430.9	0.2	posner	invalid_cue	correct	left	n/a	n/a	86
431.1	0.555	posner	target_response	correct	left	right	right	86
433.868	0.2	posner	valid_cue	correct	left	n/a	n/a	87
434.068	0.478	posner	target_response	correct	left	left	left	87
438.436	0.2	posner	valid_cue	correct	left	n/a	n/a	88
438.636	0.447	posner	target_response	correct	left	left	left	88
441.504	0.2	posner	invalid_cue	correct	left	n/a	n/a	89
441.704	0.67	posner	target_response	correct	left	right	right	89
450.574	0.2	posner	invalid_cue	correct	left	n/a	n/a	90
450.774	0.575	posner	target_response	correct	left	right	right	90
456.243	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
456.443	0.499	posner	target_response	correct	right	left	left	91
460.511	0.2	posner	invalid_cue	correct	left	n/a	n/a	92
460.711	0.492	posner	target_response	correct	left	right	right	92
467.88	0.2	posner	valid_cue	correct	right	n/a	n/a	93
468.081	0.473	posner	target_response	correct	right	right	right	93
474.249	0.2	posner	invalid_cue	correct	left	n/a	n/a	94
474.45	0.588	posner	target_response	correct	left	right	right	94
478.218	0.2	posner	invalid_cue	correct	right	n/a	n/a	95
478.418	0.611	posner	target_response	correct	right	left	left	95
482.886	0.2	posner	valid_cue	correct	right	n/a	n/a	96
483.086	0.682	posner	target_response	correct	right	right	right	96
485.854	0.2	posner	invalid_cue	correct	right	n/a	n/a	97
486.054	0.593	posner	target_response	correct	right	left	left	97
488.822	0.2	posner	invalid_cue	correct	right	n/a	n/a	98
489.022	0.584	posner	target_response	correct	right	left	left	98
491.889	0.2	posner	valid_cue	correct	left	n/a	n/a	99
492.089	0.512	posner	target_response	correct	left	left	left	99
499.359	0.2	posner	invalid_cue	correct	left	n/a	n/a	100
499.559	0.547	posner	target_response	correct	left	right	right	100
502.627	0.2	posner	invalid_cue	correct	left	n/a	n/a	101
502.827	0.67	posner	target_response	correct	left	right	right	101
506.095	0.2	posner	invalid_cue	correct	left	n/a	n/a	102
506.295	0.477	posner	target_response	correct	left	right	right	102
509.363	0.2	posner	valid_cue	correct	right	n/a	n/a	103
509.563	0.637	posner	target_response	correct	right	right	right	103
512.63	0.2	posner	invalid_cue	correct	right	n/a	n/a	104
512.831	0.621	posner	target_response	correct	right	left	left	104
516.799	0.2	posner	invalid_cue	correct	left	n/a	n/a	105
516.999	0.505	posner	target_response	correct	left	right	right	105
521.267	0.2	posner	invalid_cue	correct	right	n/a	n/a	106
521.467	0.445	posner	target_response	correct	right	left	left	106
526.736	0.2	posner	valid_cue	correct	left	n/a	n/a	107
526.936	0.392	posner	target_response	correct	left	left	left	107
534.205	0.2	posner	invalid_cue	correct	left	n/a	n/a	108
534.405	0.579	posner	target_response	correct	left	right	right	108
541.675	0.2	posner	invalid_cue	correct	right	n/a	n/a	109
541.875	0.508	posner	target_response	correct	right	left	left	109
545.843	0.2	posner	invalid_cue	correct	right	n/a	n/a	110
546.043	0.523	posner	target_response	correct	right	left	left	110
551.612	0.2	posner	valid_cue	correct	left	n/a	n/a	111
551.812	0.499	posner	target_response	correct	left	left	left	111
556.58	0.2	posner	valid_cue	correct	left	n/a	n/a	112
556.78	0.38	posner	target_response	correct	left	left	left	112
559.948	0.2	posner	invalid_cue	correct	right	n/a	n/a	113
560.148	0.618	posner	target_response	correct	right	left	left	113
564.116	0.2	posner	valid_cue	correct	right	n/a	n/a	114
564.316	0.51	posner	target_response	correct	right	right	right	114
571.586	0.2	posner	invalid_cue	correct	left	n/a	n/a	115
571.786	0.552	posner	target_response	correct	left	right	right	115
576.854	0.2	posner	valid_cue	correct	left	n/a	n/a	116
577.054	0.524	posner	target_response	correct	left	left	left	116
580.322	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
580.522	0.517	posner	target_response	correct	left	right	right	117
585.991	0.2	posner	valid_cue	correct	right	n/a	n/a	118
586.191	0.464	posner	target_response	correct	right	right	right	118
593.461	0.2	posner	invalid_cue	correct	left	n/a	n/a	119
593.661	0.671	posner	target_response	correct	left	right	right	119
599.229	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.429	0.441	posner	target_response	correct	left	left	left	120
