onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.826	3.129	cue	n/a	n/a	similarity	n/a	n/a
5.955	5.293	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
11.329	1.985	rating	22.89	Moderate	similarity	n/a	n/a
11.779	1.535	rating_mouse_trajectory	22.89	Moderate	similarity	n/a	n/a
16.419	5.798	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
22.283	1.768	rating	32.08	Strong	similarity	n/a	n/a
22.65	1.401	rating_mouse_trajectory	32.08	Strong	similarity	n/a	n/a
27.364	6.207	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
33.654	1.694	rating	13.2	Moderate	similarity	n/a	n/a
34.204	1.144	rating_mouse_trajectory	13.2	Moderate	similarity	n/a	n/a
38.672	3.119	cue	n/a	n/a	mentalizing	remember	n/a
41.791	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
47.359	2.288	rating	35.35	Strong	mentalizing	remember	n/a
47.859	1.788	rating_mouse_trajectory	35.35	Strong	mentalizing	remember	n/a
52.435	5.229	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
57.729	2.351	rating	16.32	Moderate	mentalizing	remember	n/a
58.979	1.101	rating_mouse_trajectory	16.32	Moderate	mentalizing	remember	n/a
62.842	5.558	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
68.467	1.368	rating	1.61	Barely-detectable	mentalizing	remember	n/a
68.967	0.868	rating_mouse_trajectory	1.61	Barely-detectable	mentalizing	remember	n/a
73.485	3.117	cue	n/a	n/a	likeability	n/a	n/a
76.602	5.503	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
82.172	1.301	rating	34.15	Strong	likeability	n/a	n/a
82.489	0.984	rating_mouse_trajectory	34.15	Strong	likeability	n/a	n/a
87.287	4.089	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
91.442	1.251	rating	16.32	Moderate	likeability	n/a	n/a
91.725	0.967	rating_mouse_trajectory	16.32	Moderate	likeability	n/a	n/a
96.557	6.34	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
102.963	1.451	rating	14.91	Moderate	likeability	n/a	n/a
103.463	0.951	rating_mouse_trajectory	14.91	Moderate	likeability	n/a	n/a
107.982	3.147	cue	n/a	n/a	mentalizing	danger	n/a
111.128	6.352	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
117.535	2.118	rating	51.6	Strong	mentalizing	danger	n/a
118.435	1.218	rating_mouse_trajectory	51.6	Strong	mentalizing	danger	n/a
122.619	5.295	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
127.972	1.358	rating	2.08	Barely-detectable	mentalizing	danger	n/a
