onset	duration	subtask_type	event_type	response_accuracy	cue_location	target_location	participant_response	trial_index
191.676	0.263	posner	target_response	correct	right	right	right	39
194.443	0.2	posner	valid_cue	correct	left	n/a	n/a	40
194.643	0.315	posner	target_response	correct	left	left	left	40
198.712	0.2	posner	invalid_cue	correct	left	n/a	n/a	41
198.912	0.354	posner	target_response	correct	left	right	right	41
201.779	0.2	posner	invalid_cue	correct	right	n/a	n/a	42
201.979	0.361	posner	target_response	correct	right	left	left	42
209.249	0.2	posner	invalid_cue	correct	right	n/a	n/a	43
209.449	0.349	posner	target_response	correct	right	left	left	43
213.317	0.2	posner	invalid_cue	correct	left	n/a	n/a	44
213.517	0.365	posner	target_response	correct	left	right	right	44
217.585	0.2	posner	invalid_cue	correct	left	n/a	n/a	45
217.785	0.383	posner	target_response	correct	left	right	right	45
220.853	0.2	posner	invalid_cue	correct	left	n/a	n/a	46
221.053	0.375	posner	target_response	correct	left	right	right	46
226.922	0.2	posner	valid_cue	correct	right	n/a	n/a	47
227.122	0.321	posner	target_response	correct	right	right	right	47
234.892	0.2	posner	valid_cue	correct	left	n/a	n/a	48
235.092	0.308	posner	target_response	correct	left	left	left	48
238.46	0.2	posner	valid_cue	correct	right	n/a	n/a	49
238.66	0.279	posner	target_response	correct	right	right	right	49
244.229	0.2	posner	invalid_cue	correct	right	n/a	n/a	50
244.429	0.355	posner	target_response	correct	right	left	left	50
251.698	0.2	posner	valid_cue	correct	left	n/a	n/a	51
251.898	0.311	posner	target_response	correct	left	left	left	51
259.167	0.2	posner	invalid_cue	correct	right	n/a	n/a	52
259.368	0.378	posner	target_response	correct	right	left	left	52
262.535	0.2	posner	invalid_cue	correct	right	n/a	n/a	53
262.735	0.381	posner	target_response	correct	right	left	left	53
268.904	0.2	posner	invalid_cue	correct	right	n/a	n/a	54
269.105	0.382	posner	target_response	correct	right	left	left	54
275.574	0.2	posner	invalid_cue	correct	left	n/a	n/a	55
275.774	0.348	posner	target_response	correct	left	right	right	55
279.342	0.2	posner	valid_cue	correct	right	n/a	n/a	56
279.542	0.34	posner	target_response	correct	right	right	right	56
286.811	0.2	posner	valid_cue	correct	left	n/a	n/a	57
287.011	0.269	posner	target_response	correct	left	left	left	57
289.779	0.2	posner	valid_cue	correct	left	n/a	n/a	58
289.979	0.319	posner	target_response	correct	left	left	left	58
293.647	0.2	posner	invalid_cue	correct	right	n/a	n/a	59
293.847	0.412	posner	target_response	correct	right	left	left	59
301.116	0.2	posner	valid_cue	correct	left	n/a	n/a	60
301.317	0.331	posner	target_response	correct	left	left	left	60
308.586	0.2	posner	invalid_cue	correct	right	n/a	n/a	61
308.786	0.379	posner	target_response	correct	right	left	left	61
312.554	0.2	posner	invalid_cue	correct	right	n/a	n/a	62
312.754	0.391	posner	target_response	correct	right	left	left	62
315.622	0.2	posner	valid_cue	correct	left	n/a	n/a	63
315.822	0.34	posner	target_response	correct	left	left	left	63
323.091	0.2	posner	invalid_cue	correct	right	n/a	n/a	64
323.291	0.329	posner	target_response	correct	right	left	left	64
328.26	0.2	posner	invalid_cue	correct	right	n/a	n/a	65
328.46	0.351	posner	target_response	correct	right	left	left	65
331.828	0.2	posner	valid_cue	correct	right	n/a	n/a	66
332.028	0.413	posner	target_response	correct	right	right	right	66
334.796	0.2	posner	invalid_cue	correct	left	n/a	n/a	67
334.996	0.464	posner	target_response	correct	left	right	right	67
337.964	0.2	posner	invalid_cue	correct	left	n/a	n/a	68
338.164	0.427	posner	target_response	correct	left	right	right	68
341.532	0.2	posner	invalid_cue	correct	left	n/a	n/a	69
341.732	0.417	posner	target_response	correct	left	right	right	69
345.4	0.2	posner	valid_cue	correct	right	n/a	n/a	70
345.6	0.382	posner	target_response	correct	right	right	right	70
350.768	0.2	posner	invalid_cue	correct	right	n/a	n/a	71
350.968	0.361	posner	target_response	correct	right	left	left	71
354.036	0.2	posner	invalid_cue	correct	left	n/a	n/a	72
354.236	0.38	posner	target_response	correct	left	right	right	72
358.605	0.2	posner	invalid_cue	correct	right	n/a	n/a	73
358.805	0.386	posner	target_response	correct	right	left	left	73
361.972	0.2	posner	valid_cue	correct	right	n/a	n/a	74
362.173	0.367	posner	target_response	correct	right	right	right	74
369.442	0.2	posner	invalid_cue	correct	right	n/a	n/a	75
369.642	0.331	posner	target_response	correct	right	left	left	75
373.61	0.2	posner	invalid_cue	correct	left	n/a	n/a	76
373.81	0.377	posner	target_response	correct	left	right	right	76
379.579	0.2	posner	invalid_cue	correct	left	n/a	n/a	77
379.779	0.407	posner	target_response	correct	left	right	right	77
387.549	0.2	posner	invalid_cue	correct	left	n/a	n/a	78
387.749	0.405	posner	target_response	correct	left	right	right	78
392.117	0.2	posner	valid_cue	correct	left	n/a	n/a	79
392.317	0.382	posner	target_response	correct	left	left	left	79
399.587	0.2	posner	invalid_cue	correct	left	n/a	n/a	80
399.787	0.405	posner	target_response	correct	left	right	right	80
405.255	0.2	posner	invalid_cue	correct	right	n/a	n/a	81
405.455	0.423	posner	target_response	correct	right	left	left	81
408.423	0.2	posner	invalid_cue	correct	right	n/a	n/a	82
408.623	0.496	posner	target_response	correct	right	left	left	82
411.491	0.2	posner	invalid_cue	correct	left	n/a	n/a	83
411.691	0.47	posner	target_response	correct	left	right	right	83
415.159	0.2	posner	invalid_cue	correct	right	n/a	n/a	84
415.359	0.371	posner	target_response	correct	right	left	left	84
419.427	0.2	posner	valid_cue	correct	left	n/a	n/a	85
419.627	0.352	posner	target_response	correct	left	left	left	85
423.395	0.2	posner	invalid_cue	correct	right	n/a	n/a	86
423.595	0.356	posner	target_response	correct	right	left	left	86
430.065	0.2	posner	valid_cue	correct	left	n/a	n/a	87
430.265	0.356	posner	target_response	correct	left	left	left	87
433.232	0.2	posner	invalid_cue	correct	right	n/a	n/a	88
433.432	0.386	posner	target_response	correct	right	left	left	88
436.7	0.2	posner	invalid_cue	correct	right	n/a	n/a	89
436.9	0.386	posner	target_response	correct	right	left	left	89
442.169	0.2	posner	valid_cue	correct	left	n/a	n/a	90
442.369	0.336	posner	target_response	correct	left	left	left	90
445.737	0.2	posner	invalid_cue	correct	right	n/a	n/a	91
445.937	0.387	posner	target_response	correct	right	left	left	91
449.305	0.2	posner	valid_cue	correct	right	n/a	n/a	92
449.505	0.401	posner	target_response	correct	right	right	right	92
454.374	0.2	posner	valid_cue	correct	right	n/a	n/a	93
454.574	0.356	posner	target_response	correct	right	right	right	93
461.843	0.2	posner	valid_cue	correct	right	n/a	n/a	94
462.043	0.374	posner	target_response	correct	right	right	right	94
469.313	0.2	posner	invalid_cue	correct	right	n/a	n/a	95
469.513	0.405	posner	target_response	correct	right	left	left	95
473.981	0.2	posner	valid_cue	correct	right	n/a	n/a	96
474.181	0.407	posner	target_response	correct	right	right	right	96
481.45	0.2	posner	valid_cue	correct	left	n/a	n/a	97
481.65	0.36	posner	target_response	correct	left	left	left	97
488.92	0.2	posner	valid_cue	correct	right	n/a	n/a	98
489.12	0.318	posner	target_response	correct	right	right	right	98
494.889	0.2	posner	valid_cue	correct	left	n/a	n/a	99
495.089	0.316	posner	target_response	correct	left	left	left	99
499.957	0.2	posner	valid_cue	correct	right	n/a	n/a	100
500.157	0.349	posner	target_response	correct	right	right	right	100
506.827	0.2	posner	invalid_cue	correct	right	n/a	n/a	101
507.027	0.36	posner	target_response	correct	right	left	left	101
511.095	0.2	posner	valid_cue	correct	left	n/a	n/a	102
511.295	0.311	posner	target_response	correct	left	left	left	102
514.363	0.2	posner	invalid_cue	correct	left	n/a	n/a	103
514.563	0.462	posner	target_response	correct	left	right	right	103
521.832	0.2	posner	valid_cue	correct	left	n/a	n/a	104
522.032	0.281	posner	target_response	correct	left	left	left	104
526.3	0.2	posner	invalid_cue	correct	right	n/a	n/a	105
526.501	0.363	posner	target_response	correct	right	left	left	105
532.669	0.2	posner	invalid_cue	correct	left	n/a	n/a	106
532.87	0.381	posner	target_response	correct	left	right	right	106
536.438	0.2	posner	invalid_cue	correct	right	n/a	n/a	107
536.638	0.347	posner	target_response	correct	right	left	left	107
540.906	0.2	posner	invalid_cue	correct	right	n/a	n/a	108
541.106	0.371	posner	target_response	correct	right	left	left	108
543.974	0.2	posner	valid_cue	correct	right	n/a	n/a	109
544.174	0.34	posner	target_response	correct	right	right	right	109
548.742	0.2	posner	invalid_cue	correct	left	n/a	n/a	110
548.942	0.636	posner	target_response	correct	left	right	right	110
552.61	0.2	posner	valid_cue	correct	left	n/a	n/a	111
552.81	0.339	posner	target_response	correct	left	left	left	111
560.08	0.2	posner	invalid_cue	correct	left	n/a	n/a	112
560.28	0.389	posner	target_response	correct	left	right	right	112
563.148	0.2	posner	valid_cue	correct	right	n/a	n/a	113
563.348	0.439	posner	target_response	correct	right	right	right	113
566.816	0.2	posner	valid_cue	correct	left	n/a	n/a	114
567.016	0.324	posner	target_response	correct	left	left	left	114
572.184	0.2	posner	invalid_cue	correct	left	n/a	n/a	115
572.384	0.392	posner	target_response	correct	left	right	right	115
578.853	0.2	posner	valid_cue	correct	left	n/a	n/a	116
579.053	0.414	posner	target_response	correct	left	left	left	116
583.522	0.2	posner	invalid_cue	correct	left	n/a	n/a	117
583.722	0.377	posner	target_response	correct	left	right	right	117
591.491	0.2	posner	invalid_cue	correct	left	n/a	n/a	118
591.691	0.367	posner	target_response	correct	left	right	right	118
594.959	0.2	posner	invalid_cue	correct	right	n/a	n/a	119
595.159	0.393	posner	target_response	correct	right	left	left	119
599.428	0.2	posner	valid_cue	correct	left	n/a	n/a	120
599.628	0.388	posner	target_response	correct	left	left	left	120
