onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file_TODO
88.432	4.089	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
92.604	1.935	rating	8.69	Weak	likeability	n/a	n/a
92.904	1.635	rating_mouse_trajectory	8.69	Weak	likeability	n/a	n/a
97.695	5.497	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
103.258	1.968	rating	106.54	Strongest possible	likeability	n/a	n/a
103.508	1.718	rating_mouse_trajectory	106.54	Strongest possible	likeability	n/a	n/a
108.293	3.173	cue	n/a	n/a	mentalizing	danger	n/a
111.466	6.365	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
117.897	3.185	rating	56.66	Strong	mentalizing	danger	n/a
119.547	1.535	rating_mouse_trajectory	56.66	Strong	mentalizing	danger	n/a
123.061	5.141	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
128.284	3.002	rating	86.54	Very strong	mentalizing	danger	n/a
129.067	2.219	rating_mouse_trajectory	86.54	Very strong	mentalizing	danger	n/a
133.384	5.288	video	n/a	n/a	mentalizing	danger	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
138.754	1.951	rating	0.0	No sensation	mentalizing	danger	n/a
139.238	1.468	rating_mouse_trajectory	0.0	No sensation	mentalizing	danger	n/a
143.79	3.187	cue	n/a	n/a	likeability	n/a	n/a
146.977	5.334	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
152.393	3.652	rating	13.63	Moderate	likeability	n/a	n/a
152.743	3.302	rating_mouse_trajectory	13.63	Moderate	likeability	n/a	n/a
157.514	5.018	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
162.613	2.019	rating	35.24	Strong	likeability	n/a	n/a
162.997	1.635	rating_mouse_trajectory	35.24	Strong	likeability	n/a	n/a
167.703	5.399	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
173.184	1.869	rating	21.84	Moderate	likeability	n/a	n/a
173.717	1.335	rating_mouse_trajectory	21.84	Moderate	likeability	n/a	n/a
178.219	3.138	cue	n/a	n/a	similarity	n/a	n/a
181.357	5.216	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
186.639	2.552	rating	19.89	Moderate	similarity	n/a	n/a
187.156	2.035	rating_mouse_trajectory	19.89	Moderate	similarity	n/a	n/a
191.759	5.001	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
196.843	3.002	rating	19.69	Moderate	similarity	n/a	n/a
197.276	2.569	rating_mouse_trajectory	19.69	Moderate	similarity	n/a	n/a
201.975	5.056	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
207.097	2.952	rating	2.78	Barely detectable	similarity	n/a	n/a
207.447	2.602	rating_mouse_trajectory	2.78	Barely detectable	similarity	n/a	n/a
212.132	3.23	cue	n/a	n/a	likeability	n/a	n/a
215.362	6.691	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
222.135	1.785	rating	0.92	Barely detectable	likeability	n/a	n/a
222.702	1.218	rating_mouse_trajectory	0.92	Barely detectable	likeability	n/a	n/a
227.231	5.309	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
232.623	2.619	rating	30.2	Strong	likeability	n/a	n/a
232.989	2.252	rating_mouse_trajectory	30.2	Strong	likeability	n/a	n/a
237.709	5.218	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
242.993	2.052	rating	9.03	Weak	likeability	n/a	n/a
243.527	1.518	rating_mouse_trajectory	9.03	Weak	likeability	n/a	n/a
248.028	3.167	cue	n/a	n/a	similarity	n/a	n/a
251.196	5.337	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
256.615	1.701	rating	3.0	Weak	similarity	n/a	n/a
256.898	1.418	rating_mouse_trajectory	3.0	Weak	similarity	n/a	n/a
261.75	5.57	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
267.402	3.219	rating	20.91	Moderate	similarity	n/a	n/a
267.852	2.769	rating_mouse_trajectory	20.91	Moderate	similarity	n/a	n/a
272.53	4.095	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
276.706	1.935	rating	4.67	Weak	similarity	n/a	n/a
277.106	1.535	rating_mouse_trajectory	4.67	Weak	similarity	n/a	n/a
281.741	3.149	cue	n/a	n/a	likeability	n/a	n/a
284.89	6.189	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
291.161	2.669	rating	53.28	Strong	likeability	n/a	n/a
291.811	2.019	rating_mouse_trajectory	53.28	Strong	likeability	n/a	n/a
296.309	5.574	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
301.965	1.868	rating	29.03	Strong	likeability	n/a	n/a
302.365	1.468	rating_mouse_trajectory	29.03	Strong	likeability	n/a	n/a
307.16	5.126	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
312.369	2.568	rating	6.57	Weak	likeability	n/a	n/a
312.836	2.102	rating_mouse_trajectory	6.57	Weak	likeability	n/a	n/a
317.404	3.137	cue	n/a	n/a	mentalizing	tired	n/a
320.541	6.184	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
326.808	3.769	rating	5.19	Weak	mentalizing	tired	n/a
328.691	1.885	rating_mouse_trajectory	5.19	Weak	mentalizing	tired	n/a
331.946	5.566	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-20_content-cupstacking.mp4
337.595	2.069	rating	2.32	Barely detectable	mentalizing	tired	n/a
338.278	1.385	rating_mouse_trajectory	2.32	Barely detectable	mentalizing	tired	n/a
342.713	5.004	video	n/a	n/a	mentalizing	tired	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
347.799	2.252	rating	9.91	Weak	mentalizing	tired	n/a
348.266	1.785	rating_mouse_trajectory	9.91	Weak	mentalizing	tired	n/a
352.834	3.127	cue	n/a	n/a	similarity	n/a	n/a
355.961	5.494	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
361.521	2.368	rating	25.1	Moderate	similarity	n/a	n/a
361.937	1.952	rating_mouse_trajectory	25.1	Moderate	similarity	n/a	n/a
366.663	5.029	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
371.775	2.902	rating	13.2	Moderate	similarity	n/a	n/a
372.608	2.068	rating_mouse_trajectory	13.2	Moderate	similarity	n/a	n/a
376.9	6.129	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
383.095	2.452	rating	33.22	Strong	similarity	n/a	n/a
383.462	2.085	rating_mouse_trajectory	33.22	Strong	similarity	n/a	n/a
388.131	3.158	cue	n/a	n/a	mentalizing	heights	n/a
391.288	5.197	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
396.567	3.135	rating	3.0	Weak	mentalizing	heights	n/a
397.984	1.719	rating_mouse_trajectory	3.0	Weak	mentalizing	heights	n/a
401.707	5.032	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
406.821	3.252	rating	3.71	Weak	mentalizing	heights	n/a
407.404	2.669	rating_mouse_trajectory	3.71	Weak	mentalizing	heights	n/a
411.935	5.841	video	n/a	n/a	mentalizing	heights	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
417.858	2.869	rating	15.82	Moderate	mentalizing	heights	n/a
418.725	2.002	rating_mouse_trajectory	15.82	Moderate	mentalizing	heights	n/a
422.894	3.163	cue	n/a	n/a	likeability	n/a	n/a
426.056	5.558	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
431.697	3.035	rating	9.12	Weak	likeability	n/a	n/a
432.114	2.619	rating_mouse_trajectory	9.12	Weak	likeability	n/a	n/a
436.833	5.018	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-21_content-iceblock.mp4
441.934	2.919	rating	18.21	Moderate	likeability	n/a	n/a
442.351	2.502	rating_mouse_trajectory	18.21	Moderate	likeability	n/a	n/a
447.057	5.049	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
452.171	3.369	rating	4.12	Weak	likeability	n/a	n/a
452.538	3.002	rating_mouse_trajectory	4.12	Weak	likeability	n/a	n/a
457.206	3.177	cue	n/a	n/a	mentalizing	angry	n/a
460.383	5.177	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
465.643	3.269	rating	2.05	Barely detectable	mentalizing	angry	n/a
467.21	1.702	rating_mouse_trajectory	2.05	Barely detectable	mentalizing	angry	n/a
470.77	4.094	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-05_content-parkour.mp4
474.946	2.402	rating	4.84	Weak	mentalizing	angry	n/a
475.446	1.902	rating_mouse_trajectory	4.84	Weak	mentalizing	angry	n/a
480.133	6.685	video	n/a	n/a	mentalizing	angry	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
486.901	2.452	rating	21.85	Moderate	mentalizing	angry	n/a
487.584	1.768	rating_mouse_trajectory	21.85	Moderate	mentalizing	angry	n/a
491.936	3.136	cue	n/a	n/a	similarity	n/a	n/a
495.072	5.302	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-07_content-youth.mp4
500.439	2.585	rating	16.83	Moderate	similarity	n/a	n/a
500.773	2.252	rating_mouse_trajectory	16.83	Moderate	similarity	n/a	n/a
505.531	5.796	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
511.393	2.568	rating	98.46	Strongest possible	similarity	n/a	n/a
511.843	2.118	rating_mouse_trajectory	98.46	Strongest possible	similarity	n/a	n/a
516.493	6.188	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-08_content-dancewithdeath.mp4
522.764	3.319	rating	47.08	Strong	similarity	n/a	n/a
523.431	2.652	rating_mouse_trajectory	47.08	Strong	similarity	n/a	n/a
527.799	3.134	cue	n/a	n/a	mentalizing	calm	n/a
530.933	5.787	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
536.786	2.802	rating	169.09	Strongest possible	mentalizing	calm	n/a
538.353	1.236	rating_mouse_trajectory	169.09	Strongest possible	mentalizing	calm	n/a
541.915	5.042	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-01_content-visswar.mp4
547.023	3.386	rating	25.8	Moderate	mentalizing	calm	n/a
547.323	3.086	rating_mouse_trajectory	25.8	Moderate	mentalizing	calm	n/a
552.14	6.839	video	n/a	n/a	mentalizing	calm	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
559.044	3.436	rating	35.85	Strong	mentalizing	calm	n/a
560.161	2.319	rating_mouse_trajectory	35.85	Strong	mentalizing	calm	n/a
564.08	3.207	cue	n/a	n/a	similarity	n/a	n/a
567.286	6.682	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
574.05	2.402	rating	0.0	No sensation	similarity	n/a	n/a
574.633	1.819	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
579.168	6.838	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
586.088	2.852	rating	33.55	Strong	similarity	n/a	n/a
586.621	2.319	rating_mouse_trajectory	33.55	Strong	similarity	n/a	n/a
591.265	5.127	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
596.475	1.752	rating	0.0	No sensation	similarity	n/a	n/a
596.925	1.302	rating_mouse_trajectory	0.0	No sensation	similarity	n/a	n/a
601.51	3.173	cue	n/a	n/a	mentalizing	enjoy	n/a
604.683	5.331	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
610.097	2.768	rating	6.95	Weak	mentalizing	enjoy	n/a
611.513	1.352	rating_mouse_trajectory	6.95	Weak	mentalizing	enjoy	n/a
615.186	5.399	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
620.651	1.618	rating	117.14	Strongest possible	mentalizing	enjoy	n/a
621.101	1.168	rating_mouse_trajectory	117.14	Strongest possible	mentalizing	enjoy	n/a
625.785	6.138	video	n/a	n/a	mentalizing	enjoy	task-shortvideo/ses-03_run-01_order-14_content-alwaysafamily.mp4
631.988	2.552	rating	2.31	Barely detectable	mentalizing	enjoy	n/a
632.372	2.168	rating_mouse_trajectory	2.31	Barely detectable	mentalizing	enjoy	n/a
637.023	3.169	cue	n/a	n/a	similarity	n/a	n/a
640.192	6.352	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-17_content-freesolo.mp4
646.627	2.452	rating	33.29	Strong	similarity	n/a	n/a
647.077	2.002	rating_mouse_trajectory	33.29	Strong	similarity	n/a	n/a
651.734	5.832	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-03_content-bestfriendsweating.mp4
657.631	2.485	rating	13.7	Moderate	similarity	n/a	n/a
658.081	2.035	rating_mouse_trajectory	13.7	Moderate	similarity	n/a	n/a
662.781	5.172	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-13_content-wanderers.mp4
668.035	2.869	rating	21.04	Moderate	similarity	n/a	n/a
668.502	2.402	rating_mouse_trajectory	21.04	Moderate	similarity	n/a	n/a
673.07	3.167	cue	n/a	n/a	likeability	n/a	n/a
676.238	5.186	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
681.507	3.919	rating	2.3	Barely detectable	likeability	n/a	n/a
681.99	3.436	rating_mouse_trajectory	2.3	Barely detectable	likeability	n/a	n/a
686.607	5.788	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
692.478	3.568	rating	80.26	Very strong	likeability	n/a	n/a
692.894	3.152	rating_mouse_trajectory	80.26	Very strong	likeability	n/a	n/a
697.594	6.839	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
704.515	2.602	rating	52.7	Strong	likeability	n/a	n/a
704.915	2.202	rating_mouse_trajectory	52.7	Strong	likeability	n/a	n/a
709.551	3.152	cue	n/a	n/a	similarity	n/a	n/a
712.703	5.185	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
717.97	3.319	rating	4.63	Weak	similarity	n/a	n/a
718.387	2.902	rating_mouse_trajectory	4.63	Weak	similarity	n/a	n/a
723.06	5.399	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
728.524	2.101	rating	4.63	Weak	similarity	n/a	n/a
729.141	1.485	rating_mouse_trajectory	4.63	Weak	similarity	n/a	n/a
733.643	5.57	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
739.295	3.053	rating	9.03	Weak	similarity	n/a	n/a
739.628	2.719	rating_mouse_trajectory	9.03	Weak	similarity	n/a	n/a
