onset	duration	trial_type	response_angle	response_label	block_condition	mentalizing_level	stim_file
2.833	3.174	cue	n/a	n/a	likeability	n/a	n/a
6.007	4.996	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-12_content-photography.mp4
11.119	2.535	rating	52.19	Strong	likeability	n/a	n/a
11.552	2.101	rating_mouse_trajectory	52.19	Strong	likeability	n/a	n/a
16.304	5.32	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-18_content-angrygrandpa.mp4
21.69	2.768	rating	73.78	Very-strong	likeability	n/a	n/a
22.44	2.018	rating_mouse_trajectory	73.78	Very-strong	likeability	n/a	n/a
26.787	5.396	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-19_content-beatbox.mp4
32.26	2.657	rating	60.57	Strong	likeability	n/a	n/a
33.144	1.773	rating_mouse_trajectory	60.57	Strong	likeability	n/a	n/a
37.295	3.142	cue	n/a	n/a	mentalizing	remember	n/a
40.437	5.563	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-11_content-menrunning.mp4
46.065	2.485	rating	16.61	Moderate	mentalizing	remember	n/a
46.649	1.902	rating_mouse_trajectory	16.61	Moderate	mentalizing	remember	n/a
51.147	5.506	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-15_content-giving.mp4
56.719	2.768	rating	130.46	Strongest-possible	mentalizing	remember	n/a
56.869	2.618	rating_mouse_trajectory	130.46	Strongest-possible	mentalizing	remember	n/a
61.834	5.223	video	n/a	n/a	mentalizing	remember	task-shortvideo/ses-03_run-01_order-10_content-captureflag.mp4
67.123	4.95	rating	31.05	Strong	mentalizing	remember	n/a
67.84	4.233	rating_mouse_trajectory	31.05	Strong	mentalizing	remember	n/a
72.158	3.147	cue	n/a	n/a	likeability	n/a	n/a
75.306	6.84	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-04_content-unefille.mp4
82.212	4.472	rating	84.62	Very-strong	likeability	n/a	n/a
83.529	3.155	rating_mouse_trajectory	84.62	Very-strong	likeability	n/a	n/a
87.291	5.793	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-16_content-huggingpets.mp4
93.15	3.835	rating	50.64	Strong	likeability	n/a	n/a
93.933	3.052	rating_mouse_trajectory	50.64	Strong	likeability	n/a	n/a
98.246	5.191	video	n/a	n/a	likeability	n/a	task-shortvideo/ses-03_run-01_order-09_content-knifegame.mp4
103.503	1.618	rating	26.98	Moderate	likeability	n/a	n/a
104.137	0.984	rating_mouse_trajectory	26.98	Moderate	likeability	n/a	n/a
108.539	3.183	cue	n/a	n/a	similarity	n/a	n/a
111.722	5.112	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-06_content-war.mp4
116.908	2.785	rating	30.67	Strong	similarity	n/a	n/a
117.258	2.435	rating_mouse_trajectory	30.67	Strong	similarity	n/a	n/a
122.058	6.672	video	n/a	n/a	similarity	n/a	task-shortvideo/ses-03_run-01_order-02_content-HB.mp4
128.796	2.921	rating	7.9	Weak	similarity	n/a	n/a
129.646	2.071	rating_mouse_trajectory	7.9	Weak	similarity	n/a	n/a
