onset	duration	trial_type	response_value	stim_file_TODO
2.776	211.368	video	n/a	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
217.116	2.905	rating_relevance	58.02	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
223.151	3.923	rating_happy	65.42	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
226.936	2.683	rating_sad	1.35	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
231.871	2.605	rating_afraid	24.69	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
237.707	3.414	rating_disgusted	0.83	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
241.575	2.265	rating_warm	41.88	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
246.493	2.166	rating_engaged	54.17	task-alignvideo/ses-03_run-01_order-01_content-mountainbike.mp4
249.416	20.936	video	n/a	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
273.287	2.9	rating_relevance	8.44	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
278.105	2.699	rating_happy	0.0	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
284.141	3.715	rating_sad	39.69	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
288.209	2.765	rating_afraid	68.54	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
293.027	2.566	rating_disgusted	25.21	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
298.146	2.666	rating_warm	0.0	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
302.214	1.717	rating_engaged	40.62	task-alignvideo/ses-03_run-01_order-02_content-carflood.mp4
305.551	30.143	video	n/a	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
339.561	3.831	rating_relevance	48.54	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
343.446	2.7	rating_happy	50.21	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
347.648	1.883	rating_sad	0.0	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
353.05	2.266	rating_afraid	0.0	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
357.235	1.433	rating_disgusted	0.0	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
362.887	2.066	rating_warm	43.54	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
368.189	2.355	rating_engaged	23.44	task-alignvideo/ses-03_run-01_order-03_content-fireplace.mp4
370.883	123.303	video	n/a	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
497.804	3.586	rating_relevance	48.02	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
502.539	3.299	rating_happy	44.38	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
507.041	2.782	rating_sad	21.56	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
511.609	2.332	rating_afraid	49.9	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
516.377	2.082	rating_disgusted	3.96	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
522.63	3.318	rating_warm	50.21	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
528.132	3.8	rating_engaged	55.62	task-alignvideo/ses-03_run-01_order-04_content-snakes.mp4
