onset	duration	trial_type	response_value	rating_type	expression	sex	race	age	stim_file
3.826	2.087	face	n/a	intensity	pain	female	African	young	task-faces/7Pain_Model2_1Female_3African_1Young.mp4
5.913	1.45	rating	0.3831	intensity	pain	female	African	young	n/a
6.379	0.983	rating_mouse_trajectory	0.3831	intensity	pain	female	African	young	n/a
7.976	1.305	face	n/a	intensity	fear	female	African	young	task-faces/3Fear_Model1_1Female_3African_1Young.mp4
9.281	1.383	rating	0.288	intensity	fear	female	African	young	n/a
9.597	1.067	rating_mouse_trajectory	0.288	intensity	fear	female	African	young	n/a
11.226	1.306	face	n/a	intensity	anger	female	WC	young	task-faces/5Anger_Model3_1Female_1WC_1Young.mp4
12.532	1.4	rating	0.371	intensity	anger	female	WC	young	n/a
12.865	1.067	rating_mouse_trajectory	0.371	intensity	anger	female	WC	young	n/a
15.477	1.307	face	n/a	intensity	happy	female	African	young	task-faces/1Happy_Model5_1Female_3African_1Young.mp4
16.784	1.683	rating	0.3002	intensity	happy	female	African	young	n/a
17.434	1.033	rating_mouse_trajectory	0.3002	intensity	happy	female	African	young	n/a
18.711	2.057	face	n/a	intensity	pleasure	male	African	young	task-faces/8Pleasure_Model4_2Male_3African_1Young.mp4
20.768	1.783	rating	0.379	intensity	pleasure	male	African	young	n/a
21.285	1.267	rating_mouse_trajectory	0.379	intensity	pleasure	male	African	young	n/a
26.71	1.311	face	n/a	intensity	anger	male	EA	young	task-faces/5Anger_Model4_2Male_2EA_1Young.mp4
28.021	1.167	rating	0.3163	intensity	anger	male	EA	young	n/a
28.838	0.35	rating_mouse_trajectory	0.3163	intensity	anger	male	EA	young	n/a
29.943	1.312	face	n/a	intensity	surprise	male	EA	young	task-faces/2Surprise_Model3_2Male_2EA_1Young.mp4
31.256	1.567	rating	0.3649	intensity	surprise	male	EA	young	n/a
32.122	0.7	rating_mouse_trajectory	0.3649	intensity	surprise	male	EA	young	n/a
33.175	1.315	face	n/a	intensity	surprise	male	WC	young	task-faces/2Surprise_Model2_2Male_1WC_1Young.mp4
34.49	1.017	rating	0.3366	intensity	surprise	male	WC	young	n/a
34.873	0.633	rating_mouse_trajectory	0.3366	intensity	surprise	male	WC	young	n/a
36.408	1.317	face	n/a	intensity	sad	female	African	old	task-faces/6Sad_Model5_1Female_3African_2Old.mp4
37.725	1.8	rating	0.3184	intensity	sad	female	African	old	n/a
38.558	0.967	rating_mouse_trajectory	0.3184	intensity	sad	female	African	old	n/a
39.648	1.311	face	n/a	intensity	disgust	male	WC	old	task-faces/4Disgust_Model1_2Male_1WC_2Old.mp4
40.959	1.517	rating	0.4296	intensity	disgust	male	WC	old	n/a
42.093	0.383	rating_mouse_trajectory	0.4296	intensity	disgust	male	WC	old	n/a
44.866	2.046	face	n/a	intensity	pain	male	African	old	task-faces/7Pain_Model3_2Male_3African_2Old.mp4
46.911	1.7	rating	0.553	intensity	pain	male	African	old	n/a
47.428	1.183	rating_mouse_trajectory	0.553	intensity	pain	male	African	old	n/a
49.835	2.045	face	n/a	intensity	pleasure	female	African	young	task-faces/8Pleasure_Model4_1Female_3African_1Young.mp4
51.88	1.383	rating	0.4114	intensity	pleasure	female	African	young	n/a
52.797	0.467	rating_mouse_trajectory	0.4114	intensity	pleasure	female	African	young	n/a
55.804	2.045	face	n/a	intensity	pain	male	WC	old	task-faces/7Pain_Model5_2Male_1WC_2Old.mp4
57.849	1.483	rating	0.5854	intensity	pain	male	WC	old	n/a
58.299	1.033	rating_mouse_trajectory	0.5854	intensity	pain	male	WC	old	n/a
60.773	1.311	face	n/a	intensity	disgust	male	African	old	task-faces/4Disgust_Model4_2Male_3African_2Old.mp4
62.084	n/a	rating	n/a	intensity	disgust	male	African	old	n/a
64.992	2.044	face	n/a	intensity	pleasure	female	WC	young	task-faces/8Pleasure_Model2_1Female_1WC_1Young.mp4
67.036	1.8	rating	0.4114	intensity	pleasure	female	WC	young	n/a
68.036	0.8	rating_mouse_trajectory	0.4114	intensity	pleasure	female	WC	young	n/a
69.942	1.312	face	n/a	intensity	disgust	female	EA	young	task-faces/4Disgust_Model3_1Female_2EA_1Young.mp4
71.254	1.783	rating	0.4235	intensity	disgust	female	EA	young	n/a
72.72	0.317	rating_mouse_trajectory	0.4235	intensity	disgust	female	EA	young	n/a
74.178	2.044	face	n/a	intensity	pain	female	WC	old	task-faces/7Pain_Model2_1Female_1WC_2Old.mp4
76.222	1.167	rating	0.6278	intensity	pain	female	WC	old	n/a
76.539	0.85	rating_mouse_trajectory	0.6278	intensity	pain	female	WC	old	n/a
79.142	1.315	face	n/a	intensity	happy	male	EA	old	task-faces/1Happy_Model4_2Male_2EA_2Old.mp4
80.457	1.833	rating	0.4802	intensity	happy	male	EA	old	n/a
81.507	0.783	rating_mouse_trajectory	0.4802	intensity	happy	male	EA	old	n/a
85.375	1.301	face	n/a	intensity	anger	female	African	young	task-faces/5Anger_Model3_1Female_3African_1Young.mp4
86.676	1.583	rating	0.5449	intensity	anger	female	African	young	n/a
87.493	0.767	rating_mouse_trajectory	0.5449	intensity	anger	female	African	young	n/a
88.592	1.319	face	n/a	intensity	sad	female	EA	old	task-faces/6Sad_Model2_1Female_2EA_2Old.mp4
89.911	0.75	rating	0.3184	intensity	sad	female	EA	old	n/a
90.411	0.25	rating_mouse_trajectory	0.3184	intensity	sad	female	EA	old	n/a
92.818	1.311	face	n/a	intensity	anger	female	African	old	task-faces/5Anger_Model4_1Female_3African_2Old.mp4
94.129	1.467	rating	0.5368	intensity	anger	female	African	old	n/a
94.812	0.783	rating_mouse_trajectory	0.5368	intensity	anger	female	African	old	n/a
96.051	2.046	face	n/a	intensity	pain	male	WC	young	task-faces/7Pain_Model3_2Male_1WC_1Young.mp4
98.097	1.85	rating	0.5955	intensity	pain	male	WC	young	n/a
98.43	1.517	rating_mouse_trajectory	0.5955	intensity	pain	male	WC	young	n/a
101.021	1.311	face	n/a	intensity	fear	female	WC	old	task-faces/3Fear_Model2_1Female_1WC_2Old.mp4
102.332	0.483	rating	0.5166	intensity	fear	female	WC	old	n/a
102.765	0.05	rating_mouse_trajectory	0.5166	intensity	fear	female	WC	old	n/a
105.256	2.045	face	n/a	intensity	pleasure	female	EA	old	task-faces/8Pleasure_Model2_1Female_2EA_2Old.mp4
107.301	1.233	rating	0.5065	intensity	pleasure	female	EA	old	n/a
108.484	0.05	rating_mouse_trajectory	0.5065	intensity	pleasure	female	EA	old	n/a
110.225	1.327	face	n/a	intensity	sad	female	WC	young	task-faces/6Sad_Model3_1Female_1WC_1Young.mp4
111.552	1.667	rating	0.2415	intensity	sad	female	WC	young	n/a
112.002	1.217	rating_mouse_trajectory	0.2415	intensity	sad	female	WC	young	n/a
113.456	2.048	face	n/a	intensity	pain	male	EA	old	task-faces/7Pain_Model2_2Male_2EA_2Old.mp4
