onset	duration	trial_type	response_value	stim_file
2.766	116.366	video	n/a	task-alignvideo/ses-02_run-03_order-01_content-unefille.mp4
123.484	4.3	rating_relevance	33.12	n/a
128.652	4.451	rating_happy	51.35	n/a
133.721	n/a	rating_sad	n/a	n/a
134.254	0.016	rating_afraid	0.0	n/a
141.84	2.583	rating_disgusted	1.25	n/a
147.959	3.689	rating_warm	33.33	n/a
153.195	3.89	rating_engaged	72.71	n/a
154.343	179.339	video	n/a	task-alignvideo/ses-02_run-03_order-02_content-captureflag.mp4
338.247	n/a	rating_relevance	n/a	n/a
342.398	3.632	rating_happy	33.54	n/a
348.284	n/a	rating_sad	n/a	n/a
353.319	n/a	rating_afraid	n/a	n/a
358.354	n/a	rating_disgusted	n/a	n/a
363.373	n/a	rating_warm	n/a	n/a
367.941	4.051	rating_engaged	90.1	n/a
368.922	26.88	video	n/a	task-alignvideo/ses-02_run-03_order-03_content-tornado.mp4
398.519	2.67	rating_relevance	1.04	n/a
403.671	2.805	rating_happy	12.19	n/a
408.456	2.582	rating_sad	28.75	n/a
413.675	2.782	rating_afraid	31.15	n/a
420.428	n/a	rating_disgusted	n/a	n/a
425.463	n/a	rating_warm	n/a	n/a
430.498	n/a	rating_engaged	n/a	n/a
431.03	62.851	video	n/a	task-alignvideo/ses-02_run-03_order-04_content-war.mp4
498.04	4.106	rating_relevance	26.56	n/a
501.474	2.516	rating_happy	7.19	n/a
508.477	n/a	rating_sad	n/a	n/a
512.612	3.615	rating_afraid	46.98	n/a
518.531	n/a	rating_disgusted	n/a	n/a
519.948	0.899	rating_warm	0.0	n/a
528.585	n/a	rating_engaged	n/a	n/a
